https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ZEC
1616889600000,2021-03-28 00:00:00,ZEC/USD,133.81448,144.49,130.068112,144.49,280614.4448537794,1942.1028780800013
1616803200000,2021-03-27 00:00:00,ZEC/USD,133.26606,134.958296,126.43573,133.719362,148763.54633444647,1112.50565445
1616716800000,2021-03-26 00:00:00,ZEC/USD,123.121321,133.144282,123.121321,133.144282,187240.4687669463,1406.29748386
1616630400000,2021-03-25 00:00:00,ZEC/USD,127.978117,128.748835,117.0,123.152855,224078.05238478546,1819.51163361
1616544000000,2021-03-24 00:00:00,ZEC/USD,136.649904,141.3888,126.231002,128.056123,253764.01088603612,1981.66245347
1616457600000,2021-03-23 00:00:00,ZEC/USD,140.515026,144.024943,135.7276,136.848863,187771.55792918647,1372.1090099899952
1616371200000,2021-03-22 00:00:00,ZEC/USD,147.875883,149.889379,140.695972,141.141313,206318.9198136745,1461.7897157699992
1616284800000,2021-03-21 00:00:00,ZEC/USD,154.673601,156.313514,145.665947,148.353178,249802.95675824722,1683.8396057700038
1616198400000,2021-03-20 00:00:00,ZEC/USD,150.900097,160.357223,150.701975,154.50916,179765.88387409513,1163.4642494600005
1616112000000,2021-03-19 00:00:00,ZEC/USD,143.178268,152.779999,140.71,150.015099,235447.37807466128,1569.4912021799971
1616025600000,2021-03-18 00:00:00,ZEC/USD,145.701228,150.0,141.815151,143.089493,188391.49307717304,1316.5990676700003
1615939200000,2021-03-17 00:00:00,ZEC/USD,139.214593,146.514101,134.75,145.604603,239620.62233904374,1645.694005560001
1615852800000,2021-03-16 00:00:00,ZEC/USD,135.410899,140.0,131.398283,138.817959,137356.14414966648,989.4695552300007
1615766400000,2021-03-15 00:00:00,ZEC/USD,144.642535,147.226559,134.855937,135.410899,198732.12501173807,1467.6228167700008
1615680000000,2021-03-14 00:00:00,ZEC/USD,156.501604,157.796664,144.0,144.0,237026.37553920015,1646.016496800001
1615593600000,2021-03-13 00:00:00,ZEC/USD,145.889574,159.529,138.0,155.456832,273192.693301378,1757.354049909997
1615507200000,2021-03-12 00:00:00,ZEC/USD,151.271002,156.929623,141.658668,144.854189,246786.65719166762,1703.6901652299998
1615420800000,2021-03-11 00:00:00,ZEC/USD,140.246897,157.99,136.298807,152.302201,427652.78052083653,2807.9225232000194
1615334400000,2021-03-10 00:00:00,ZEC/USD,137.682004,141.914912,131.529814,140.273335,285813.9990110577,2037.5504653900025
1615248000000,2021-03-09 00:00:00,ZEC/USD,129.24,138.625174,127.802617,137.781387,305239.0999397132,2215.387046000003
1615161600000,2021-03-08 00:00:00,ZEC/USD,129.671066,132.57315,124.678455,129.244617,153864.33314806296,1190.4892963400011
1615075200000,2021-03-07 00:00:00,ZEC/USD,125.343132,129.644258,124.378,129.644258,142076.0518071125,1095.8915882499978
1614988800000,2021-03-06 00:00:00,ZEC/USD,121.477497,126.570732,119.163824,125.394568,191471.1400870343,1526.9492382400033
1614902400000,2021-03-05 00:00:00,ZEC/USD,121.209046,124.204502,113.37221,121.387318,230035.48690284943,1895.0537065399983
1614816000000,2021-03-04 00:00:00,ZEC/USD,127.234864,129.694199,118.111001,122.194874,173721.3104924219,1421.674288010002
1614729600000,2021-03-03 00:00:00,ZEC/USD,119.825861,130.992986,119.825861,127.578281,191332.57343641092,1499.726849560004
1614643200000,2021-03-02 00:00:00,ZEC/USD,123.99,126.763036,116.586505,120.949886,245783.42052016756,2032.109567429998
1614556800000,2021-03-01 00:00:00,ZEC/USD,111.686568,125.867998,110.117761,123.600801,239010.5264923112,1933.7295920299998
1614470400000,2021-02-28 00:00:00,ZEC/USD,119.81993,120.685152,104.826784,111.307419,262923.7870616945,2362.1407218300023
1614384000000,2021-02-27 00:00:00,ZEC/USD,118.179208,125.0,118.055912,120.324601,207903.36129564303,1727.854150920002
1614297600000,2021-02-26 00:00:00,ZEC/USD,121.195772,124.816655,113.30496,118.180319,467129.88854725444,3952.687659839998
1614211200000,2021-02-25 00:00:00,ZEC/USD,130.962299,139.510942,120.053901,120.847313,331130.25640202686,2740.0713196000215
1614124800000,2021-02-24 00:00:00,ZEC/USD,126.845271,134.985293,122.740814,131.170806,515172.09785934247,3927.49052605
1614038400000,2021-02-23 00:00:00,ZEC/USD,144.922973,144.922973,109.387658,126.609259,809674.1243241822,6395.062499530009
1613952000000,2021-02-22 00:00:00,ZEC/USD,162.334913,163.83623,125.0,144.80915,664343.5104138426,4587.717767930015
1613865600000,2021-02-21 00:00:00,ZEC/USD,163.789148,168.703219,158.800001,162.018712,332946.98249670956,2054.990922880004
1613779200000,2021-02-20 00:00:00,ZEC/USD,180.727576,184.719465,156.372368,164.107859,639667.6005747953,3897.848673870002
1613692800000,2021-02-19 00:00:00,ZEC/USD,169.999999,189.002003,162.546859,180.647121,900407.700045727,4984.345695970029
1613606400000,2021-02-18 00:00:00,ZEC/USD,168.158184,178.9,157.0,169.342001,556542.489859615,3286.5000210999924
1613520000000,2021-02-17 00:00:00,ZEC/USD,155.47,173.0,147.15576,168.304132,381733.09150044556,2268.1147929300128
1613433600000,2021-02-16 00:00:00,ZEC/USD,159.400438,166.839564,149.159532,155.470709,342521.4078582615,2203.125013460005
1613347200000,2021-02-15 00:00:00,ZEC/USD,157.320895,179.0,131.0,159.696912,779387.6158000061,4880.417573760012
1613260800000,2021-02-14 00:00:00,ZEC/USD,177.315521,179.934996,152.940798,157.497041,625550.6682712131,3971.824894610008
1613174400000,2021-02-13 00:00:00,ZEC/USD,143.661401,190.0,143.661401,176.943075,1465079.624453469,8279.94892964005
1613088000000,2021-02-12 00:00:00,ZEC/USD,142.432148,148.057961,133.000001,144.01314,316941.6202930188,2200.7826528400037
1613001600000,2021-02-11 00:00:00,ZEC/USD,115.957883,149.399999,113.883599,142.029059,749742.6417853351,5278.79750147
1612915200000,2021-02-10 00:00:00,ZEC/USD,108.707583,121.31,106.126553,116.031029,538793.7236269128,4643.53137493
1612828800000,2021-02-09 00:00:00,ZEC/USD,97.805241,109.99,96.860502,108.558533,443156.2019398332,4082.1867217000176
1612742400000,2021-02-08 00:00:00,ZEC/USD,92.493327,97.665809,91.512372,97.285301,296345.8201510212,3046.1520610500156
1612656000000,2021-02-07 00:00:00,ZEC/USD,94.3,95.599783,89.173272,92.445269,149294.2515045237,1614.9474507400018
1612569600000,2021-02-06 00:00:00,ZEC/USD,96.274311,98.988999,92.2,94.300001,187813.4289043731,1991.6588219800033
1612483200000,2021-02-05 00:00:00,ZEC/USD,90.797562,96.150001,89.738472,96.150001,181331.4497590199,1885.922494780004
1612396800000,2021-02-04 00:00:00,ZEC/USD,95.387713,96.415794,88.984687,90.085609,224579.73768699533,2492.959088359999
1612310400000,2021-02-03 00:00:00,ZEC/USD,93.29,96.999999,93.057506,95.367323,208441.26298544838,2185.667547630003
1612224000000,2021-02-02 00:00:00,ZEC/USD,88.5,93.95,88.028319,92.487469,210838.76694580526,2279.646845410001
1612137600000,2021-02-01 00:00:00,ZEC/USD,85.569978,89.159315,84.263592,88.499999,205235.64617863402,2319.04687568001
1612051200000,2021-01-31 00:00:00,ZEC/USD,84.069176,87.299999,82.783791,85.814016,161154.31650745124,1877.94866176
1611964800000,2021-01-30 00:00:00,ZEC/USD,85.612547,85.982728,83.052685,84.069176,119434.56797034935,1420.6701392000007
1611878400000,2021-01-29 00:00:00,ZEC/USD,87.693997,90.188893,82.5,85.948381,302971.829924419,3525.044060160005
1611792000000,2021-01-28 00:00:00,ZEC/USD,78.9,88.474268,77.642932,87.685294,192933.28501805788,2200.2923890299994
1611705600000,2021-01-27 00:00:00,ZEC/USD,89.475479,89.535718,77.300001,78.960296,208989.7573368526,2646.7701860800094
1611619200000,2021-01-26 00:00:00,ZEC/USD,88.1,90.203094,84.25,88.769101,123989.55276560877,1396.7647680199977
1611532800000,2021-01-25 00:00:00,ZEC/USD,89.990799,96.2648,88.0,88.334076,334435.42753677594,3786.0296125900036
1611446400000,2021-01-24 00:00:00,ZEC/USD,85.434157,92.099999,85.4,89.9,143188.51652861922,1592.7532428100023
1611360000000,2021-01-23 00:00:00,ZEC/USD,86.963031,90.493526,84.028801,86.068499,99627.56894627842,1157.5381249100024
1611273600000,2021-01-22 00:00:00,ZEC/USD,82.870874,91.275447,76.543044,87.203451,371936.7933368623,4265.161402119995
1611187200000,2021-01-21 00:00:00,ZEC/USD,99.168755,99.2952,82.964483,83.290837,242285.18025730058,2908.905576940001
1611100800000,2021-01-20 00:00:00,ZEC/USD,102.916333,104.037919,90.70572,99.131114,246267.02893998197,2484.255638849998
1611014400000,2021-01-19 00:00:00,ZEC/USD,103.975,112.0,102.279096,103.33758,302990.48725899076,2932.045508119996
1610928000000,2021-01-18 00:00:00,ZEC/USD,102.21773,106.002791,100.5,103.899101,233562.2136336284,2247.9714587100075
1610841600000,2021-01-17 00:00:00,ZEC/USD,108.077365,108.688197,98.382577,102.121174,298671.24391997926,2924.6749936499873
1610755200000,2021-01-16 00:00:00,ZEC/USD,103.598514,113.290926,102.0,108.217552,277236.38556564884,2561.843069280008
1610668800000,2021-01-15 00:00:00,ZEC/USD,112.822867,114.397304,95.051463,103.453637,370159.4176468004,3578.022275300001
1610582400000,2021-01-14 00:00:00,ZEC/USD,115.332884,117.499999,106.052,111.647902,408566.03225286823,3659.4152235199927
1610496000000,2021-01-13 00:00:00,ZEC/USD,99.0,117.0,92.860289,115.614802,779221.154575251,6739.8044289800455
1610409600000,2021-01-12 00:00:00,ZEC/USD,87.484969,104.999999,84.51302,98.948663,741647.1264554767,7495.271830560023
1610323200000,2021-01-11 00:00:00,ZEC/USD,95.363282,108.6,77.000008,88.0,925057.6702364908,10512.018979960123
1610236800000,2021-01-10 00:00:00,ZEC/USD,79.299998,98.778239,75.83,96.029412,878313.0977401944,9146.292572740052
1610150400000,2021-01-09 00:00:00,ZEC/USD,68.792172,79.5,62.0,78.05,339708.6701776224,4352.449329630012
1610064000000,2021-01-08 00:00:00,ZEC/USD,67.95627,70.2298,61.412002,68.832315,219286.89287533434,3185.8131297099967
1609977600000,2021-01-07 00:00:00,ZEC/USD,63.969999,74.354405,63.261136,68.108076,320805.9324692896,4710.248054420002
1609891200000,2021-01-06 00:00:00,ZEC/USD,59.818748,65.435397,55.01,63.831218,201806.14024220972,3161.55866307
1609804800000,2021-01-05 00:00:00,ZEC/USD,59.627228,60.795111,58.167135,59.534645,74881.09836103955,1257.77349241
1609718400000,2021-01-04 00:00:00,ZEC/USD,59.503028,64.999999,55.00001,59.849944,285795.2182188123,4775.196084039983
1609632000000,2021-01-03 00:00:00,ZEC/USD,57.680338,61.998996,56.322135,59.301879,183010.88389353524,3086.0891253299956
1609545600000,2021-01-02 00:00:00,ZEC/USD,57.120974,59.899999,55.708562,57.679337,155440.051090763,2694.9001007200036
1609459200000,2021-01-01 00:00:00,ZEC/USD,64.109392,67.106073,55.0,57.190279,149131.22487662162,2607.632406840009
1609372800000,2020-12-31 00:00:00,ZEC/USD,64.186844,64.447961,61.511802,64.078633,86990.77834925782,1357.5629547100018
1609286400000,2020-12-30 00:00:00,ZEC/USD,65.382023,66.005083,63.089606,64.070559,63852.472263086514,996.59614743
1609200000000,2020-12-29 00:00:00,ZEC/USD,69.22211,70.167571,61.70384,65.431507,135836.21459796958,2076.0062059700012
1609113600000,2020-12-28 00:00:00,ZEC/USD,66.727775,71.065105,66.289767,69.150237,111351.00129451398,1610.2764954300008
1609027200000,2020-12-27 00:00:00,ZEC/USD,66.629745,71.0,62.902609,66.941496,184650.3581638123,2758.384099510001
1608940800000,2020-12-26 00:00:00,ZEC/USD,65.20861,69.626906,64.750113,66.472393,160455.58947329398,2413.86810722
1608854400000,2020-12-25 00:00:00,ZEC/USD,63.779368,67.864799,62.356512,65.173397,71416.59475228336,1095.7936526200003
1608768000000,2020-12-24 00:00:00,ZEC/USD,59.572209,66.499999,56.8,63.997863,75883.77018055817,1185.723501120001
1608681600000,2020-12-23 00:00:00,ZEC/USD,69.53923,69.999999,57.0,59.572209,128551.21931005799,2157.905866979987
1608595200000,2020-12-22 00:00:00,ZEC/USD,69.307677,73.0,65.982611,69.561584,101194.52144155306,1454.7472271700005
1608508800000,2020-12-21 00:00:00,ZEC/USD,73.520364,77.592699,67.76784,69.193266,258568.60163235432,3736.9041321500035
1608422400000,2020-12-20 00:00:00,ZEC/USD,73.533302,78.04092,72.297994,73.547668,164151.81259136417,2231.910501789998
1608336000000,2020-12-19 00:00:00,ZEC/USD,74.039196,76.0,73.040515,73.554706,111343.31477971366,1513.7483491500009
1608249600000,2020-12-18 00:00:00,ZEC/USD,74.255328,76.334999,71.619,74.056546,127314.95800499924,1719.1587358800023
1608163200000,2020-12-17 00:00:00,ZEC/USD,73.0,77.77,72.056801,74.243714,266619.4310502693,3591.138113729996
1608076800000,2020-12-16 00:00:00,ZEC/USD,67.845909,72.999484,67.124622,72.999484,161480.50163309227,2212.0773022600033
1607990400000,2020-12-15 00:00:00,ZEC/USD,68.111704,68.911281,66.443162,67.832753,66932.17084904913,986.7234910700016
1607904000000,2020-12-14 00:00:00,ZEC/USD,68.183442,68.581699,66.216256,68.111794,79440.78798900654,1166.3294023500032
1607817600000,2020-12-13 00:00:00,ZEC/USD,66.170531,69.5,65.274555,68.180593,104935.15780833259,1539.0766373700003
1607731200000,2020-12-12 00:00:00,ZEC/USD,63.73646,66.6779,63.656739,66.068198,117620.60877179747,1780.2908559999998
1607644800000,2020-12-11 00:00:00,ZEC/USD,66.113999,66.198299,62.600001,63.820163,83611.38254565168,1310.1091977100039
1607558400000,2020-12-10 00:00:00,ZEC/USD,69.597069,69.654545,65.496436,65.961255,70042.09121607512,1061.8671706000002
1607472000000,2020-12-09 00:00:00,ZEC/USD,69.465759,71.206,65.837816,69.496507,129928.97158745895,1869.575568559999
1607385600000,2020-12-08 00:00:00,ZEC/USD,75.51549,75.660281,69.0,69.6144,94586.22781032871,1358.7164122700003
1607299200000,2020-12-07 00:00:00,ZEC/USD,74.612241,76.699999,73.720436,75.547874,218673.90055254634,2894.5076674499983
1607212800000,2020-12-06 00:00:00,ZEC/USD,71.909118,74.757129,70.251005,74.528836,71328.92752241746,957.0648268600017
1607126400000,2020-12-05 00:00:00,ZEC/USD,69.35634,72.459912,68.55,71.876696,52196.19162841482,726.1907479500006
1607040000000,2020-12-04 00:00:00,ZEC/USD,75.805469,76.08539,68.847442,69.257943,216470.81358143565,3125.5738216400055
1606953600000,2020-12-03 00:00:00,ZEC/USD,76.718871,76.958594,74.704721,75.878048,69634.41323616373,917.7148736899996
1606867200000,2020-12-02 00:00:00,ZEC/USD,75.4434,76.85704,74.030047,76.805517,89031.41720065265,1159.17997402
1606780800000,2020-12-01 00:00:00,ZEC/USD,78.871157,81.999999,72.354346,75.5,338261.75678366,4480.28816932
1606694400000,2020-11-30 00:00:00,ZEC/USD,75.201071,80.0,73.799094,78.803078,288219.43591218273,3657.464190829992
1606608000000,2020-11-29 00:00:00,ZEC/USD,75.488486,76.3,72.210095,75.085339,106444.77815363233,1417.6506302199998
1606521600000,2020-11-28 00:00:00,ZEC/USD,69.395266,76.237042,69.001001,75.427492,199682.25390455284,2647.3404936299994
1606435200000,2020-11-27 00:00:00,ZEC/USD,70.331441,71.221385,66.113379,69.301888,82800.95395518889,1194.7864097900028
1606348800000,2020-11-26 00:00:00,ZEC/USD,77.887326,79.716844,63.5,70.270359,371543.4244892417,5287.342056829988
1606262400000,2020-11-25 00:00:00,ZEC/USD,86.787208,87.626117,75.69,78.275914,247213.99452030243,3158.2383633399977
1606176000000,2020-11-24 00:00:00,ZEC/USD,79.681783,89.7894,76.0,86.874424,506647.8828636286,5831.956743260002
1606089600000,2020-11-23 00:00:00,ZEC/USD,68.899088,80.594846,67.79,79.507959,359562.35675567144,4522.344193940024
1606003200000,2020-11-22 00:00:00,ZEC/USD,72.596337,74.016898,65.349852,68.916657,218664.56992470426,3172.8841682599937
1605916800000,2020-11-21 00:00:00,ZEC/USD,63.096047,72.659999,62.903651,72.620144,231517.95132252434,3188.067918490004
1605830400000,2020-11-20 00:00:00,ZEC/USD,62.599175,64.599999,62.489041,63.086374,223961.36457887452,3550.0750856100008
1605744000,2020-11-19 00:00:00,ZEC/USD,63.42,63.45,63.13,63.13,95.29,1.504
1605657600,2020-11-18 00:00:00,ZEC/USD,66.89,67.47,60.04,63.42,161129.31,2552.31
1605571200,2020-11-17 00:00:00,ZEC/USD,64.55,66.89,64.3,66.89,124312.27,1897.76
1605484800,2020-11-16 00:00:00,ZEC/USD,61.2,67.18,60.77,64.55,151733.8,2347.32
1605398400,2020-11-15 00:00:00,ZEC/USD,64.0,64.24,60.0,61.2,81619.14,1313.48
1605312000,2020-11-14 00:00:00,ZEC/USD,65.8,65.8,61.61,64.0,102616.94,1618.37
1605225600,2020-11-13 00:00:00,ZEC/USD,62.73,65.8,61.66,65.8,82670.24,1295.99
1605139200,2020-11-12 00:00:00,ZEC/USD,59.08,63.3,58.3,62.73,158531.13,2577.56
1605052800,2020-11-11 00:00:00,ZEC/USD,59.07,60.71,58.73,59.08,66057.69,1101.28
1604966400,2020-11-10 00:00:00,ZEC/USD,58.46,62.37,57.83,59.07,182743.31,2985.27
1604880000,2020-11-09 00:00:00,ZEC/USD,60.59,61.0,57.0,58.46,84183.4,1427.06
1604793600,2020-11-08 00:00:00,ZEC/USD,57.48,61.59,56.91,60.59,83977.9,1413.87
1604707200,2020-11-07 00:00:00,ZEC/USD,61.52,62.76,55.69,57.48,187279.83,3171.12
1604620800,2020-11-06 00:00:00,ZEC/USD,56.75,61.52,56.39,61.52,168539.75,2883.55
1604534400,2020-11-05 00:00:00,ZEC/USD,54.12,57.36,52.78,56.75,104239.51,1889.01
1604448000,2020-11-04 00:00:00,ZEC/USD,53.21,54.48,52.14,54.12,105446.41,1973.1
1604361600,2020-11-03 00:00:00,ZEC/USD,55.0,55.0,51.79,53.21,106030.31,1989.19
1604275200,2020-11-02 00:00:00,ZEC/USD,58.1,59.13,54.83,55.0,65010.12,1154.28
1604188800,2020-11-01 00:00:00,ZEC/USD,58.22,58.64,57.2,58.1,64223.06,1108.53
1604102400,2020-10-31 00:00:00,ZEC/USD,58.3,59.42,57.47,58.22,75322.48,1288.11
1604016000,2020-10-30 00:00:00,ZEC/USD,56.92,59.67,54.16,58.3,108910.48,1887.97
1603929600,2020-10-29 00:00:00,ZEC/USD,56.9,57.92,54.74,56.92,54573.26,965.54
1603843200,2020-10-28 00:00:00,ZEC/USD,61.32,61.57,55.75,56.9,98392.85,1675.79
1603756800,2020-10-27 00:00:00,ZEC/USD,60.32,62.25,60.0,61.32,96344.48,1575.26
1603670400,2020-10-26 00:00:00,ZEC/USD,62.79,63.72,58.81,60.32,78680.67,1281.61
1603584000,2020-10-25 00:00:00,ZEC/USD,64.18,64.98,62.19,62.79,85649.5,1350.37
1603497600,2020-10-24 00:00:00,ZEC/USD,63.2,65.45,61.63,64.18,97666.74,1539.99
1603411200,2020-10-23 00:00:00,ZEC/USD,65.64,65.64,61.49,63.2,110717.02,1738.58
1603324800,2020-10-22 00:00:00,ZEC/USD,63.1,67.0,62.71,65.64,132088.08,2024.18
1603238400,2020-10-21 00:00:00,ZEC/USD,57.92,64.8,57.49,63.1,150515.09,2425.69
1603152000,2020-10-20 00:00:00,ZEC/USD,64.17,64.93,57.12,57.92,99385.48,1613.44
1603065600,2020-10-19 00:00:00,ZEC/USD,64.39,65.52,62.23,64.17,97462.6,1523.02
1602979200,2020-10-18 00:00:00,ZEC/USD,62.98,64.39,62.53,64.39,67509.57,1066.1
1602892800,2020-10-17 00:00:00,ZEC/USD,62.57,63.44,61.26,62.98,88165.32,1412.82
1602806400,2020-10-16 00:00:00,ZEC/USD,68.4,69.55,61.22,62.57,46997.71,744.41
1602720000,2020-10-15 00:00:00,ZEC/USD,69.2,69.2,65.6,68.4,39935.51,590.6
1602633600,2020-10-14 00:00:00,ZEC/USD,70.24,70.72,67.53,69.2,32688.15,468.24
1602547200,2020-10-13 00:00:00,ZEC/USD,73.15,73.15,68.64,70.24,44652.28,636.28
1602460800,2020-10-12 00:00:00,ZEC/USD,72.19,75.6,70.47,73.15,64251.94,872.41
1602374400,2020-10-11 00:00:00,ZEC/USD,65.81,73.4,65.81,72.19,78141.0,1103.57
1602288000,2020-10-10 00:00:00,ZEC/USD,63.59,67.5,63.59,65.81,29396.28,451.04
1602201600,2020-10-09 00:00:00,ZEC/USD,61.63,64.84,60.48,63.59,24636.42,390.48
1602115200,2020-10-08 00:00:00,ZEC/USD,61.4,63.22,59.12,61.63,22842.04,372.6
1602028800,2020-10-07 00:00:00,ZEC/USD,61.36,62.37,59.72,61.4,17163.73,281.26
1601942400,2020-10-06 00:00:00,ZEC/USD,65.72,66.07,60.32,61.36,31785.14,508.05
1601856000,2020-10-05 00:00:00,ZEC/USD,63.3,65.88,61.84,65.72,14824.32,232.63
1601769600,2020-10-04 00:00:00,ZEC/USD,60.8,63.3,59.39,63.3,14196.62,229.91
1601683200,2020-10-03 00:00:00,ZEC/USD,63.66,63.66,60.7,60.8,2741.14,43.87
1601596800,2020-10-02 00:00:00,ZEC/USD,64.43,66.21,58.77,63.66,16775.18,272.1
1601510400,2020-10-01 00:00:00,ZEC/USD,64.46,68.34,61.78,64.43,60319.47,923.69
1601424000,2020-09-30 00:00:00,ZEC/USD,61.39,64.46,59.46,64.46,23626.16,385.81
1601337600,2020-09-29 00:00:00,ZEC/USD,56.14,61.97,56.14,61.39,47358.57,799.23
1601251200,2020-09-28 00:00:00,ZEC/USD,55.58,58.18,55.58,56.14,14066.14,246.85
1601164800,2020-09-27 00:00:00,ZEC/USD,56.59,56.65,54.0,55.58,16887.06,306.01
1601078400,2020-09-26 00:00:00,ZEC/USD,54.78,56.59,54.08,56.59,21971.19,399.58
1600992000,2020-09-25 00:00:00,ZEC/USD,54.89,55.88,53.46,54.78,30373.54,558.15
1600905600,2020-09-24 00:00:00,ZEC/USD,51.71,55.22,51.27,54.89,51998.57,972.83
1600819200,2020-09-23 00:00:00,ZEC/USD,53.28,53.91,50.66,51.71,58973.79,1120.55
1600732800,2020-09-22 00:00:00,ZEC/USD,51.8,54.03,51.45,53.28,61700.41,1165.82
1600646400,2020-09-21 00:00:00,ZEC/USD,57.5,58.29,51.8,51.8,71921.53,1315.23
1600560000,2020-09-20 00:00:00,ZEC/USD,57.88,58.08,55.3,57.5,59155.67,1034.34
1600473600,2020-09-19 00:00:00,ZEC/USD,57.57,59.16,57.55,57.88,45903.21,786.72
1600387200,2020-09-18 00:00:00,ZEC/USD,59.47,59.89,57.04,57.57,50527.33,859.17
1600300800,2020-09-17 00:00:00,ZEC/USD,58.32,59.92,57.52,59.47,43963.84,751.31
1600214400,2020-09-16 00:00:00,ZEC/USD,59.47,59.47,57.32,58.32,29629.62,508.05
1600128000,2020-09-15 00:00:00,ZEC/USD,62.8,64.81,59.0,59.47,35653.87,579.81
1600041600,2020-09-14 00:00:00,ZEC/USD,62.25,64.1,61.15,62.8,22992.28,366.63
1599955200,2020-09-13 00:00:00,ZEC/USD,65.59,66.14,61.28,62.25,30216.22,468.64
1599868800,2020-09-12 00:00:00,ZEC/USD,63.09,66.7,62.15,65.59,47480.96,743.89
1599782400,2020-09-11 00:00:00,ZEC/USD,61.99,63.54,58.9,63.09,44708.91,732.97
1599696000,2020-09-10 00:00:00,ZEC/USD,59.95,62.7,59.84,61.99,73984.59,1209.13
1599609600,2020-09-09 00:00:00,ZEC/USD,58.56,61.33,57.4,59.95,65810.12,1100.79
1599523200,2020-09-08 00:00:00,ZEC/USD,61.81,64.09,56.96,58.56,74210.9,1227.59
1599436800,2020-09-07 00:00:00,ZEC/USD,59.06,62.76,55.25,61.81,82986.13,1417.21
1599350400,2020-09-06 00:00:00,ZEC/USD,55.7,60.0,54.53,59.06,83495.73,1455.93
1599264000,2020-09-05 00:00:00,ZEC/USD,59.96,60.74,51.54,55.7,85963.77,1573.22
1599177600,2020-09-04 00:00:00,ZEC/USD,58.0,61.78,54.29,59.96,396232.09,6710.71
1599091200,2020-09-03 00:00:00,ZEC/USD,75.88,76.14,58.0,58.0,118294.96,1768.02
1599004800,2020-09-02 00:00:00,ZEC/USD,83.26,84.17,73.59,75.88,72914.27,930.85
1598918400,2020-09-01 00:00:00,ZEC/USD,78.27,85.5,77.92,83.26,88309.17,1083.56
1598832000,2020-08-31 00:00:00,ZEC/USD,81.66,81.66,77.5,78.27,39639.43,501.44
1598745600,2020-08-30 00:00:00,ZEC/USD,78.81,82.27,78.12,81.66,21924.85,273.19
1598659200,2020-08-29 00:00:00,ZEC/USD,76.18,80.5,75.0,78.81,36948.45,473.88
1598572800,2020-08-28 00:00:00,ZEC/USD,72.16,76.86,71.18,76.18,49541.68,665.94
1598486400,2020-08-27 00:00:00,ZEC/USD,74.56,75.55,70.67,72.16,81662.88,1114.48
1598400000,2020-08-26 00:00:00,ZEC/USD,73.07,76.97,73.07,74.56,77917.17,1035.74
1598313600,2020-08-25 00:00:00,ZEC/USD,80.52,82.33,71.5,73.07,60993.73,796.67
1598227200,2020-08-24 00:00:00,ZEC/USD,84.18,84.4,79.1,80.52,35760.83,437.67
1598140800,2020-08-23 00:00:00,ZEC/USD,77.37,84.18,74.63,84.18,50256.69,640.43
1598054400,2020-08-22 00:00:00,ZEC/USD,73.6,78.12,71.58,77.37,43369.71,580.6
1597968000,2020-08-21 00:00:00,ZEC/USD,78.9,81.43,73.6,73.6,68089.1,873.98
1597881600,2020-08-20 00:00:00,ZEC/USD,76.03,79.99,75.79,78.9,61502.78,795.36
1597795200,2020-08-19 00:00:00,ZEC/USD,83.47,84.27,73.59,76.03,79192.69,999.17
1597708800,2020-08-18 00:00:00,ZEC/USD,86.49,88.88,82.49,83.47,65470.48,761.41
1597622400,2020-08-17 00:00:00,ZEC/USD,85.09,89.9,83.0,86.49,107994.53,1261.63
1597536000,2020-08-16 00:00:00,ZEC/USD,84.98,86.36,81.34,85.09,82257.3,970.6
1597449600,2020-08-15 00:00:00,ZEC/USD,85.01,88.13,83.9,84.98,96597.92,1131.59
1597363200,2020-08-14 00:00:00,ZEC/USD,87.1,87.51,83.31,85.01,128575.46,1510.68
1597276800,2020-08-13 00:00:00,ZEC/USD,83.55,87.67,77.57,87.1,130587.25,1609.04
1597190400,2020-08-12 00:00:00,ZEC/USD,81.5,84.92,76.82,83.55,143964.09,1760.41
1597104000,2020-08-11 00:00:00,ZEC/USD,88.22,90.09,78.92,81.5,137633.56,1614.31
1597017600,2020-08-10 00:00:00,ZEC/USD,92.01,95.61,88.22,88.22,119870.77,1293.71
1596931200,2020-08-09 00:00:00,ZEC/USD,96.47,97.19,90.0,92.01,109524.0,1162.13
1596844800,2020-08-08 00:00:00,ZEC/USD,94.52,99.2,92.04,96.47,129153.84,1354.87
1596758400,2020-08-07 00:00:00,ZEC/USD,96.6,97.74,87.59,94.52,176298.5,1865.2
1596672000,2020-08-06 00:00:00,ZEC/USD,97.35,102.66,92.42,96.6,171087.28,1766.52
1596585600,2020-08-05 00:00:00,ZEC/USD,84.69,97.67,84.69,97.35,267564.63,2926.75
1596499200,2020-08-04 00:00:00,ZEC/USD,82.35,84.78,80.31,84.69,87953.12,1062.37
1596412800,2020-08-03 00:00:00,ZEC/USD,83.87,85.84,81.55,82.35,99092.46,1178.16
1596326400,2020-08-02 00:00:00,ZEC/USD,90.43,91.2,77.1,83.87,167539.54,1980.25
1596240000,2020-08-01 00:00:00,ZEC/USD,74.85,94.96,74.15,90.43,215745.18,2581.32
1596153600,2020-07-31 00:00:00,ZEC/USD,70.5,75.0,70.42,74.85,111629.51,1542.49
1596067200,2020-07-30 00:00:00,ZEC/USD,72.15,72.6,70.0,70.5,122782.11,1731.35
