https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume WAVES
1617062400000,2021-03-30 00:00:00,WAVES/USD,12.418696,12.94,12.205581,12.292361,141522.23800465246,11513.023251160006
1616976000000,2021-03-29 00:00:00,WAVES/USD,11.798116,12.6,11.648919,12.375848,157337.2519234264,12713.25018887
1616889600000,2021-03-28 00:00:00,WAVES/USD,11.88391,12.245902,11.516491,11.786723,139042.32805872546,11796.521226359986
1616803200000,2021-03-27 00:00:00,WAVES/USD,12.308252,12.465406,11.516491,11.89007,148978.18992587295,12529.631022010211
1616716800000,2021-03-26 00:00:00,WAVES/USD,10.447128,13.079999,10.447128,12.328666,176940.30709143195,14351.94262635
1616630400000,2021-03-25 00:00:00,WAVES/USD,10.906674,11.577755,10.20958,10.459555,161791.03093813447,15468.2518461
1616544000000,2021-03-24 00:00:00,WAVES/USD,11.367293,13.39999,10.79,10.979825,244345.24973343147,22254.02041775998
1616457600000,2021-03-23 00:00:00,WAVES/USD,9.86921,12.5,9.824059,11.366605,282128.1683706784,24820.794632229972
1616371200000,2021-03-22 00:00:00,WAVES/USD,9.879064,10.899894,9.820007,9.92,156445.5828303489,15770.72407564001
1616284800000,2021-03-21 00:00:00,WAVES/USD,10.146815,10.244494,9.6,9.909034,156659.2677595606,15809.74167205003
1616198400000,2021-03-20 00:00:00,WAVES/USD,10.308739,10.639627,10.127865,10.138818,117061.10569090603,11545.833616000013
1616112000000,2021-03-19 00:00:00,WAVES/USD,10.288268,10.599138,10.0948,10.106508,129286.52467222043,12792.403139860022
1616025600000,2021-03-18 00:00:00,WAVES/USD,10.094824,10.693138,10.0948,10.269136,144982.5721412272,14118.283382480007
1615939200000,2021-03-17 00:00:00,WAVES/USD,9.901708,10.19,9.70174,10.076303,93125.99586753394,9242.07974567001
1615852800000,2021-03-16 00:00:00,WAVES/USD,9.583814,10.033397,9.279746,9.743154,102535.64313406513,10523.865591580008
1615766400000,2021-03-15 00:00:00,WAVES/USD,9.784122,10.099994,9.324416,9.623676,91330.19221306096,9490.15659017001
1615680000000,2021-03-14 00:00:00,WAVES/USD,10.01423,10.0973,9.712012,9.824059,87030.11663172039,8858.875606480009
1615593600000,2021-03-13 00:00:00,WAVES/USD,9.669875,10.249999,9.54,10.198653,88522.93336600985,8679.865210240005
1615507200000,2021-03-12 00:00:00,WAVES/USD,9.98,10.254121,9.5578,9.842807,110792.54245090984,11256.193731209993
1615420800000,2021-03-11 00:00:00,WAVES/USD,10.246196,10.354768,9.824065,10.01,131910.53254058672,13177.875378679993
1615334400000,2021-03-10 00:00:00,WAVES/USD,10.736227,10.83979,10.08384,10.264974,171595.69235326766,16716.62220998004
1615248000000,2021-03-09 00:00:00,WAVES/USD,9.99,10.755307,9.99,10.713657,138790.67655124,12954.556651500045
1615161600000,2021-03-08 00:00:00,WAVES/USD,10.107352,10.1897,9.673251,9.98,184215.40880697424,18458.457796290004
1615075200000,2021-03-07 00:00:00,WAVES/USD,10.03223,10.2,9.79082,10.104541,216404.64371415426,21416.573371730025
1614988800000,2021-03-06 00:00:00,WAVES/USD,9.925172,10.299998,9.631181,10.012274,160435.2269009986,16023.855010460022
1614902400000,2021-03-05 00:00:00,WAVES/USD,9.25,10.5,9.008858,9.895085,180387.0950550801,18229.969227660007
1614816000000,2021-03-04 00:00:00,WAVES/USD,9.870886,10.1747,9.150006,9.352407,100967.19158890708,10795.850906500014
1614729600000,2021-03-03 00:00:00,WAVES/USD,9.258563,10.07,9.258563,10.014569,127524.67781160626,12733.915739320011
1614643200000,2021-03-02 00:00:00,WAVES/USD,9.5,9.927971,9.100006,9.37124,116195.67681337615,12399.17842392001
1614556800000,2021-03-01 00:00:00,WAVES/USD,8.865548,9.666839,8.804064,9.5,108016.00757769521,11370.106060810023
1614470400000,2021-02-28 00:00:00,WAVES/USD,9.522755,9.666,8.361477,8.878181,139966.4255143345,15765.214238630018
1614384000000,2021-02-27 00:00:00,WAVES/USD,9.529124,10.00413,9.36359,9.370575,185742.4736208339,19821.886449959995
1614297600000,2021-02-26 00:00:00,WAVES/USD,9.613213,9.93064,8.99582,9.515252,209563.4867453632,22023.95551325001
1614211200000,2021-02-25 00:00:00,WAVES/USD,9.814217,11.47942,9.591028,9.6055,159134.37571708206,16567.005956700024
1614124800000,2021-02-24 00:00:00,WAVES/USD,9.314513,10.74084,8.9,9.811486,194695.41679996072,19843.62173069
1614038400000,2021-02-23 00:00:00,WAVES/USD,10.5,10.5,7.920002,9.314513,234483.39744362826,25173.983593519948
1613952000000,2021-02-22 00:00:00,WAVES/USD,12.429165,12.429165,9.0,10.5,356068.12930038234,33911.25040956022
1613865600000,2021-02-21 00:00:00,WAVES/USD,12.491519,12.88534,12.102494,12.4,164708.2396348801,13282.922551200007
1613779200000,2021-02-20 00:00:00,WAVES/USD,12.608735,13.299999,11.78919,12.491518,169680.27678537407,13583.639457220017
1613692800000,2021-02-19 00:00:00,WAVES/USD,12.41107,13.25,11.7,12.555871,156323.44250070475,12450.22687001999
1613606400000,2021-02-18 00:00:00,WAVES/USD,11.466739,13.7122,11.323435,12.4164,277015.29016202,22310.435404949905
1613520000000,2021-02-17 00:00:00,WAVES/USD,11.049203,11.6191,10.062753,11.46254,237306.5339525233,20702.787859630003
1613433600000,2021-02-16 00:00:00,WAVES/USD,10.941993,11.49414,10.4,11.049202,178373.56208612837,16143.569652010017
1613347200000,2021-02-15 00:00:00,WAVES/USD,12.030355,12.438146,10.1,10.931371,128003.65229380348,11709.752810859998
1613260800000,2021-02-14 00:00:00,WAVES/USD,11.399999,13.469999,10.557678,11.800031,293726.95739362075,24892.049638989993
1613174400000,2021-02-13 00:00:00,WAVES/USD,10.9542,11.642898,10.471264,11.399999,179194.2401435517,15718.794373890007
1613088000000,2021-02-12 00:00:00,WAVES/USD,10.43171,11.211,10.000022,10.95279,243675.73613287695,22247.823260820023
1613001600000,2021-02-11 00:00:00,WAVES/USD,9.591028,11.085173,9.500001,10.539999,178211.21884547872,16908.08688364
1612915200000,2021-02-10 00:00:00,WAVES/USD,9.706844,10.64,9.12,9.8,193611.92705720602,19756.31908747
1612828800000,2021-02-09 00:00:00,WAVES/USD,8.33906,11.3,8.16,9.72,353352.61769041885,36353.149968150086
1612742400000,2021-02-08 00:00:00,WAVES/USD,8.048278,8.5,7.78942,8.297459,148918.3102801624,17947.459611450013
1612656000000,2021-02-07 00:00:00,WAVES/USD,8.060001,8.37,7.7,8.046438,135243.6049939536,16807.88505348001
1612569600000,2021-02-06 00:00:00,WAVES/USD,8.701467,8.701467,7.79991,8.171536,158481.32563857795,19394.31284871999
1612483200000,2021-02-05 00:00:00,WAVES/USD,7.244483,8.92,7.226258,8.8,230182.1978786883,26157.067940760033
1612396800000,2021-02-04 00:00:00,WAVES/USD,7.28752,7.729891,6.66507,7.256136,137774.09941477777,18987.254292749993
1612310400000,2021-02-03 00:00:00,WAVES/USD,6.94,7.514137,6.87552,7.274144,119466.9231817754,16423.502639180006
1612224000000,2021-02-02 00:00:00,WAVES/USD,7.0,7.075349,6.853571,6.935815,106712.34270919899,15385.69623169
1612137600000,2021-02-01 00:00:00,WAVES/USD,6.562817,7.17,6.4,6.938971,99797.49342037571,14382.174737489999
1612051200000,2021-01-31 00:00:00,WAVES/USD,6.672878,7.049998,6.5,6.5721,68110.79720949223,10363.62763949
1611964800000,2021-01-30 00:00:00,WAVES/USD,6.504381,6.94902,6.257492,6.666209,62489.660023783115,9374.092535019996
1611878400000,2021-01-29 00:00:00,WAVES/USD,6.229725,6.8,6.118155,6.41,89186.70839088294,13913.68305629999
1611792000000,2021-01-28 00:00:00,WAVES/USD,6.06,6.521956,6.014075,6.224039,69822.52972960765,11218.202477459998
1611705600000,2021-01-27 00:00:00,WAVES/USD,6.8,6.815672,5.974496,6.075373,67217.05875952193,11063.857109600007
1611619200000,2021-01-26 00:00:00,WAVES/USD,6.7,6.91807,6.441327,6.8,56559.63735923999,8317.593729299999
1611532800000,2021-01-25 00:00:00,WAVES/USD,7.1,7.30715,6.70734,6.739616,80272.60993988546,11910.561364309993
1611446400000,2021-01-24 00:00:00,WAVES/USD,6.64687,7.4,6.521874,7.020541,72688.5968158808,10353.703057339997
1611360000000,2021-01-23 00:00:00,WAVES/USD,6.406106,6.857255,6.332011,6.660914,56258.03205916309,8445.99285611
1611273600000,2021-01-22 00:00:00,WAVES/USD,6.0,6.65775,5.515909,6.423726,69882.76079027832,10878.851431439994
1611187200000,2021-01-21 00:00:00,WAVES/USD,7.233699,7.233699,5.974495,6.0,79940.47491330007,13323.412485550012
1611100800000,2021-01-20 00:00:00,WAVES/USD,7.11567,7.27,6.50313,7.232806,114847.49419977583,15878.691368159996
1611014400000,2021-01-19 00:00:00,WAVES/USD,7.784922,7.87,7.1,7.120344,95814.32150373423,13456.417485410006
1610928000000,2021-01-18 00:00:00,WAVES/USD,7.385655,8.2,7.3,7.855859,91856.17054739097,11692.695928909998
1610841600000,2021-01-17 00:00:00,WAVES/USD,6.631555,8.073793,6.271629,7.365742,217301.7147518605,29501.673389029987
1610755200000,2021-01-16 00:00:00,WAVES/USD,6.394056,6.9,6.242058,6.64377,101081.0944587844,15214.418087740003
1610668800000,2021-01-15 00:00:00,WAVES/USD,6.41306,6.84,5.75,6.351093,122725.27787783123,19323.48933921
1610582400000,2021-01-14 00:00:00,WAVES/USD,6.362821,6.85,5.6,6.414176,146938.0304062244,22908.325310410004
1610496000000,2021-01-13 00:00:00,WAVES/USD,5.872416,6.49327,5.804901,6.342236,81637.62755953193,12872.057671700002
1610409600000,2021-01-12 00:00:00,WAVES/USD,5.51079,6.55,5.45,5.9,116490.62529079009,19744.173778100016
1610323200000,2021-01-11 00:00:00,WAVES/USD,6.545207,6.545207,5.0,5.522117,133741.9066850311,24219.31782412997
1610236800000,2021-01-10 00:00:00,WAVES/USD,6.080004,6.9472,5.82,6.532759,250412.23427587643,38331.77288123998
1610150400000,2021-01-09 00:00:00,WAVES/USD,5.651316,6.25,5.495891,6.079715,87681.39354217896,14421.957861869998
1610064000000,2021-01-08 00:00:00,WAVES/USD,5.891957,5.987695,5.21,5.624574,90979.61376826487,16175.378574139992
1609977600000,2021-01-07 00:00:00,WAVES/USD,5.83081,6.537916,5.6101,5.899768,129701.29922855923,21984.135516610015
1609891200000,2021-01-06 00:00:00,WAVES/USD,5.566032,6.127788,5.3439,5.86713,106188.52182910668,18098.88682015
1609804800000,2021-01-05 00:00:00,WAVES/USD,5.413472,5.781784,5.2,5.576261,77234.82275772636,13850.64701199
1609718400000,2021-01-04 00:00:00,WAVES/USD,5.608748,6.1256,5.04,5.401538,124576.68117498107,23063.1870358
1609632000000,2021-01-03 00:00:00,WAVES/USD,5.500001,6.059999,5.08,5.564725,131524.29530874037,23635.362988959987
1609545600000,2021-01-02 00:00:00,WAVES/USD,5.996375,5.996375,5.454,5.65125,102558.62999825063,18147.954876929994
1609459200000,2021-01-01 00:00:00,WAVES/USD,6.195676,6.342401,5.941528,5.990073,97448.07746018223,16268.262082979996
1609372800000,2020-12-31 00:00:00,WAVES/USD,6.587231,6.625037,6.0,6.212114,87021.04162805462,14008.28150096
1609286400000,2020-12-30 00:00:00,WAVES/USD,7.025619,7.041933,6.516509,6.63899,83129.47433738253,12521.403758310003
1609200000000,2020-12-29 00:00:00,WAVES/USD,6.630208,7.54,6.55,7.025667,119078.8877695175,16949.122093250007
1609113600000,2020-12-28 00:00:00,WAVES/USD,6.426092,6.75,6.31894,6.618682,118648.31625368203,17926.275390430004
1609027200000,2020-12-27 00:00:00,WAVES/USD,6.343078,6.799749,6.009812,6.385475,127982.1546634563,20042.699198330007
1608940800000,2020-12-26 00:00:00,WAVES/USD,6.666276,6.825779,6.278094,6.328613,88485.34869990071,13981.79169747
1608854400000,2020-12-25 00:00:00,WAVES/USD,6.497702,7.211753,6.399749,6.65908,88940.59993072876,13356.289447
1608768000000,2020-12-24 00:00:00,WAVES/USD,5.91,6.723161,5.415801,6.489537,115074.6104276605,17732.329814540004
1608681600000,2020-12-23 00:00:00,WAVES/USD,7.132586,7.203086,5.5,5.945,106751.27193682679,17956.479720239997
1608595200000,2020-12-22 00:00:00,WAVES/USD,6.691358,7.687066,6.539993,7.112911,135351.76626683312,19029.025706469984
1608508800000,2020-12-21 00:00:00,WAVES/USD,7.169201,7.299,6.445321,6.676748,109608.02208443335,16416.378465150003
1608422400000,2020-12-20 00:00:00,WAVES/USD,7.683836,7.744131,7.08545,7.179248,126164.27047842444,17573.46597839
1608336000000,2020-12-19 00:00:00,WAVES/USD,7.845479,8.024379,7.674918,7.679661,106553.18184170414,13874.724657989998
1608249600000,2020-12-18 00:00:00,WAVES/USD,7.926229,8.193719,7.585929,7.820627,115651.72054217305,14788.036885299995
1608163200000,2020-12-17 00:00:00,WAVES/USD,8.369915,8.55,7.8,7.91735,143664.37942497482,18145.513262009994
1608076800000,2020-12-16 00:00:00,WAVES/USD,8.099698,8.489995,7.970899,8.345259,125231.95982619748,15006.35987764999
1607990400000,2020-12-15 00:00:00,WAVES/USD,8.613404,8.646449,8.043017,8.105716,106504.5584535423,13139.43869407
1607904000000,2020-12-14 00:00:00,WAVES/USD,8.618347,8.85,8.348119,8.615278,106156.95320807463,12321.941695680003
1607817600000,2020-12-13 00:00:00,WAVES/USD,8.493839,8.9,8.275642,8.64218,145635.11135870175,16851.663742099998
1607731200000,2020-12-12 00:00:00,WAVES/USD,8.176699,8.78032,8.167109,8.482396,133715.73877070294,15763.911372529998
1607644800000,2020-12-11 00:00:00,WAVES/USD,8.13299,8.37944,7.70718,8.141074,123374.43644673849,15154.56516508
1607558400000,2020-12-10 00:00:00,WAVES/USD,8.539636,8.707926,7.854028,8.117491,113285.06204017102,13955.674486139995
1607472000000,2020-12-09 00:00:00,WAVES/USD,7.77746,8.888888,7.276413,8.559275,136350.983747265,15930.202470099983
1607385600000,2020-12-08 00:00:00,WAVES/USD,8.984823,9.183724,7.649969,7.74616,116386.56719781763,15025.06625189999
1607299200000,2020-12-07 00:00:00,WAVES/USD,8.421892,9.24,8.219138,8.989955,129169.12520149235,14368.161487069996
1607212800000,2020-12-06 00:00:00,WAVES/USD,8.126619,8.68311,7.8762,8.40822,124052.54135144304,14753.722113769982
1607126400000,2020-12-05 00:00:00,WAVES/USD,7.25,8.349999,7.216616,8.109363,229360.92795393898,28283.470348280003
1607040000000,2020-12-04 00:00:00,WAVES/USD,7.379633,7.8,7.093,7.265053,119854.87164848254,16497.453170469995
1606953600000,2020-12-03 00:00:00,WAVES/USD,7.075792,7.479899,6.860015,7.374925,112071.68609285387,15196.315364949998
1606867200000,2020-12-02 00:00:00,WAVES/USD,6.870277,7.5,6.597271,7.054534,98368.74363566337,13944.04557915
1606780800000,2020-12-01 00:00:00,WAVES/USD,7.056584,7.083808,6.42,6.834386,99509.81435664353,14560.168880809999
1606694400000,2020-11-30 00:00:00,WAVES/USD,7.020192,7.246654,6.827431,7.060382,167614.6820162486,23740.17185135997
1606608000000,2020-11-29 00:00:00,WAVES/USD,6.614602,7.271115,6.45292,7.028003,114103.75342049313,16235.58689723
1606521600000,2020-11-28 00:00:00,WAVES/USD,6.443849,6.840323,6.315001,6.60498,120626.49288725514,18262.96111226001
1606435200000,2020-11-27 00:00:00,WAVES/USD,6.066967,6.9,6.022482,6.44526,109326.74657128744,16962.348543160002
1606348800000,2020-11-26 00:00:00,WAVES/USD,6.7,6.770092,5.59184,6.043655,134358.39208047985,22231.314011220005
1606262400000,2020-11-25 00:00:00,WAVES/USD,7.541705,7.665,6.37748,6.723167,124887.6428198405,18575.716298559964
1606176000000,2020-11-24 00:00:00,WAVES/USD,7.9433,8.183385,7.29329,7.553385,192760.15623324923,25519.70490492001
1606089600000,2020-11-23 00:00:00,WAVES/USD,7.085,8.6,7.084995,7.903046,172296.6255674245,21801.293522450014
1606003200000,2020-11-22 00:00:00,WAVES/USD,6.219896,7.75613,5.77016,7.074305,308888.19483946625,43663.39800721997
1605916800000,2020-11-21 00:00:00,WAVES/USD,6.774157,6.90613,6.05,6.208149,170979.2697759869,27541.102795050007
1605830400000,2020-11-20 00:00:00,WAVES/USD,5.83613,7.15,5.69064,6.778217,168913.97068214204,24920.118473950013
1605744000,2020-11-19 00:00:00,WAVES/USD,5.166,5.173,5.161,5.167,144.72,28.0
1605657600,2020-11-18 00:00:00,WAVES/USD,4.91,5.324,4.05,5.166,104678.36,21043.14
1605571200,2020-11-17 00:00:00,WAVES/USD,4.886,5.049,4.72,4.91,76241.86,15674.24
1605484800,2020-11-16 00:00:00,WAVES/USD,4.374,5.256,4.344,4.886,137522.52,28370.23
1605398400,2020-11-15 00:00:00,WAVES/USD,4.304,4.401,4.208,4.374,64153.09,14886.67
1605312000,2020-11-14 00:00:00,WAVES/USD,4.078,4.463,4.063,4.304,112256.68,26190.5
1605225600,2020-11-13 00:00:00,WAVES/USD,3.887,4.13,3.868,4.078,103367.34,25866.19
1605139200,2020-11-12 00:00:00,WAVES/USD,3.762,3.934,3.691,3.887,115932.22,30284.53
1605052800,2020-11-11 00:00:00,WAVES/USD,3.826,3.836,3.699,3.762,45782.1,12142.04
1604966400,2020-11-10 00:00:00,WAVES/USD,3.792,3.906,3.686,3.826,73953.98,19488.82
1604880000,2020-11-09 00:00:00,WAVES/USD,3.508,3.922,3.4,3.792,98855.69,27414.69
1604793600,2020-11-08 00:00:00,WAVES/USD,3.437,3.539,3.424,3.508,78775.02,22597.72
1604707200,2020-11-07 00:00:00,WAVES/USD,3.556,3.741,3.36,3.437,114560.02,32167.17
1604620800,2020-11-06 00:00:00,WAVES/USD,3.422,3.625,3.396,3.556,65514.4,18734.81
1604534400,2020-11-05 00:00:00,WAVES/USD,3.192,3.456,3.188,3.422,74375.8,22364.75
1604448000,2020-11-04 00:00:00,WAVES/USD,3.14,3.215,3.079,3.192,48871.3,15552.86
1604361600,2020-11-03 00:00:00,WAVES/USD,3.118,3.157,3.057,3.14,52210.48,16731.56
1604275200,2020-11-02 00:00:00,WAVES/USD,3.223,3.248,3.102,3.118,56553.56,17730.06
1604188800,2020-11-01 00:00:00,WAVES/USD,3.229,3.243,3.171,3.223,49446.18,15334.71
1604102400,2020-10-31 00:00:00,WAVES/USD,3.212,3.323,3.189,3.229,50380.47,15542.35
1604016000,2020-10-30 00:00:00,WAVES/USD,3.042,3.49,2.953,3.212,70725.76,22306.97
1603929600,2020-10-29 00:00:00,WAVES/USD,3.064,3.122,2.957,3.042,38095.67,12553.87
1603843200,2020-10-28 00:00:00,WAVES/USD,3.159,3.191,2.975,3.064,51395.98,16803.0
1603756800,2020-10-27 00:00:00,WAVES/USD,3.177,3.25,3.095,3.159,60703.21,19138.98
1603670400,2020-10-26 00:00:00,WAVES/USD,3.283,3.341,3.09,3.177,77492.69,24237.75
1603584000,2020-10-25 00:00:00,WAVES/USD,3.432,3.466,3.283,3.283,85314.95,24983.21
1603497600,2020-10-24 00:00:00,WAVES/USD,3.367,3.5,3.324,3.432,80438.97,23713.84
1603411200,2020-10-23 00:00:00,WAVES/USD,3.216,3.59,3.12,3.367,125865.28,37172.75
1603324800,2020-10-22 00:00:00,WAVES/USD,3.106,3.3,3.063,3.216,136834.59,43171.36
1603238400,2020-10-21 00:00:00,WAVES/USD,2.867,3.141,2.866,3.106,99511.7,32527.99
1603152000,2020-10-20 00:00:00,WAVES/USD,2.941,2.944,2.818,2.867,76339.29,26670.09
1603065600,2020-10-19 00:00:00,WAVES/USD,3.065,3.08,2.92,2.941,73927.55,24836.86
1602979200,2020-10-18 00:00:00,WAVES/USD,3.184,3.27,3.041,3.065,97198.05,31049.01
1602892800,2020-10-17 00:00:00,WAVES/USD,2.955,3.363,2.885,3.184,129734.62,41872.92
1602806400,2020-10-16 00:00:00,WAVES/USD,2.688,3.33,2.567,2.955,128819.29,44775.25
1602720000,2020-10-15 00:00:00,WAVES/USD,2.508,2.7,2.44,2.688,64744.53,25077.95
1602633600,2020-10-14 00:00:00,WAVES/USD,2.517,2.524,2.426,2.508,65787.84,26405.26
1602547200,2020-10-13 00:00:00,WAVES/USD,2.446,2.589,2.446,2.517,98894.22,39367.86
1602460800,2020-10-12 00:00:00,WAVES/USD,2.439,2.522,2.408,2.446,74215.14,30296.17
1602374400,2020-10-11 00:00:00,WAVES/USD,2.429,2.457,2.403,2.439,58098.93,23827.84
1602288000,2020-10-10 00:00:00,WAVES/USD,2.398,2.538,2.366,2.429,89992.26,37083.46
1602201600,2020-10-09 00:00:00,WAVES/USD,2.311,2.435,2.229,2.398,75216.95,32049.76
1602115200,2020-10-08 00:00:00,WAVES/USD,2.287,2.338,2.14,2.311,46893.07,20905.9
1602028800,2020-10-07 00:00:00,WAVES/USD,2.182,2.3,2.07,2.287,49090.42,22343.91
1601942400,2020-10-06 00:00:00,WAVES/USD,2.348,2.379,2.16,2.182,59218.63,25795.85
1601856000,2020-10-05 00:00:00,WAVES/USD,2.382,2.43,2.334,2.348,54345.33,22920.07
1601769600,2020-10-04 00:00:00,WAVES/USD,2.438,2.453,2.34,2.382,54589.93,22846.71
1601683200,2020-10-03 00:00:00,WAVES/USD,2.426,2.51,2.367,2.438,48663.02,19892.36
1601596800,2020-10-02 00:00:00,WAVES/USD,2.622,2.627,2.32,2.426,51400.56,20899.53
1601510400,2020-10-01 00:00:00,WAVES/USD,2.562,2.774,2.46,2.622,89051.01,33732.33
1601424000,2020-09-30 00:00:00,WAVES/USD,2.427,2.57,2.409,2.562,69364.06,28189.21
1601337600,2020-09-29 00:00:00,WAVES/USD,2.428,2.474,2.381,2.427,48965.29,20110.88
1601251200,2020-09-28 00:00:00,WAVES/USD,2.483,2.52,2.391,2.428,51798.71,20900.9
1601164800,2020-09-27 00:00:00,WAVES/USD,2.504,2.527,2.38,2.483,78390.95,31727.04
1601078400,2020-09-26 00:00:00,WAVES/USD,2.374,2.52,2.366,2.504,79325.38,32314.62
1600992000,2020-09-25 00:00:00,WAVES/USD,2.329,2.396,2.32,2.374,46936.67,19861.41
1600905600,2020-09-24 00:00:00,WAVES/USD,2.186,2.363,2.15,2.329,45581.7,20161.99
1600819200,2020-09-23 00:00:00,WAVES/USD,2.207,2.55,2.13,2.186,74322.89,32324.01
1600732800,2020-09-22 00:00:00,WAVES/USD,2.157,2.259,2.13,2.207,50276.27,22831.91
1600646400,2020-09-21 00:00:00,WAVES/USD,2.421,2.46,2.103,2.157,70299.08,30690.33
1600560000,2020-09-20 00:00:00,WAVES/USD,2.542,2.566,2.37,2.421,56385.34,22565.02
1600473600,2020-09-19 00:00:00,WAVES/USD,2.418,2.58,2.407,2.542,66975.1,26906.17
1600387200,2020-09-18 00:00:00,WAVES/USD,2.547,2.582,2.391,2.418,55124.83,22179.49
1600300800,2020-09-17 00:00:00,WAVES/USD,2.546,2.67,2.422,2.547,57705.28,22644.73
1600214400,2020-09-16 00:00:00,WAVES/USD,2.465,2.563,2.32,2.546,62585.64,25331.44
1600128000,2020-09-15 00:00:00,WAVES/USD,2.841,2.919,2.458,2.465,61475.07,22635.56
1600041600,2020-09-14 00:00:00,WAVES/USD,3.063,3.094,2.79,2.841,81019.76,27982.58
1599955200,2020-09-13 00:00:00,WAVES/USD,2.574,3.119,2.55,3.063,105568.73,37337.51
1599868800,2020-09-12 00:00:00,WAVES/USD,2.493,2.649,2.438,2.574,79952.78,31213.66
1599782400,2020-09-11 00:00:00,WAVES/USD,2.437,2.493,2.357,2.493,52178.7,21505.02
1599696000,2020-09-10 00:00:00,WAVES/USD,2.388,2.547,2.348,2.437,60251.61,24597.87
1599609600,2020-09-09 00:00:00,WAVES/USD,2.316,2.475,2.244,2.388,59992.72,25380.79
1599523200,2020-09-08 00:00:00,WAVES/USD,2.388,2.48,2.222,2.316,59146.32,25158.76
1599436800,2020-09-07 00:00:00,WAVES/USD,2.435,2.527,2.22,2.388,51841.28,21791.33
1599350400,2020-09-06 00:00:00,WAVES/USD,2.276,2.537,2.171,2.435,63913.61,26956.27
1599264000,2020-09-05 00:00:00,WAVES/USD,2.641,2.72,2.136,2.276,97372.13,39739.18
1599177600,2020-09-04 00:00:00,WAVES/USD,2.523,2.825,2.323,2.641,88988.71,34366.93
1599091200,2020-09-03 00:00:00,WAVES/USD,3.272,3.33,2.367,2.523,88017.68,29536.79
1599004800,2020-09-02 00:00:00,WAVES/USD,3.539,3.631,3.01,3.272,135271.74,40290.39
1598918400,2020-09-01 00:00:00,WAVES/USD,3.642,3.87,3.523,3.539,144736.48,38856.31
1598832000,2020-08-31 00:00:00,WAVES/USD,3.433,3.75,3.352,3.642,180403.89,50498.13
1598745600,2020-08-30 00:00:00,WAVES/USD,3.381,3.471,3.3,3.433,112018.95,32952.56
1598659200,2020-08-29 00:00:00,WAVES/USD,3.351,3.56,3.3,3.381,111027.65,32253.51
1598572800,2020-08-28 00:00:00,WAVES/USD,3.097,3.513,3.01,3.351,116006.05,35955.61
1598486400,2020-08-27 00:00:00,WAVES/USD,3.23,3.323,2.971,3.097,110859.28,35186.17
1598400000,2020-08-26 00:00:00,WAVES/USD,3.233,3.348,3.118,3.23,107082.87,32904.98
1598313600,2020-08-25 00:00:00,WAVES/USD,3.695,3.751,3.109,3.233,124631.73,36184.84
1598227200,2020-08-24 00:00:00,WAVES/USD,3.587,3.8,3.371,3.695,137284.84,37977.79
1598140800,2020-08-23 00:00:00,WAVES/USD,3.416,3.65,3.21,3.587,127913.55,37040.84
1598054400,2020-08-22 00:00:00,WAVES/USD,3.219,3.508,2.869,3.416,136275.68,42700.77
1597968000,2020-08-21 00:00:00,WAVES/USD,3.879,3.942,3.19,3.219,156168.18,44383.95
1597881600,2020-08-20 00:00:00,WAVES/USD,3.821,4.04,3.71,3.879,97599.32,25245.23
1597795200,2020-08-19 00:00:00,WAVES/USD,4.217,4.5,3.634,3.821,113327.66,28164.48
1597708800,2020-08-18 00:00:00,WAVES/USD,4.643,4.643,3.715,4.217,187202.76,44487.53
1597622400,2020-08-17 00:00:00,WAVES/USD,4.031,4.78,4.015,4.643,197166.88,43951.93
1597536000,2020-08-16 00:00:00,WAVES/USD,3.492,4.25,3.374,4.031,154841.2,41117.21
1597449600,2020-08-15 00:00:00,WAVES/USD,3.456,3.753,3.2,3.492,116209.21,34098.37
1597363200,2020-08-14 00:00:00,WAVES/USD,3.35,4.026,2.95,3.456,110173.1,31277.77
1597276800,2020-08-13 00:00:00,WAVES/USD,2.22,3.488,2.05,3.35,162913.67,58389.28
1597190400,2020-08-12 00:00:00,WAVES/USD,1.855,2.24,1.8,2.22,65091.65,31875.42
1597104000,2020-08-11 00:00:00,WAVES/USD,1.978,2.05,1.804,1.855,24942.18,12837.49
1597017600,2020-08-10 00:00:00,WAVES/USD,1.947,2.05,1.874,1.978,48019.66,24510.64
1596931200,2020-08-09 00:00:00,WAVES/USD,1.802,1.999,1.78,1.947,52168.61,28168.93
1596844800,2020-08-08 00:00:00,WAVES/USD,1.765,1.951,1.747,1.802,74960.34,40945.51
1596758400,2020-08-07 00:00:00,WAVES/USD,1.712,1.785,1.669,1.765,67204.56,39186.12
1596672000,2020-08-06 00:00:00,WAVES/USD,1.625,1.746,1.615,1.712,89053.76,53420.0
1596585600,2020-08-05 00:00:00,WAVES/USD,1.634,1.651,1.593,1.625,53229.75,32828.3
1596499200,2020-08-04 00:00:00,WAVES/USD,1.634,1.678,1.597,1.634,80038.14,48783.96
1596412800,2020-08-03 00:00:00,WAVES/USD,1.596,1.69,1.556,1.634,100619.13,61793.26
1596326400,2020-08-02 00:00:00,WAVES/USD,1.564,1.669,1.509,1.596,80005.31,50054.03
1596240000,2020-08-01 00:00:00,WAVES/USD,1.529,1.577,1.515,1.564,61030.57,39467.48
1596153600,2020-07-31 00:00:00,WAVES/USD,1.538,1.547,1.51,1.529,54251.07,35535.39
