https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTG
1615852800000,2021-03-16 00:00:00,BTG/USD,29.503,30.99,28.5,30.78,38289.44031652616,1243.9714202899986
1615766400000,2021-03-15 00:00:00,BTG/USD,32.7,32.955429,29.5,30.0,45561.738672899955,1518.7246224299986
1615680000000,2021-03-14 00:00:00,BTG/USD,34.97838,35.105244,32.5,32.8,32097.221817847978,978.5738359099994
1615593600000,2021-03-13 00:00:00,BTG/USD,31.5,35.806693,31.190863,35.806692,62716.73852016743,1751.5367942999994
1615507200000,2021-03-12 00:00:00,BTG/USD,33.42978,34.0,31.664771,31.664771,41357.987757496114,1306.1199071200015
1615420800000,2021-03-11 00:00:00,BTG/USD,33.214605,33.999999,31.0,33.42978,61053.069209537505,1826.3078371899996
1615334400000,2021-03-10 00:00:00,BTG/USD,30.404067,34.0,28.846397,33.179701,132179.5743692051,3983.7482070500005
1615248000000,2021-03-09 00:00:00,BTG/USD,29.387209,30.5,29.0744,30.386511,43639.31471855054,1436.1410139699994
1615161600000,2021-03-08 00:00:00,BTG/USD,28.532839,29.4,27.860009,29.043177,40676.62204924582,1400.5569035799983
1615075200000,2021-03-07 00:00:00,BTG/USD,27.388813,29.1345,27.34072,28.66175,36753.372771666756,1282.31433083
1614988800000,2021-03-06 00:00:00,BTG/USD,27.354061,28.504771,26.673786,27.549391,28650.082452687904,1039.9533859999992
1614902400000,2021-03-05 00:00:00,BTG/USD,26.887469,28.054752,25.947439,27.200265,30203.69939438019,1110.41930637
1614816000000,2021-03-04 00:00:00,BTG/USD,28.384292,29.0,26.7613,27.311045,31046.70740646816,1136.7821116499995
1614729600000,2021-03-03 00:00:00,BTG/USD,26.19994,29.88,26.1466,27.677998,57832.859777836245,2089.488545299998
1614643200000,2021-03-02 00:00:00,BTG/USD,26.37,27.5,25.670267,26.19994,31702.048897505792,1210.0046373200012
1614556800000,2021-03-01 00:00:00,BTG/USD,23.961778,26.37,23.740865,26.37,31110.059352385804,1179.75196634
1614470400000,2021-02-28 00:00:00,BTG/USD,25.9393,26.1559,23.0,24.102121,43404.65876688767,1800.8646943100016
1614384000000,2021-02-27 00:00:00,BTG/USD,25.319369,26.9471,24.890563,26.2334,36656.818974859634,1397.3338940000012
1614297600000,2021-02-26 00:00:00,BTG/USD,25.939286,27.655978,23.06,25.331502,71335.94743391976,2816.096235979997
1614211200000,2021-02-25 00:00:00,BTG/USD,27.417364,28.7226,25.943318,25.943318,54200.575358174596,2089.192113290004
1614124800000,2021-02-24 00:00:00,BTG/USD,26.290255,29.3281,24.89,27.505298,84159.89874352983,3059.77047562
1614038400000,2021-02-23 00:00:00,BTG/USD,32.9121,32.9121,20.16,26.387011,205830.44529995706,7800.445654870006
1613952000000,2021-02-22 00:00:00,BTG/USD,30.4018,33.0,28.0,32.9121,173874.3783064074,5282.992525739998
1613865600000,2021-02-21 00:00:00,BTG/USD,25.08,34.8,24.99,31.651196,283677.6837882379,8962.621310999999
1613779200000,2021-02-20 00:00:00,BTG/USD,26.69901,27.28,20.21582,25.42,62704.38494690349,2466.7342622700035
1613692800000,2021-02-19 00:00:00,BTG/USD,25.4,27.35,25.0,26.741372,109112.23761268282,4080.278215069998
1613606400000,2021-02-18 00:00:00,BTG/USD,26.71185,27.1,25.100001,26.274,65230.87545284082,2482.7158199299997
1613520000000,2021-02-17 00:00:00,BTG/USD,25.77,27.35,24.240002,26.617805,106267.69989670893,3992.353986239997
1613433600000,2021-02-16 00:00:00,BTG/USD,27.590438,27.984201,24.47,25.8,68926.56725900395,2671.5723743799977
1613347200000,2021-02-15 00:00:00,BTG/USD,25.931045,28.8,23.81,27.464876,290148.82744357217,10564.359636780162
1613260800000,2021-02-14 00:00:00,BTG/USD,17.699999,25.97,17.400003,25.97,324057.9737894417,12478.166106640034
1613174400000,2021-02-13 00:00:00,BTG/USD,15.4618,17.75,15.0,16.86,116740.14556546038,6924.089298070011
1613088000000,2021-02-12 00:00:00,BTG/USD,14.768456,15.461798,14.4,15.293283,27174.179452949862,1776.8702412
1613001600000,2021-02-11 00:00:00,BTG/USD,14.261843,15.65,13.730217,14.746624,40611.219097765555,2753.93331367
1612915200000,2021-02-10 00:00:00,BTG/USD,13.700001,14.55,13.3,14.431496,38174.18926294969,2645.19972586
1612828800000,2021-02-09 00:00:00,BTG/USD,13.019833,14.048197,12.8,13.885592,62008.49506551925,4465.671687999997
1612742400000,2021-02-08 00:00:00,BTG/USD,12.020749,13.499,11.780006,13.043778,32284.393892323256,2475.079987739998
1612656000000,2021-02-07 00:00:00,BTG/USD,12.28,12.609533,11.31,12.098316,15771.618585434197,1303.6209820800016
1612569600000,2021-02-06 00:00:00,BTG/USD,11.7,13.5,11.324511,12.65,53832.933023314516,4255.567827930001
1612483200000,2021-02-05 00:00:00,BTG/USD,10.899867,11.7,10.815054,11.7,22868.479238670025,1954.5708751000022
1612396800000,2021-02-04 00:00:00,BTG/USD,11.238663,11.551,10.76,10.884967,20867.898875821003,1917.1301921099996
1612310400000,2021-02-03 00:00:00,BTG/USD,10.806831,11.295,10.52,11.271122,26891.00116845319,2385.8317892800014
1612224000000,2021-02-02 00:00:00,BTG/USD,10.39,10.806831,10.30222,10.688324,20828.12527334951,1948.6801928299994
1612137600000,2021-02-01 00:00:00,BTG/USD,10.261475,11.0,9.95,10.393578,25338.228849290786,2437.8735454999987
1612051200000,2021-01-31 00:00:00,BTG/USD,10.629,10.638294,10.06,10.352652,12041.445288951769,1163.12663547
1611964800000,2021-01-30 00:00:00,BTG/USD,10.750111,10.85,9.898397,10.5,15468.406216514994,1473.1815444299993
1611878400000,2021-01-29 00:00:00,BTG/USD,10.477834,11.4595,9.45,10.51099,41077.54593908157,3908.0567995099955
1611792000000,2021-01-28 00:00:00,BTG/USD,9.518023,10.521627,9.45,10.5,14643.12044328001,1394.582899360001
1611705600000,2021-01-27 00:00:00,BTG/USD,10.43051,10.511502,9.338174,9.4698,14268.371069343555,1506.7235917700011
1611619200000,2021-01-26 00:00:00,BTG/USD,10.650957,10.650957,10.2,10.457101,10467.100278870268,1000.9562190200006
1611532800000,2021-01-25 00:00:00,BTG/USD,10.83,11.138279,10.55,10.857896,18349.442715548805,1689.9630200499992
1611446400000,2021-01-24 00:00:00,BTG/USD,10.708135,11.069441,10.535507,10.75,7620.024414085001,708.83948038
1611360000000,2021-01-23 00:00:00,BTG/USD,10.592893,10.921603,10.180173,10.687407,17013.659374269748,1591.93519759
1611273600000,2021-01-22 00:00:00,BTG/USD,10.162,10.77,9.25905,10.562698,25226.60383853899,2388.272753660002
1611187200000,2021-01-21 00:00:00,BTG/USD,11.479377,11.65,10.17,10.17,19011.42989298541,1869.363804620001
1611100800000,2021-01-20 00:00:00,BTG/USD,11.142442,11.59,10.68,11.526845,32993.24454835212,2862.2961919200025
1611014400000,2021-01-19 00:00:00,BTG/USD,10.9949,11.559999,10.800002,11.197926,19614.60722056466,1751.6285801999995
1610928000000,2021-01-18 00:00:00,BTG/USD,10.91879,11.282158,10.7,10.902638,10762.14749878584,987.1140818199999
1610841600000,2021-01-17 00:00:00,BTG/USD,11.155136,11.175016,10.555,10.925373,24475.015445799487,2240.199528730002
1610755200000,2021-01-16 00:00:00,BTG/USD,11.257366,11.604405,10.8014,11.203014,9035.541768295705,806.5277583600007
1610668800000,2021-01-15 00:00:00,BTG/USD,12.025037,12.479999,10.59,11.243555,29399.31651727788,2614.770552310001
1610582400000,2021-01-14 00:00:00,BTG/USD,12.405149,12.56,11.99,12.180073,30686.590714606053,2519.4094251000015
1610496000000,2021-01-13 00:00:00,BTG/USD,11.773898,12.52011,11.118064,12.371634,38128.62734677584,3081.9394872800017
1610409600000,2021-01-12 00:00:00,BTG/USD,10.950313,12.85,10.498492,11.575634,41794.105569946885,3610.524103470003
1610323200000,2021-01-11 00:00:00,BTG/USD,12.714847,14.0,9.41,11.21,81052.83362229823,7230.404426610011
1610236800000,2021-01-10 00:00:00,BTG/USD,11.485454,14.78,10.711,13.06846,179755.89049244195,13754.940558600016
1610150400000,2021-01-09 00:00:00,BTG/USD,9.83302,11.5,9.3915,11.028149,81524.13482469726,7392.3679145700025
1610064000000,2021-01-08 00:00:00,BTG/USD,9.926329,10.77,8.88,9.718921,66828.51715696408,6876.125153909995
1609977600000,2021-01-07 00:00:00,BTG/USD,9.02,10.119999,8.82534,9.909061,60584.39995388054,6114.040467999999
1609891200000,2021-01-06 00:00:00,BTG/USD,8.73069,9.25,8.582194,9.046011,19398.45755161378,2144.42117654
1609804800000,2021-01-05 00:00:00,BTG/USD,8.575877,8.829723,8.25,8.661937,18689.858807331115,2157.6996931900007
1609718400000,2021-01-04 00:00:00,BTG/USD,8.59597,9.35,8.02,8.596947,21811.42200468374,2537.112535960003
1609632000000,2021-01-03 00:00:00,BTG/USD,8.17182,9.68,8.17,8.618678,25144.32679697678,2917.42269487
1609545600000,2021-01-02 00:00:00,BTG/USD,8.133495,8.65,8.1255,8.25825,8420.228911819722,1019.6141932999996
1609459200000,2021-01-01 00:00:00,BTG/USD,8.251842,8.355002,8.1,8.133207,5684.095199746548,698.8750193799996
1609372800000,2020-12-31 00:00:00,BTG/USD,8.244988,8.38,8.01,8.236592,5558.123109866649,674.8085992199989
1609286400000,2020-12-30 00:00:00,BTG/USD,8.123371,8.401291,7.959,8.252397,6518.697056062398,789.9155913200004
1609200000000,2020-12-29 00:00:00,BTG/USD,8.480508,8.749997,8.01,8.246305,12161.857877372035,1474.8251340899997
1609113600000,2020-12-28 00:00:00,BTG/USD,8.6,9.07,8.381747,8.446982,7684.580617324407,909.742748039999
1609027200000,2020-12-27 00:00:00,BTG/USD,8.602625,9.47,8.4654,8.593948,12858.364271621618,1496.2115516200026
1608940800000,2020-12-26 00:00:00,BTG/USD,8.230763,8.78,8.2,8.451692,6752.244029139889,798.9221601
1608854400000,2020-12-25 00:00:00,BTG/USD,8.354018,8.828883,8.1172,8.227947,7870.372378011021,956.5414529299983
1608768000000,2020-12-24 00:00:00,BTG/USD,7.779,8.5,7.697201,8.355934,5104.8084799104545,610.9201532600011
1608681600000,2020-12-23 00:00:00,BTG/USD,9.003398,9.0976,7.55,7.9771,21321.094957507794,2672.7877245499985
1608595200000,2020-12-22 00:00:00,BTG/USD,9.109989,9.178166,8.7,9.029884,9400.426792602999,1041.0351664100003
1608508800000,2020-12-21 00:00:00,BTG/USD,9.6765,9.8,8.800001,9.181624,14922.923333170604,1625.3032506199997
1608422400000,2020-12-20 00:00:00,BTG/USD,9.654338,9.880007,9.35,9.577506,13635.203781075219,1423.6695629399992
1608336000000,2020-12-19 00:00:00,BTG/USD,9.399998,9.787321,9.25111,9.665174,10184.956454347568,1053.7789029300009
1608249600000,2020-12-18 00:00:00,BTG/USD,9.339116,9.785085,9.248905,9.399998,10012.967819402847,1065.2095691299985
1608163200000,2020-12-17 00:00:00,BTG/USD,9.398901,9.865,9.145,9.285494,24172.50694667549,2603.2548130100013
1608076800000,2020-12-16 00:00:00,BTG/USD,8.8791,9.398598,8.570002,9.398598,14060.367539060151,1496.0069085899995
1607990400000,2020-12-15 00:00:00,BTG/USD,8.707792,8.9,8.570001,8.769664,7443.230252806793,848.7474836900014
1607904000000,2020-12-14 00:00:00,BTG/USD,8.802443,8.929222,8.568805,8.672418,7206.798642595743,831.0022236700011
1607817600000,2020-12-13 00:00:00,BTG/USD,8.402484,9.109999,8.392178,8.818359,18392.39409017647,2085.6935049000012
1607731200000,2020-12-12 00:00:00,BTG/USD,8.095281,8.564223,8.095281,8.43618,7338.533817741131,869.8882453600007
1607644800000,2020-12-11 00:00:00,BTG/USD,8.342388,8.342388,8.001699,8.108872,7419.613319732553,914.9994376199985
1607558400000,2020-12-10 00:00:00,BTG/USD,8.596802,8.620425,8.2042,8.333213,6223.641270238989,746.8477369099996
1607472000000,2020-12-09 00:00:00,BTG/USD,8.5709,8.6884,8.11,8.576702,8534.325898754272,995.0591612900008
1607385600000,2020-12-08 00:00:00,BTG/USD,9.109115,9.25,8.4,8.453162,13603.41050294711,1609.2688751199976
1607299200000,2020-12-07 00:00:00,BTG/USD,9.212596,9.32111,9.05,9.115539,11550.219975024454,1267.0912795199993
1607212800000,2020-12-06 00:00:00,BTG/USD,9.19039,9.390749,9.05,9.245038,6866.343646133137,742.7058326999994
1607126400000,2020-12-05 00:00:00,BTG/USD,9.150258,9.401,9.042168,9.201371,10885.617799193831,1183.0430268699993
1607040000000,2020-12-04 00:00:00,BTG/USD,9.239491,9.58011,9.000001,9.116336,13847.217243942858,1518.9454671199983
1606953600000,2020-12-03 00:00:00,BTG/USD,9.148093,9.627129,9.109704,9.269708,22161.518251456248,2390.746100250002
1606867200000,2020-12-02 00:00:00,BTG/USD,9.1247,9.170985,8.840001,9.141171,10286.234611229389,1125.26443398
1606780800000,2020-12-01 00:00:00,BTG/USD,9.441504,9.5,8.84,8.904584,14762.4481866976,1657.848158509999
1606694400000,2020-11-30 00:00:00,BTG/USD,9.200937,9.4893,8.842908,9.456075,12680.883946159425,1341.0303901100008
1606608000000,2020-11-29 00:00:00,BTG/USD,9.020134,9.25,8.753917,9.155383,10050.482787376366,1097.7675961100006
1606521600000,2020-11-28 00:00:00,BTG/USD,8.653304,9.1759,8.460498,8.957927,12139.996886862264,1355.2239136199998
1606435200000,2020-11-27 00:00:00,BTG/USD,8.486292,8.9641,8.2984,8.6999,12680.633465873985,1457.5608301099996
1606348800000,2020-11-26 00:00:00,BTG/USD,9.76701,9.967753,8.05,8.5815,41327.241752571375,4815.852910630004
1606262400000,2020-11-25 00:00:00,BTG/USD,9.893142,10.31,9.67,9.759714,46350.722908516356,4749.188645130006
1606176000000,2020-11-24 00:00:00,BTG/USD,9.626553,10.211,9.450002,9.895793,65622.8779080676,6631.391532550004
1606089600000,2020-11-23 00:00:00,BTG/USD,9.3409,9.7431,8.9311,9.605378,32777.468132193164,3412.40793774
1606003200000,2020-11-22 00:00:00,BTG/USD,9.710227,10.17,8.91,9.354521,28600.97950273282,3057.4499221000005
1605916800000,2020-11-21 00:00:00,BTG/USD,9.138769,10.0,9.01,9.6235,35134.1132321102,3650.8664448599984
1605830400000,2020-11-20 00:00:00,BTG/USD,8.8814,9.3822,8.537759,9.167481,29728.517119238513,3242.8228778699963
1605744000,2020-11-19 00:00:00,BTG/USD,9.255,9.401,9.19,9.401,68.52,7.381
1605657600,2020-11-18 00:00:00,BTG/USD,7.874,10.06,7.874,9.255,87229.0,9374.69
1605571200,2020-11-17 00:00:00,BTG/USD,7.729,7.98,7.638,7.874,14179.86,1813.97
1605484800,2020-11-16 00:00:00,BTG/USD,7.449,7.86,7.37,7.729,13749.62,1809.4
1605398400,2020-11-15 00:00:00,BTG/USD,7.643,7.68,7.37,7.449,6516.78,870.9
1605312000,2020-11-14 00:00:00,BTG/USD,7.527,7.731,7.356,7.643,8860.86,1184.26
1605225600,2020-11-13 00:00:00,BTG/USD,7.526,7.62,7.46,7.527,8665.16,1149.28
1605139200,2020-11-12 00:00:00,BTG/USD,7.374,7.721,7.304,7.526,20757.67,2781.1
1605052800,2020-11-11 00:00:00,BTG/USD,7.329,7.42,7.25,7.374,14834.15,2014.96
1604966400,2020-11-10 00:00:00,BTG/USD,7.297,7.38,7.25,7.329,10853.84,1481.08
1604880000,2020-11-09 00:00:00,BTG/USD,7.425,7.52,7.24,7.297,10220.69,1388.92
1604793600,2020-11-08 00:00:00,BTG/USD,7.332,7.555,7.31,7.425,11255.03,1514.05
1604707200,2020-11-07 00:00:00,BTG/USD,7.587,7.82,7.277,7.332,13361.17,1776.49
1604620800,2020-11-06 00:00:00,BTG/USD,7.29,7.7,7.259,7.587,11754.31,1565.17
1604534400,2020-11-05 00:00:00,BTG/USD,7.11,7.39,7.06,7.29,10281.79,1434.65
1604448000,2020-11-04 00:00:00,BTG/USD,6.96,7.194,6.85,7.11,12095.25,1722.61
1604361600,2020-11-03 00:00:00,BTG/USD,7.119,7.19,6.75,6.96,8582.03,1241.24
1604275200,2020-11-02 00:00:00,BTG/USD,7.293,7.406,7.01,7.119,9869.63,1368.24
1604188800,2020-11-01 00:00:00,BTG/USD,7.148,7.342,7.117,7.293,7166.07,991.44
1604102400,2020-10-31 00:00:00,BTG/USD,7.214,7.28,7.083,7.148,8031.38,1121.53
1604016000,2020-10-30 00:00:00,BTG/USD,7.257,7.31,7.11,7.214,6260.55,869.71
1603929600,2020-10-29 00:00:00,BTG/USD,7.354,7.365,7.13,7.257,4978.67,684.74
1603843200,2020-10-28 00:00:00,BTG/USD,7.545,7.588,7.11,7.354,10878.86,1486.86
1603756800,2020-10-27 00:00:00,BTG/USD,7.552,7.648,7.45,7.545,8134.21,1078.54
1603670400,2020-10-26 00:00:00,BTG/USD,7.849,7.916,7.42,7.552,10070.83,1313.11
1603584000,2020-10-25 00:00:00,BTG/USD,7.864,7.997,7.77,7.849,11025.88,1399.56
1603497600,2020-10-24 00:00:00,BTG/USD,7.828,7.92,7.7,7.864,6228.5,796.64
1603411200,2020-10-23 00:00:00,BTG/USD,7.938,7.963,7.65,7.828,11110.8,1426.24
1603324800,2020-10-22 00:00:00,BTG/USD,7.796,8.05,7.681,7.938,16235.05,2048.5
1603238400,2020-10-21 00:00:00,BTG/USD,7.4,7.99,7.375,7.796,14623.12,1893.74
1603152000,2020-10-20 00:00:00,BTG/USD,7.726,7.883,7.379,7.4,14235.89,1863.71
1603065600,2020-10-19 00:00:00,BTG/USD,7.715,8.119,7.623,7.726,12411.43,1599.27
1602979200,2020-10-18 00:00:00,BTG/USD,7.658,7.731,7.596,7.715,9639.34,1256.89
1602892800,2020-10-17 00:00:00,BTG/USD,7.639,7.713,7.559,7.658,11767.1,1537.94
1602806400,2020-10-16 00:00:00,BTG/USD,7.756,7.853,7.53,7.639,10712.28,1398.41
1602720000,2020-10-15 00:00:00,BTG/USD,7.698,7.918,7.597,7.756,12322.6,1588.42
1602633600,2020-10-14 00:00:00,BTG/USD,8.075,8.141,7.554,7.698,20016.41,2581.66
1602547200,2020-10-13 00:00:00,BTG/USD,8.212,8.235,7.939,8.075,6876.54,855.17
1602460800,2020-10-12 00:00:00,BTG/USD,8.217,8.282,7.947,8.212,5676.0,696.23
1602374400,2020-10-11 00:00:00,BTG/USD,8.15,8.398,8.118,8.217,9844.49,1195.16
1602288000,2020-10-10 00:00:00,BTG/USD,8.02,8.391,7.973,8.15,10107.43,1221.66
1602201600,2020-10-09 00:00:00,BTG/USD,7.956,8.257,7.729,8.02,13032.93,1632.96
1602115200,2020-10-08 00:00:00,BTG/USD,7.673,8.018,7.538,7.956,15527.98,1990.03
1602028800,2020-10-07 00:00:00,BTG/USD,7.647,7.722,7.504,7.673,13093.51,1725.4
1601942400,2020-10-06 00:00:00,BTG/USD,7.811,8.0,7.64,7.647,9511.39,1224.66
1601856000,2020-10-05 00:00:00,BTG/USD,7.794,8.038,7.72,7.811,9363.45,1192.29
1601769600,2020-10-04 00:00:00,BTG/USD,7.62,7.888,7.578,7.794,9869.52,1278.27
1601683200,2020-10-03 00:00:00,BTG/USD,7.595,7.8,7.523,7.62,8904.84,1164.1
1601596800,2020-10-02 00:00:00,BTG/USD,7.86,7.903,7.5,7.595,10913.41,1426.6
1601510400,2020-10-01 00:00:00,BTG/USD,7.966,8.135,7.72,7.86,10358.52,1299.31
1601424000,2020-09-30 00:00:00,BTG/USD,8.043,8.061,7.844,7.966,9992.86,1254.68
1601337600,2020-09-29 00:00:00,BTG/USD,8.01,8.061,7.832,8.043,10414.27,1310.01
1601251200,2020-09-28 00:00:00,BTG/USD,7.968,8.162,7.932,8.01,10105.47,1253.21
1601164800,2020-09-27 00:00:00,BTG/USD,7.98,8.142,7.753,7.968,11397.2,1428.84
1601078400,2020-09-26 00:00:00,BTG/USD,7.832,8.05,7.8,7.98,10970.39,1387.18
1600992000,2020-09-25 00:00:00,BTG/USD,7.695,7.969,7.51,7.832,9392.94,1214.71
1600905600,2020-09-24 00:00:00,BTG/USD,7.344,7.757,7.302,7.695,12483.93,1643.03
1600819200,2020-09-23 00:00:00,BTG/USD,7.888,8.011,7.301,7.344,9314.58,1207.0
1600732800,2020-09-22 00:00:00,BTG/USD,7.827,8.076,7.5,7.888,10412.96,1338.51
1600646400,2020-09-21 00:00:00,BTG/USD,8.122,8.316,6.95,7.827,16782.06,2157.13
1600560000,2020-09-20 00:00:00,BTG/USD,8.241,8.374,8.008,8.122,10070.23,1229.27
1600473600,2020-09-19 00:00:00,BTG/USD,8.35,8.5,8.21,8.241,10942.46,1317.34
1600387200,2020-09-18 00:00:00,BTG/USD,8.3,8.49,8.16,8.35,10721.59,1286.8
1600300800,2020-09-17 00:00:00,BTG/USD,8.361,8.441,8.132,8.3,10520.81,1270.27
1600214400,2020-09-16 00:00:00,BTG/USD,8.399,8.47,8.1,8.361,10992.22,1321.75
1600128000,2020-09-15 00:00:00,BTG/USD,8.427,8.683,8.393,8.399,18245.56,2147.37
1600041600,2020-09-14 00:00:00,BTG/USD,8.396,8.572,7.0,8.427,16168.83,1962.58
1599955200,2020-09-13 00:00:00,BTG/USD,8.664,8.7,8.289,8.396,12665.56,1484.35
1599868800,2020-09-12 00:00:00,BTG/USD,8.562,8.699,8.437,8.664,12015.48,1404.7
1599782400,2020-09-11 00:00:00,BTG/USD,8.615,8.674,8.42,8.562,12681.51,1489.42
1599696000,2020-09-10 00:00:00,BTG/USD,8.46,8.69,8.353,8.615,11070.23,1300.03
1599609600,2020-09-09 00:00:00,BTG/USD,8.217,8.53,8.12,8.46,10714.6,1287.36
1599523200,2020-09-08 00:00:00,BTG/USD,8.539,8.579,8.094,8.217,11033.73,1328.43
1599436800,2020-09-07 00:00:00,BTG/USD,8.212,8.702,8.018,8.539,11428.32,1380.77
1599350400,2020-09-06 00:00:00,BTG/USD,8.133,8.58,7.992,8.212,13203.25,1610.58
1599264000,2020-09-05 00:00:00,BTG/USD,8.546,8.707,7.862,8.133,17838.39,2157.61
1599177600,2020-09-04 00:00:00,BTG/USD,8.499,8.903,8.2,8.546,20302.65,2390.28
1599091200,2020-09-03 00:00:00,BTG/USD,9.69,9.8,8.443,8.499,29005.33,3186.43
1599004800,2020-09-02 00:00:00,BTG/USD,10.37,10.43,9.47,9.69,29699.81,3032.11
1598918400,2020-09-01 00:00:00,BTG/USD,10.08,10.44,9.91,10.37,19502.84,1915.18
1598832000,2020-08-31 00:00:00,BTG/USD,10.05,10.23,10.0,10.08,17725.68,1758.41
1598745600,2020-08-30 00:00:00,BTG/USD,9.913,10.21,9.8,10.05,20072.14,2005.38
1598659200,2020-08-29 00:00:00,BTG/USD,9.832,10.0,9.66,9.913,16911.25,1717.49
1598572800,2020-08-28 00:00:00,BTG/USD,9.582,10.0,9.4,9.832,17864.55,1829.65
1598486400,2020-08-27 00:00:00,BTG/USD,9.967,10.13,9.4,9.582,18195.63,1858.83
1598400000,2020-08-26 00:00:00,BTG/USD,9.888,10.27,9.1,9.967,20283.33,2064.23
1598313600,2020-08-25 00:00:00,BTG/USD,10.83,10.96,9.62,9.888,23180.22,2230.6
1598227200,2020-08-24 00:00:00,BTG/USD,10.66,10.99,10.54,10.83,22723.8,2104.36
1598140800,2020-08-23 00:00:00,BTG/USD,10.88,11.0,10.4,10.66,20126.45,1887.12
1598054400,2020-08-22 00:00:00,BTG/USD,10.92,11.15,10.2,10.88,22644.84,2124.71
1597968000,2020-08-21 00:00:00,BTG/USD,10.88,11.43,10.7,10.92,25350.93,2278.37
1597881600,2020-08-20 00:00:00,BTG/USD,10.48,11.31,10.45,10.88,20398.91,1903.24
1597795200,2020-08-19 00:00:00,BTG/USD,11.09,11.29,10.44,10.48,35728.43,3284.97
1597708800,2020-08-18 00:00:00,BTG/USD,11.53,11.8,11.0,11.09,21455.57,1875.1
1597622400,2020-08-17 00:00:00,BTG/USD,11.3,11.79,11.15,11.53,26909.4,2357.48
1597536000,2020-08-16 00:00:00,BTG/USD,11.0,11.4,10.98,11.3,25836.59,2306.11
1597449600,2020-08-15 00:00:00,BTG/USD,10.72,11.4,10.66,11.0,25188.88,2308.3
1597363200,2020-08-14 00:00:00,BTG/USD,10.85,10.88,10.63,10.72,21824.91,2030.99
1597276800,2020-08-13 00:00:00,BTG/USD,10.53,11.0,10.44,10.85,31933.06,2964.6
1597190400,2020-08-12 00:00:00,BTG/USD,10.49,10.97,10.0,10.53,25525.47,2432.63
1597104000,2020-08-11 00:00:00,BTG/USD,10.31,10.88,9.9,10.49,39096.53,3767.72
1597017600,2020-08-10 00:00:00,BTG/USD,10.21,10.47,9.9,10.31,17363.43,1690.11
1596931200,2020-08-09 00:00:00,BTG/USD,10.24,10.36,10.12,10.21,19006.64,1856.69
1596844800,2020-08-08 00:00:00,BTG/USD,10.29,10.45,10.05,10.24,23651.59,2308.45
1596758400,2020-08-07 00:00:00,BTG/USD,10.15,10.55,10.09,10.29,26651.91,2595.74
1596672000,2020-08-06 00:00:00,BTG/USD,10.33,10.4,10.0,10.15,23607.08,2308.32
1596585600,2020-08-05 00:00:00,BTG/USD,10.29,10.43,10.11,10.33,24327.79,2369.38
1596499200,2020-08-04 00:00:00,BTG/USD,10.12,10.32,10.0,10.29,21414.37,2100.47
1596412800,2020-08-03 00:00:00,BTG/USD,10.13,10.37,10.04,10.12,19710.91,1924.68
1596326400,2020-08-02 00:00:00,BTG/USD,10.85,11.35,9.8,10.13,34878.29,3352.86
1596240000,2020-08-01 00:00:00,BTG/USD,10.31,11.2,10.19,10.85,37841.5,3556.09
1596153600,2020-07-31 00:00:00,BTG/USD,10.14,10.46,9.97,10.31,23965.79,2341.46
1596067200,2020-07-30 00:00:00,BTG/USD,10.21,10.32,9.99,10.14,17895.57,1762.84
1595980800,2020-07-29 00:00:00,BTG/USD,9.9,10.39,9.8,10.21,22730.82,2241.13
1595894400,2020-07-28 00:00:00,BTG/USD,10.3,10.55,9.75,9.9,29222.88,2856.17
1595808000,2020-07-27 00:00:00,BTG/USD,9.813,10.45,9.66,10.3,40185.99,4040.33
1595721600,2020-07-26 00:00:00,BTG/USD,9.629,9.9,9.45,9.813,22968.17,2368.06
1595635200,2020-07-25 00:00:00,BTG/USD,9.522,9.65,9.431,9.629,17030.16,1791.39
1595548800,2020-07-24 00:00:00,BTG/USD,9.535,9.55,9.42,9.522,17779.7,1875.54
1595462400,2020-07-23 00:00:00,BTG/USD,9.414,9.55,9.3,9.535,21737.18,2302.32
1595376000,2020-07-22 00:00:00,BTG/USD,9.291,9.5,9.18,9.414,18519.21,1987.51
1595289600,2020-07-21 00:00:00,BTG/USD,9.154,9.35,9.0,9.291,19671.4,2127.46
1595203200,2020-07-20 00:00:00,BTG/USD,9.101,9.31,8.98,9.154,19460.67,2129.63
1595116800,2020-07-19 00:00:00,BTG/USD,9.141,9.19,8.97,9.101,15510.13,1705.53
1595030400,2020-07-18 00:00:00,BTG/USD,8.959,9.28,8.95,9.141,14468.2,1588.11
1594944000,2020-07-17 00:00:00,BTG/USD,8.829,8.986,8.7,8.959,22917.1,2594.11
1594857600,2020-07-16 00:00:00,BTG/USD,9.268,9.32,8.685,8.829,24661.36,2756.65
1594771200,2020-07-15 00:00:00,BTG/USD,9.434,9.478,9.159,9.268,18920.15,2034.86
1594684800,2020-07-14 00:00:00,BTG/USD,9.321,9.5,9.1,9.434,17462.32,1877.66
1594598400,2020-07-13 00:00:00,BTG/USD,9.384,9.535,9.2,9.321,19553.97,2085.25
1594512000,2020-07-12 00:00:00,BTG/USD,9.369,9.85,9.217,9.384,25578.67,2716.02
1594425600,2020-07-11 00:00:00,BTG/USD,9.187,9.41,9.061,9.369,19352.0,2094.48
1594339200,2020-07-10 00:00:00,BTG/USD,9.233,9.331,9.03,9.187,19157.62,2094.84
