https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BCH
1615680000000,2021-03-14 00:00:00,BCH/USD,593.9158,600.9983,552.7375,553.3167,200364.79628528436,362.11593882000017
1615593600000,2021-03-13 00:00:00,BCH/USD,537.5254,607.8377,522.9034,593.1445,357747.2315969627,603.1367256999985
1615507200000,2021-03-12 00:00:00,BCH/USD,549.3624,563.4072,512.0,538.1709,250575.12781505354,465.60512249000004
1615420800000,2021-03-11 00:00:00,BCH/USD,547.85,564.7228,530.0,549.3624,330351.3524084013,601.3359349099999
1615334400000,2021-03-10 00:00:00,BCH/USD,545.0298,567.4482,518.0,548.1899,530865.6595694687,968.3973739200025
1615248000000,2021-03-09 00:00:00,BCH/USD,528.0728,545.3119,522.6898,545.0293,295227.5764664228,541.6728540399989
1615161600000,2021-03-08 00:00:00,BCH/USD,516.7944,528.0,502.0,528.0,366992.9642649609,695.0624323200017
1615075200000,2021-03-07 00:00:00,BCH/USD,501.1123,517.4127,500.9665,516.3206,235409.1053647345,455.93591532999943
1614988800000,2021-03-06 00:00:00,BCH/USD,497.2795,505.3244,481.9899,500.942,169171.32178322755,337.7064047000003
1614902400000,2021-03-05 00:00:00,BCH/USD,505.7141,505.7141,473.903,497.8762,251822.72962540176,505.79386928999975
1614816000000,2021-03-04 00:00:00,BCH/USD,522.6479,538.5572,493.5646,506.4724,320290.3511364623,632.394482180001
1614729600000,2021-03-03 00:00:00,BCH/USD,517.9694,554.3309,514.1019,523.4313,436109.6013816607,833.1744803600027
1614643200000,2021-03-02 00:00:00,BCH/USD,501.9216,548.5487,494.4548,517.7801,324723.6573360372,627.1458816900017
1614556800000,2021-03-01 00:00:00,BCH/USD,461.0802,505.6967,459.6994,501.1694,241147.51190030406,481.16966419000056
1614470400000,2021-02-28 00:00:00,BCH/USD,483.7376,485.1894,432.6211,460.4195,335193.2269621905,728.0170083200006
1614384000000,2021-02-27 00:00:00,BCH/USD,484.8148,502.0918,475.0,484.4636,338480.86847744294,698.6714140700002
1614297600000,2021-02-26 00:00:00,BCH/USD,498.2047,507.7999,456.7434,484.4648,656153.6727302881,1354.3887455400022
1614211200000,2021-02-25 00:00:00,BCH/USD,527.0862,556.3215,495.4948,499.223,408335.88088447385,817.94284495
1614124800000,2021-02-24 00:00:00,BCH/USD,516.7138,556.093,494.2484,526.7886,535097.9301881583,1015.77355734
1614038400000,2021-02-23 00:00:00,BCH/USD,630.7108,631.6564,415.0,516.007,1012353.1003984667,1961.8979982799976
1613952000000,2021-02-22 00:00:00,BCH/USD,709.9836,711.049,530.3707,630.0879,785405.3257363958,1246.5012036199962
1613865600000,2021-02-21 00:00:00,BCH/USD,682.7966,734.0,671.6608,708.9205,506837.02423827106,714.9419776100016
1613779200000,2021-02-20 00:00:00,BCH/USD,719.5651,745.5772,632.0013,682.7977,604238.4391606159,884.9450417900001
1613692800000,2021-02-19 00:00:00,BCH/USD,704.671,741.2488,684.0,719.6056,609696.6980154831,847.265082450002
1613606400000,2021-02-18 00:00:00,BCH/USD,717.4113,726.1155,692.0,703.6163,416482.86627643136,591.9175924099986
1613520000000,2021-02-17 00:00:00,BCH/USD,706.7762,725.0,676.9142,716.4574,432725.2468280967,603.9790318699991
1613433600000,2021-02-16 00:00:00,BCH/USD,714.952,742.8345,671.8348,705.7186,495060.9912642913,701.4991403999998
1613347200000,2021-02-15 00:00:00,BCH/USD,722.8637,770.1,625.0,713.6328,1307712.9878415111,1832.4732100899946
1613260800000,2021-02-14 00:00:00,BCH/USD,667.6585,747.0,652.9817,721.7813,1333819.9588009522,1847.955826509986
1613174400000,2021-02-13 00:00:00,BCH/USD,578.1859,668.5,542.9999,666.658,1145449.8639048534,1718.1971324200015
1613088000000,2021-02-12 00:00:00,BCH/USD,531.7069,579.0518,488.2811,577.4523,544045.6128783177,942.1481443200031
1613001600000,2021-02-11 00:00:00,BCH/USD,495.5281,540.0,491.8274,530.116,537798.5800260059,1014.49226212
1612915200000,2021-02-10 00:00:00,BCH/USD,515.9836,538.9799,465.0,494.7856,636471.8443681793,1286.3588680999999
1612828800000,2021-02-09 00:00:00,BCH/USD,482.2208,519.0,472.0,514.4408,810710.3738814315,1575.9060593200065
1612742400000,2021-02-08 00:00:00,BCH/USD,446.175,485.12,437.9654,480.7774,417215.7465508526,867.7940072700019
1612656000000,2021-02-07 00:00:00,BCH/USD,458.2551,464.0,430.3005,446.2096,346481.835132703,776.5001809300002
1612569600000,2021-02-06 00:00:00,BCH/USD,447.3556,489.96,446.0611,458.2552,687430.0217823521,1500.1030469100015
1612483200000,2021-02-05 00:00:00,BCH/USD,420.7365,447.9,419.0,446.7061,341196.32017242775,763.8049271600001
1612396800000,2021-02-04 00:00:00,BCH/USD,446.7351,454.862,412.0386,420.8911,274981.8497722921,653.3325360700003
1612310400000,2021-02-03 00:00:00,BCH/USD,430.9523,450.0,428.2175,445.9943,373517.62459131004,837.4941666099993
1612224000000,2021-02-02 00:00:00,BCH/USD,413.8534,434.6243,410.7674,430.3076,340761.2506618806,791.901538949999
1612137600000,2021-02-01 00:00:00,BCH/USD,400.4303,446.0,390.9403,414.4738,455129.9203036867,1098.0909295200004
1612051200000,2021-01-31 00:00:00,BCH/USD,415.7195,416.6788,391.2819,399.8314,233110.07388353415,583.02092803
1611964800000,2021-01-30 00:00:00,BCH/USD,408.3172,419.7061,393.2991,416.3434,187980.212443625,451.5028038000002
1611878400000,2021-01-29 00:00:00,BCH/USD,405.7915,434.592,392.0,407.7056,440307.3541311713,1079.9639596100012
1611792000000,2021-01-28 00:00:00,BCH/USD,378.2705,413.8682,372.5,405.3499,227642.20599654032,561.5943312099998
1611705600000,2021-01-27 00:00:00,BCH/USD,427.6511,427.699,370.5,379.406,165936.9520799993,437.3598521900004
1611619200000,2021-01-26 00:00:00,BCH/USD,433.0,439.4122,413.2453,428.0,226193.9661898798,528.4905752099995
1611532800000,2021-01-25 00:00:00,BCH/USD,440.0962,464.545,432.2565,433.0,240352.8016923898,555.0873018299995
1611446400000,2021-01-24 00:00:00,BCH/USD,430.3103,448.3172,422.6387,439.4369,232736.48870260364,529.6243640500005
1611360000000,2021-01-23 00:00:00,BCH/USD,441.3887,444.0674,420.0001,430.9555,186834.51723755372,433.53552104000005
1611273600000,2021-01-22 00:00:00,BCH/USD,417.9552,450.7732,393.0,440.751,299923.06552179606,680.4818718999982
1611187200000,2021-01-21 00:00:00,BCH/USD,497.27,498.082,406.341,418.1,375946.0766972408,899.177413770009
1611100800000,2021-01-20 00:00:00,BCH/USD,507.1291,518.6608,472.0,498.1473,311298.41204893147,624.9123744100018
1611014400000,2021-01-19 00:00:00,BCH/USD,508.6598,547.97,488.0,507.8896,430111.2082699351,846.8596487699987
1610928000000,2021-01-18 00:00:00,BCH/USD,479.7845,512.4867,470.1001,509.4232,301992.2645354209,592.81215409
1610841600000,2021-01-17 00:00:00,BCH/USD,489.9551,495.1253,462.54,479.0972,217379.4176882821,453.72717203999963
1610755200000,2021-01-16 00:00:00,BCH/USD,492.0,513.2599,474.7689,490.4984,202458.75428892937,412.7612939999995
1610668800000,2021-01-15 00:00:00,BCH/USD,527.5893,533.5638,454.9256,492.0,302475.1458947995,614.786881899999
1610582400000,2021-01-14 00:00:00,BCH/USD,495.6104,538.3726,482.6836,527.3082,563866.2991967334,1069.3296618500021
1610496000000,2021-01-13 00:00:00,BCH/USD,451.1897,499.3609,435.7194,495.2787,302488.3813252468,610.7437717899978
1610409600000,2021-01-12 00:00:00,BCH/USD,476.9178,509.9999,443.2684,451.8664,397236.28252329584,879.1011735400017
1610323200000,2021-01-11 00:00:00,BCH/USD,601.4357,601.4357,396.63,475.4888,969431.3914753834,2038.8101496299878
1610236800000,2021-01-10 00:00:00,BCH/USD,572.8297,626.4767,532.0,601.4349,1484952.2232640912,2469.0157210100233
1610150400000,2021-01-09 00:00:00,BCH/USD,437.7716,587.0,418.6105,579.509,942869.5309929166,1627.0144743100047
1610064000000,2021-01-08 00:00:00,BCH/USD,450.5052,453.6004,409.9086,437.6794,311361.3796572597,711.3914423600007
1609977600000,2021-01-07 00:00:00,BCH/USD,455.0,482.5,431.0,449.1568,502537.1579169818,1118.8457080400026
1609891200000,2021-01-06 00:00:00,BCH/USD,418.6171,459.3788,411.7665,453.9026,439773.1760178244,968.87124246
1609804800000,2021-01-05 00:00:00,BCH/USD,405.0,423.7224,390.0,417.9577,326600.33527769137,781.4195916899996
1609718400000,2021-01-04 00:00:00,BCH/USD,423.8928,464.6459,382.4811,404.0,561262.3998033999,1389.26336585
1609632000000,2021-01-03 00:00:00,BCH/USD,354.524,432.9896,354.524,423.6814,686649.573556775,1620.6743405700015
1609545600000,2021-01-02 00:00:00,BCH/USD,342.0602,367.3,335.258,354.524,246246.55307240755,694.5835911599992
1609459200000,2021-01-01 00:00:00,BCH/USD,342.6989,354.6012,333.2466,341.9238,114988.50623953,336.2986321499995
1609372800000,2020-12-31 00:00:00,BCH/USD,358.8749,359.7956,335.428,342.7849,169663.5104964532,494.9561970100002
1609286400000,2020-12-30 00:00:00,BCH/USD,352.2454,365.3358,341.948,358.8767,189667.52385340893,528.5033100599981
1609200000000,2020-12-29 00:00:00,BCH/USD,360.9708,365.8734,331.1293,352.3225,305247.5542847875,866.3867742899971
1609113600000,2020-12-28 00:00:00,BCH/USD,338.44,375.9904,334.7478,361.3562,479721.775333224,1327.5592762300023
1609027200000,2020-12-27 00:00:00,BCH/USD,323.1846,365.4559,307.0,337.3448,547936.1064795724,1624.2613091400026
1608940800000,2020-12-26 00:00:00,BCH/USD,318.8505,329.0,310.6796,322.5521,401576.9039278564,1244.9985721
1608854400000,2020-12-25 00:00:00,BCH/USD,297.0691,324.0,293.2464,318.7998,204978.62523535106,642.9697422499985
1608768000000,2020-12-24 00:00:00,BCH/USD,274.8072,297.9759,271.2797,296.8972,136970.5869037229,461.3401099899995
1608681600000,2020-12-23 00:00:00,BCH/USD,323.5822,325.53,268.6348,275.632,300681.3985555246,1090.879863569994
1608595200000,2020-12-22 00:00:00,BCH/USD,314.4931,324.1881,300.0,324.1394,169079.57893872008,521.6261242499988
1608508800000,2020-12-21 00:00:00,BCH/USD,348.4339,379.0651,309.9912,314.114,416254.86762279266,1325.1713315000054
1608422400000,2020-12-20 00:00:00,BCH/USD,317.9887,367.7502,310.9195,349.1491,424430.7184993791,1215.6145282900031
1608336000000,2020-12-19 00:00:00,BCH/USD,313.2587,325.9104,310.1353,318.3461,156400.70881613065,491.29142407000006
1608249600000,2020-12-18 00:00:00,BCH/USD,310.9446,322.7927,305.1961,313.1202,125766.52373617743,401.6557339200008
1608163200000,2020-12-17 00:00:00,BCH/USD,312.3948,330.2486,301.5782,311.0699,428015.54149795155,1375.946504300003
1608076800000,2020-12-16 00:00:00,BCH/USD,288.786,313.336,282.2563,312.6586,339950.0014497551,1087.2881841400017
1607990400000,2020-12-15 00:00:00,BCH/USD,276.4807,298.7997,270.8048,288.387,177228.05918475415,614.5494047399992
1607904000000,2020-12-14 00:00:00,BCH/USD,275.3777,279.5297,265.8078,276.3863,139512.61968592193,504.77400538999916
1607817600000,2020-12-13 00:00:00,BCH/USD,267.7958,282.1921,265.9793,275.1423,170958.82736092844,621.3469443300011
1607731200000,2020-12-12 00:00:00,BCH/USD,258.6164,269.501,258.1,267.7587,99401.84331045172,371.2366519200001
1607644800000,2020-12-11 00:00:00,BCH/USD,265.7825,266.2986,256.0841,259.5503,131695.2175845987,507.39767045000025
1607558400000,2020-12-10 00:00:00,BCH/USD,269.1145,269.2237,261.8518,265.4975,89769.94641404295,338.1197427999998
1607472000000,2020-12-09 00:00:00,BCH/USD,267.7684,271.0,255.1281,269.1674,198013.14606740358,735.6505507999988
1607385600000,2020-12-08 00:00:00,BCH/USD,283.986,285.4722,262.8004,267.7684,147690.4485184984,551.5604101099996
1607299200000,2020-12-07 00:00:00,BCH/USD,286.7502,290.0,281.2505,284.0147,117377.99440718131,413.28140553000003
1607212800000,2020-12-06 00:00:00,BCH/USD,289.3233,292.8811,280.0,286.4048,190169.6785136123,663.9891458300011
1607126400000,2020-12-05 00:00:00,BCH/USD,280.2201,289.0,275.4486,289.0,126501.71014138,437.72218042
1607040000000,2020-12-04 00:00:00,BCH/USD,292.227,307.0,277.7464,280.3185,238238.0117553647,849.8832997300026
1606953600000,2020-12-03 00:00:00,BCH/USD,294.0936,296.5723,286.6011,292.3313,170069.59720712662,581.7700574900006
1606867200000,2020-12-02 00:00:00,BCH/USD,287.5983,297.1779,281.6655,294.3436,159765.71370642987,542.78643635
1606780800000,2020-12-01 00:00:00,BCH/USD,317.4864,321.1157,276.0291,288.0268,262952.90607869416,912.9459691899996
1606694400000,2020-11-30 00:00:00,BCH/USD,285.4682,321.5786,280.7993,317.3039,374362.7103014603,1179.823854360001
1606608000000,2020-11-29 00:00:00,BCH/USD,276.2691,288.8132,272.7339,285.2908,160804.45589419923,563.6510391999996
1606521600000,2020-11-28 00:00:00,BCH/USD,265.3833,285.1347,262.0,276.1244,134555.41403974057,487.2999779799995
1606435200000,2020-11-27 00:00:00,BCH/USD,271.1749,278.9721,256.63,264.9885,120732.17670454762,455.6128915200004
1606348800000,2020-11-26 00:00:00,BCH/USD,313.1688,320.7222,251.5375,270.7889,316015.7160097864,1167.0187220000023
1606262400000,2020-11-25 00:00:00,BCH/USD,343.6835,355.0,299.99,313.6354,198162.35377511333,631.8239387999994
1606176000000,2020-11-24 00:00:00,BCH/USD,318.5516,360.9999,280.1061,343.7667,522445.3671165753,1519.767234920006
1606089600000,2020-11-23 00:00:00,BCH/USD,286.7318,320.0,280.1002,318.3434,347446.2674779101,1091.4197293800032
1606003200000,2020-11-22 00:00:00,BCH/USD,304.7804,311.5001,269.0,286.3021,299608.33892225305,1046.4762183800017
1605916800000,2020-11-21 00:00:00,BCH/USD,259.7879,306.9998,257.0,304.5915,380691.87432108575,1249.8440512000032
1605830400000,2020-11-20 00:00:00,BCH/USD,247.7598,259.8,247.6503,259.8,280527.57212587254,1079.782802640002
1605398400,2020-11-15 00:00:00,BCH/USD,255.71,255.71,255.45,255.47,309.19,1.21
1605312000,2020-11-14 00:00:00,BCH/USD,259.38,262.0,252.84,255.71,120061.52,466.63
1605225600,2020-11-13 00:00:00,BCH/USD,260.1,262.47,250.01,259.38,227169.92,883.9
1605139200,2020-11-12 00:00:00,BCH/USD,257.25,264.54,252.73,260.1,169819.91,656.97
1605052800,2020-11-11 00:00:00,BCH/USD,257.45,262.3,256.0,257.25,159999.44,617.42
1604966400,2020-11-10 00:00:00,BCH/USD,263.98,266.6,255.5,257.45,126232.18,484.82
1604880000,2020-11-09 00:00:00,BCH/USD,270.86,273.85,258.24,263.98,110261.52,413.92
1604793600,2020-11-08 00:00:00,BCH/USD,253.96,277.0,250.82,270.86,179633.18,676.33
1604707200,2020-11-07 00:00:00,BCH/USD,258.28,276.88,245.49,253.96,213035.9,808.12
1604620800,2020-11-06 00:00:00,BCH/USD,249.93,259.71,248.3,258.28,183979.66,721.98
1604534400,2020-11-05 00:00:00,BCH/USD,240.88,252.0,240.88,249.93,173194.46,703.57
1604448000,2020-11-04 00:00:00,BCH/USD,244.34,245.03,231.78,240.88,128319.39,537.81
1604361600,2020-11-03 00:00:00,BCH/USD,257.42,258.96,235.61,244.34,139742.35,574.77
1604275200,2020-11-02 00:00:00,BCH/USD,268.07,271.27,254.69,257.42,175653.68,668.72
1604188800,2020-11-01 00:00:00,BCH/USD,262.48,270.25,260.44,268.07,114235.56,430.94
1604102400,2020-10-31 00:00:00,BCH/USD,262.07,266.01,260.44,262.48,114779.88,435.21
1604016000,2020-10-30 00:00:00,BCH/USD,267.13,270.2,256.33,262.07,127576.28,488.32
1603929600,2020-10-29 00:00:00,BCH/USD,269.0,271.45,258.57,267.13,97539.75,366.16
1603843200,2020-10-28 00:00:00,BCH/USD,264.72,280.45,238.0,269.0,263784.41,984.74
1603756800,2020-10-27 00:00:00,BCH/USD,260.18,268.2,257.76,264.72,122238.48,463.21
1603670400,2020-10-26 00:00:00,BCH/USD,271.59,272.88,253.82,260.18,147845.54,557.52
1603584000,2020-10-25 00:00:00,BCH/USD,275.76,275.77,269.1,271.59,129089.95,474.34
1603497600,2020-10-24 00:00:00,BCH/USD,270.47,277.54,268.29,275.76,116562.63,426.49
1603411200,2020-10-23 00:00:00,BCH/USD,268.38,275.81,264.62,270.47,159581.2,590.44
1603324800,2020-10-22 00:00:00,BCH/USD,259.07,274.25,258.92,268.38,282771.99,1051.91
1603238400,2020-10-21 00:00:00,BCH/USD,241.33,263.93,240.94,259.07,242369.35,946.7
1603152000,2020-10-20 00:00:00,BCH/USD,250.21,250.4,238.9,241.33,165287.5,674.12
1603065600,2020-10-19 00:00:00,BCH/USD,249.43,252.2,245.72,250.21,124453.46,499.46
1602979200,2020-10-18 00:00:00,BCH/USD,245.01,250.35,244.27,249.43,115818.99,467.0
1602892800,2020-10-17 00:00:00,BCH/USD,250.25,252.48,242.37,245.01,100639.27,406.88
1602806400,2020-10-16 00:00:00,BCH/USD,261.88,266.0,245.62,250.25,160898.71,635.1
1602720000,2020-10-15 00:00:00,BCH/USD,258.97,265.68,256.26,261.88,137827.35,527.9
1602633600,2020-10-14 00:00:00,BCH/USD,253.34,260.0,250.89,258.97,138476.79,544.31
1602547200,2020-10-13 00:00:00,BCH/USD,240.16,255.4,237.86,253.34,159102.82,641.79
1602460800,2020-10-12 00:00:00,BCH/USD,239.16,243.49,234.2,240.16,95649.71,399.31
1602374400,2020-10-11 00:00:00,BCH/USD,236.95,243.05,236.78,239.16,111158.1,463.72
1602288000,2020-10-10 00:00:00,BCH/USD,237.31,245.6,236.32,236.95,156122.1,648.14
1602201600,2020-10-09 00:00:00,BCH/USD,233.49,239.9,232.21,237.31,136560.15,577.82
1602115200,2020-10-08 00:00:00,BCH/USD,222.94,235.7,221.37,233.49,158006.4,691.21
1602028800,2020-10-07 00:00:00,BCH/USD,219.68,224.55,216.81,222.94,109969.65,499.7
1601942400,2020-10-06 00:00:00,BCH/USD,221.31,229.88,216.7,219.68,151929.0,686.7
1601856000,2020-10-05 00:00:00,BCH/USD,221.23,222.79,218.52,221.31,96109.61,435.95
1601769600,2020-10-04 00:00:00,BCH/USD,218.77,222.45,217.06,221.23,97365.41,442.75
1601683200,2020-10-03 00:00:00,BCH/USD,219.6,221.36,218.23,218.77,87658.92,398.27
1601596800,2020-10-02 00:00:00,BCH/USD,227.75,228.13,213.36,219.6,129311.25,588.27
1601510400,2020-10-01 00:00:00,BCH/USD,227.88,233.0,222.38,227.75,159197.18,697.83
1601424000,2020-09-30 00:00:00,BCH/USD,229.0,230.5,225.37,227.88,103451.95,454.52
1601337600,2020-09-29 00:00:00,BCH/USD,225.28,229.69,225.0,229.0,122297.08,538.4
1601251200,2020-09-28 00:00:00,BCH/USD,228.78,234.47,224.24,225.28,130425.1,567.92
1601164800,2020-09-27 00:00:00,BCH/USD,221.24,231.18,216.55,228.78,157116.32,703.42
1601078400,2020-09-26 00:00:00,BCH/USD,216.53,223.96,213.31,221.24,111738.55,513.34
1600992000,2020-09-25 00:00:00,BCH/USD,216.33,217.83,211.04,216.53,161340.06,751.52
1600905600,2020-09-24 00:00:00,BCH/USD,207.57,218.0,206.74,216.33,115827.06,542.88
1600819200,2020-09-23 00:00:00,BCH/USD,220.01,220.01,204.0,207.57,129737.55,608.7
1600732800,2020-09-22 00:00:00,BCH/USD,212.73,220.01,211.39,220.01,100424.18,467.83
1600646400,2020-09-21 00:00:00,BCH/USD,225.89,228.33,208.41,212.73,133182.67,606.52
1600560000,2020-09-20 00:00:00,BCH/USD,233.38,233.57,222.89,225.89,131802.67,578.97
1600473600,2020-09-19 00:00:00,BCH/USD,233.94,237.16,232.18,233.38,100462.55,429.36
1600387200,2020-09-18 00:00:00,BCH/USD,232.83,239.39,231.0,233.94,150479.36,641.28
1600300800,2020-09-17 00:00:00,BCH/USD,230.91,238.46,230.07,232.83,122136.8,523.2
1600214400,2020-09-16 00:00:00,BCH/USD,235.13,235.13,227.14,230.91,190307.57,820.89
1600128000,2020-09-15 00:00:00,BCH/USD,225.43,241.0,225.39,235.13,241880.67,1027.65
1600041600,2020-09-14 00:00:00,BCH/USD,222.13,228.61,219.72,225.43,120384.08,535.3
1599955200,2020-09-13 00:00:00,BCH/USD,229.77,234.04,220.34,222.13,135544.43,598.24
1599868800,2020-09-12 00:00:00,BCH/USD,224.95,229.8,222.81,229.77,107958.57,478.53
1599782400,2020-09-11 00:00:00,BCH/USD,227.2,228.11,221.4,224.95,96921.94,431.97
1599696000,2020-09-10 00:00:00,BCH/USD,224.2,229.85,224.18,227.2,106264.35,468.64
1599609600,2020-09-09 00:00:00,BCH/USD,222.12,228.04,218.88,224.2,123674.69,550.59
1599523200,2020-09-08 00:00:00,BCH/USD,228.22,230.0,216.35,222.12,168508.91,754.26
1599436800,2020-09-07 00:00:00,BCH/USD,227.98,229.79,216.0,228.22,148696.46,663.06
1599350400,2020-09-06 00:00:00,BCH/USD,225.05,232.9,219.9,227.98,129976.28,571.5
1599264000,2020-09-05 00:00:00,BCH/USD,230.93,234.57,214.91,225.05,215845.84,961.52
1599177600,2020-09-04 00:00:00,BCH/USD,222.6,240.0,216.2,230.93,249022.19,1089.49
1599091200,2020-09-03 00:00:00,BCH/USD,264.27,266.02,222.6,222.6,324964.78,1313.31
1599004800,2020-09-02 00:00:00,BCH/USD,291.7,294.91,250.0,264.27,257392.19,943.89
1598918400,2020-09-01 00:00:00,BCH/USD,274.28,295.66,268.59,291.7,240455.32,858.71
1598832000,2020-08-31 00:00:00,BCH/USD,278.59,280.74,272.71,274.28,214202.47,774.04
1598745600,2020-08-30 00:00:00,BCH/USD,268.24,278.59,267.6,278.59,189841.83,694.32
1598659200,2020-08-29 00:00:00,BCH/USD,268.63,272.2,266.55,268.24,152770.14,566.83
1598572800,2020-08-28 00:00:00,BCH/USD,264.53,271.64,262.0,268.63,178816.87,667.7
1598486400,2020-08-27 00:00:00,BCH/USD,275.0,277.16,259.19,264.53,234555.19,869.88
1598400000,2020-08-26 00:00:00,BCH/USD,276.24,278.59,271.74,275.0,165632.94,601.58
1598313600,2020-08-25 00:00:00,BCH/USD,291.24,291.56,270.31,276.24,234747.27,836.69
1598227200,2020-08-24 00:00:00,BCH/USD,284.75,294.44,282.69,291.24,182080.83,628.12
1598140800,2020-08-23 00:00:00,BCH/USD,287.21,287.91,279.77,284.75,150125.61,528.99
1598054400,2020-08-22 00:00:00,BCH/USD,283.48,287.86,277.21,287.21,196485.34,693.09
1597968000,2020-08-21 00:00:00,BCH/USD,294.69,304.91,282.89,283.48,225618.66,771.12
1597881600,2020-08-20 00:00:00,BCH/USD,292.37,296.03,289.79,294.69,183323.48,625.28
1597795200,2020-08-19 00:00:00,BCH/USD,304.2,308.5,282.54,292.37,264474.21,896.47
1597708800,2020-08-18 00:00:00,BCH/USD,317.36,323.24,302.0,304.2,305284.84,980.87
1597622400,2020-08-17 00:00:00,BCH/USD,307.94,324.73,301.87,317.36,345081.01,1095.57
1597536000,2020-08-16 00:00:00,BCH/USD,302.9,312.77,295.92,307.94,228685.43,750.78
1597449600,2020-08-15 00:00:00,BCH/USD,293.6,307.0,291.63,302.9,238574.28,795.52
1597363200,2020-08-14 00:00:00,BCH/USD,295.63,298.0,288.2,293.6,239863.77,817.05
1597276800,2020-08-13 00:00:00,BCH/USD,284.93,296.49,275.0,295.63,220937.57,776.12
1597190400,2020-08-12 00:00:00,BCH/USD,281.91,289.86,271.74,284.93,203572.89,719.06
1597104000,2020-08-11 00:00:00,BCH/USD,302.13,305.39,270.72,281.91,321681.8,1115.64
1597017600,2020-08-10 00:00:00,BCH/USD,299.88,309.06,287.9,302.13,223737.28,741.05
1596931200,2020-08-09 00:00:00,BCH/USD,304.34,308.41,292.94,299.88,189149.32,626.29
1596844800,2020-08-08 00:00:00,BCH/USD,302.22,309.28,298.55,304.34,195194.19,642.62
1596758400,2020-08-07 00:00:00,BCH/USD,308.41,325.26,283.91,302.22,377069.34,1221.21
1596672000,2020-08-06 00:00:00,BCH/USD,293.99,319.14,288.36,308.41,200803.78,667.14
1596585600,2020-08-05 00:00:00,BCH/USD,288.48,298.0,285.04,293.99,236483.58,807.03
1596499200,2020-08-04 00:00:00,BCH/USD,296.92,302.42,282.0,288.48,190860.32,654.8
1596412800,2020-08-03 00:00:00,BCH/USD,283.97,304.77,280.8,296.92,209526.61,712.39
1596326400,2020-08-02 00:00:00,BCH/USD,320.04,337.5,276.16,283.97,386991.44,1314.32
1596240000,2020-08-01 00:00:00,BCH/USD,301.09,321.0,298.97,320.04,253164.02,814.17
1596153600,2020-07-31 00:00:00,BCH/USD,292.1,306.07,287.9,301.09,215835.66,729.93
1596067200,2020-07-30 00:00:00,BCH/USD,288.05,299.66,281.5,292.1,200832.08,697.64
1595980800,2020-07-29 00:00:00,BCH/USD,289.08,293.8,286.43,288.05,212939.96,733.55
1595894400,2020-07-28 00:00:00,BCH/USD,268.02,296.1,264.92,289.08,248397.4,886.24
1595808000,2020-07-27 00:00:00,BCH/USD,247.46,275.02,247.44,268.02,317285.95,1220.11
1595721600,2020-07-26 00:00:00,BCH/USD,250.05,254.64,245.0,247.46,177244.56,711.8
1595635200,2020-07-25 00:00:00,BCH/USD,235.66,252.0,235.5,250.05,190131.88,779.54
1595548800,2020-07-24 00:00:00,BCH/USD,238.38,239.27,233.13,235.66,163707.48,693.3
1595462400,2020-07-23 00:00:00,BCH/USD,239.2,242.43,235.03,238.38,171055.02,717.99
1595376000,2020-07-22 00:00:00,BCH/USD,229.95,239.44,227.65,239.2,159186.65,688.36
1595289600,2020-07-21 00:00:00,BCH/USD,223.77,232.0,223.39,229.95,160570.18,702.2
1595203200,2020-07-20 00:00:00,BCH/USD,228.67,228.95,222.0,223.77,138425.57,613.27
1595116800,2020-07-19 00:00:00,BCH/USD,225.55,229.11,221.39,228.67,133019.99,591.03
1595030400,2020-07-18 00:00:00,BCH/USD,224.07,227.04,223.55,225.55,110111.43,487.84
1594944000,2020-07-17 00:00:00,BCH/USD,224.77,225.75,222.45,224.07,138600.43,618.24
1594857600,2020-07-16 00:00:00,BCH/USD,227.79,227.91,219.55,224.77,166552.91,745.6
1594771200,2020-07-15 00:00:00,BCH/USD,230.38,230.6,226.5,227.79,153203.99,670.94
1594684800,2020-07-14 00:00:00,BCH/USD,231.89,232.05,226.92,230.38,153683.15,668.89
1594598400,2020-07-13 00:00:00,BCH/USD,237.12,237.98,225.21,231.89,176069.43,750.08
1594512000,2020-07-12 00:00:00,BCH/USD,236.44,238.98,233.0,237.12,150171.9,635.64
1594425600,2020-07-11 00:00:00,BCH/USD,238.19,238.72,235.1,236.44,139313.64,588.06
1594339200,2020-07-10 00:00:00,BCH/USD,237.94,239.72,233.3,238.19,146606.89,619.31
1594252800,2020-07-09 00:00:00,BCH/USD,243.0,244.66,233.46,237.94,164245.28,684.97
1594166400,2020-07-08 00:00:00,BCH/USD,237.36,245.45,236.03,243.0,169274.08,699.16
1594080000,2020-07-07 00:00:00,BCH/USD,242.04,242.95,234.5,237.36,139636.99,587.2
1593993600,2020-07-06 00:00:00,BCH/USD,224.56,242.74,224.12,242.04,178063.22,763.54
1593907200,2020-07-05 00:00:00,BCH/USD,227.27,227.43,219.7,224.56,109618.38,490.32
1593820800,2020-07-04 00:00:00,BCH/USD,223.08,227.83,223.08,227.27,126757.93,562.29
1593734400,2020-07-03 00:00:00,BCH/USD,222.44,225.63,222.07,223.08,126894.08,566.37
1593648000,2020-07-02 00:00:00,BCH/USD,225.46,226.75,220.51,222.44,87353.06,388.71
1593561600,2020-07-01 00:00:00,BCH/USD,224.32,227.57,223.48,225.46,122826.53,544.14
