https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XEM
1618358400000,2021-04-14 00:00:00,XEM/USD,0.43883658,0.45,0.4041,0.41882503,162744.0634336996,388572.9165558696
1618272000000,2021-04-13 00:00:00,XEM/USD,0.42272347,0.444,0.40600001,0.4388452,199212.3401087692,453946.7222354698
1618185600000,2021-04-12 00:00:00,XEM/USD,0.43788024,0.43839999,0.41176201,0.42229661,96394.96346569357,228263.64499040984
1618099200000,2021-04-11 00:00:00,XEM/USD,0.41576446,0.45003899,0.4155401,0.43648592,149874.73880193243,343366.72028718
1618012800000,2021-04-10 00:00:00,XEM/USD,0.40358026,0.42749954,0.40183085,0.41543096,114642.51706703463,275960.45578075026
1617926400000,2021-04-09 00:00:00,XEM/USD,0.41848373,0.425,0.39635819,0.4039899,73428.4211996742,181758.06177252004
1617840000000,2021-04-08 00:00:00,XEM/USD,0.395,0.42031296,0.39356977,0.41894949,100434.83852473108,239730.18447816008
1617753600000,2021-04-07 00:00:00,XEM/USD,0.48112296,0.48112296,0.37088916,0.395,214179.1982155363,542225.8182671805
1617667200000,2021-04-06 00:00:00,XEM/USD,0.42150468,0.485,0.3975,0.47729342,265488.88323165383,556238.3056352502
1617580800000,2021-04-05 00:00:00,XEM/USD,0.38286051,0.428,0.36783725,0.4189,199749.6459947054,476843.27045764006
1617494400000,2021-04-04 00:00:00,XEM/USD,0.36471584,0.3926099,0.3617476,0.38259582,91024.1707614904,237912.0889545798
1617408000000,2021-04-03 00:00:00,XEM/USD,0.36599999,0.40499999,0.35822283,0.36356691,128611.464290132,353749.09199006035
1617321600000,2021-04-02 00:00:00,XEM/USD,0.361,0.36766762,0.355321,0.36508351,74976.36433025791,205367.70978853008
1617235200000,2021-04-01 00:00:00,XEM/USD,0.37026227,0.37039132,0.3549,0.35560008,101200.42942476308,284590.56990303006
1617148800000,2021-03-31 00:00:00,XEM/USD,0.38085936,0.38703793,0.34999994,0.37022392,85664.75368558826,231386.32880768014
1617062400000,2021-03-30 00:00:00,XEM/USD,0.37366249,0.3916,0.3715687,0.38416858,129626.4621405456,337420.7805868601
1616976000000,2021-03-29 00:00:00,XEM/USD,0.35263228,0.376,0.34570001,0.37366248,142040.71143697985,380131.0515227
1616889600000,2021-03-28 00:00:00,XEM/USD,0.34406598,0.36074864,0.34015479,0.35253034,102636.37088610082,291141.95074983
1616803200000,2021-03-27 00:00:00,XEM/USD,0.3430678,0.348,0.33065459,0.34430532,70978.99157928125,206151.30657662
1616716800000,2021-03-26 00:00:00,XEM/USD,0.32609383,0.365,0.32529282,0.34347991,57354.27854056017,166980.00922546
1616630400000,2021-03-25 00:00:00,XEM/USD,0.33611536,0.35759054,0.3176,0.32533684,55998.40651861831,172124.3942697
1616544000000,2021-03-24 00:00:00,XEM/USD,0.3556383,0.369,0.33,0.33396667,64225.59066676476,192311.37845811006
1616457600000,2021-03-23 00:00:00,XEM/USD,0.36242644,0.36785999,0.35082104,0.35603944,45396.913017403116,127505.29272095
1616371200000,2021-03-22 00:00:00,XEM/USD,0.37192497,0.38789999,0.355,0.35858154,68020.13691855241,189692.24382982016
1616284800000,2021-03-21 00:00:00,XEM/USD,0.36734122,0.374,0.3511042,0.37192498,63484.598169305274,170691.94483603997
1616198400000,2021-03-20 00:00:00,XEM/USD,0.37999999,0.3836,0.365,0.36900866,69457.76084498773,188227.9967223201
1616112000000,2021-03-19 00:00:00,XEM/USD,0.37747473,0.39199999,0.36900001,0.375,77323.76722384871,206196.7125969299
1616025600000,2021-03-18 00:00:00,XEM/USD,0.38811036,0.38849981,0.37390487,0.37723436,74532.3268489983,197575.65787219992
1615939200000,2021-03-17 00:00:00,XEM/USD,0.39391932,0.402,0.36100001,0.39391929,150772.58959919904,382749.95265958935
1615852800000,2021-03-16 00:00:00,XEM/USD,0.37599999,0.41024445,0.3525,0.39424853,249301.3973576618,632345.7879669502
1615766400000,2021-03-15 00:00:00,XEM/USD,0.33848751,0.3834513,0.33,0.37599993,201998.9493286916,537231.3482310798
1615680000000,2021-03-14 00:00:00,XEM/USD,0.36498461,0.3795999,0.331101,0.33848751,132038.59445164795,390084.0963131785
1615593600000,2021-03-13 00:00:00,XEM/USD,0.39117649,0.39809802,0.361,0.36498461,182843.14895095903,500961.25683479925
1615507200000,2021-03-12 00:00:00,XEM/USD,0.61,0.63989984,0.35231,0.39019607,601633.1764403892,1541874.0030887274
1615420800000,2021-03-11 00:00:00,XEM/USD,0.62480069,0.66,0.57,0.61700112,299997.6235214568,486218.92861629947
1615334400000,2021-03-10 00:00:00,XEM/USD,0.70360519,0.72911832,0.5602,0.6247224,555149.6407992815,888634.1210100382
1615248000000,2021-03-09 00:00:00,XEM/USD,0.72,0.73,0.666,0.70514334,121014.2249569784,171616.48999900985
1615161600000,2021-03-08 00:00:00,XEM/USD,0.71752475,0.74924998,0.69316947,0.72297788,139761.1998661509,193313.24475120998
1615075200000,2021-03-07 00:00:00,XEM/USD,0.74334868,0.75799999,0.71451963,0.72289346,89961.68487862899,124446.67140663991
1614988800000,2021-03-06 00:00:00,XEM/USD,0.73479989,0.79699999,0.70677599,0.74438545,158696.43149276334,213191.20556798004
1614902400000,2021-03-05 00:00:00,XEM/USD,0.69498768,0.74,0.65100001,0.73499958,189542.3198338226,257880.85461738985
1614816000000,2021-03-04 00:00:00,XEM/USD,0.78430001,0.79879999,0.67,0.70259999,224694.73998929153,319804.6444453999
1614729600000,2021-03-03 00:00:00,XEM/USD,0.76969592,0.85,0.76969592,0.78430002,195502.64446901833,249270.22757059004
1614643200000,2021-03-02 00:00:00,XEM/USD,0.64739295,0.76999999,0.63084447,0.76989773,296699.2974334297,385374.9477004299
1614556800000,2021-03-01 00:00:00,XEM/USD,0.60301573,0.67457305,0.57979844,0.64577845,125359.84613607111,194122.06482899995
1614470400000,2021-02-28 00:00:00,XEM/USD,0.55943272,0.61599999,0.51515186,0.60444917,114224.69837746234,188973.20742033998
1614384000000,2021-02-27 00:00:00,XEM/USD,0.51807397,0.61,0.51000255,0.57812648,89766.85612030685,155272.0022793401
1614297600000,2021-02-26 00:00:00,XEM/USD,0.50730756,0.56,0.44,0.51691508,100072.36147534207,193595.36091564997
1614211200000,2021-02-25 00:00:00,XEM/USD,0.52512436,0.54704799,0.49000001,0.50569505,61046.250411873996,120717.51624199998
1614124800000,2021-02-24 00:00:00,XEM/USD,0.53306869,0.57,0.50444422,0.52642352,95543.1897046277,181494.91060853
1614038400000,2021-02-23 00:00:00,XEM/USD,0.67035661,0.71000001,0.451,0.53598531,235304.83065467642,439013.5816496098
1613952000000,2021-02-22 00:00:00,XEM/USD,0.56,0.735,0.475,0.67,192400.35206552455,287164.70457540976
1613865600000,2021-02-21 00:00:00,XEM/USD,0.49060002,0.57200266,0.46930001,0.5599989,104085.46254040003,185867.26248997994
1613779200000,2021-02-20 00:00:00,XEM/USD,0.52326051,0.5445,0.44,0.51,66607.94700395821,130603.81765482003
1613692800000,2021-02-19 00:00:00,XEM/USD,0.435,0.527,0.41485418,0.52431481,89327.50731719517,170369.98691148008
1613606400000,2021-02-18 00:00:00,XEM/USD,0.39175602,0.43586016,0.39083597,0.43,57150.48185573993,132908.09733893006
1613520000000,2021-02-17 00:00:00,XEM/USD,0.37999994,0.4,0.3681998,0.39343844,39218.31596088286,99680.94617517001
1613433600000,2021-02-16 00:00:00,XEM/USD,0.38226072,0.3939236,0.35,0.38329922,35733.71488579194,93226.68302270987
1613347200000,2021-02-15 00:00:00,XEM/USD,0.38,0.40207772,0.36060004,0.38288015,97254.74880228659,254008.33342310012
1613260800000,2021-02-14 00:00:00,XEM/USD,0.39999997,0.40399945,0.375,0.38,42866.64297966705,112806.95520965013
1613174400000,2021-02-13 00:00:00,XEM/USD,0.398,0.41399766,0.3707,0.39999997,107100.88721319284,267752.23811439995
1613088000000,2021-02-12 00:00:00,XEM/USD,0.3914,0.40581408,0.37487299,0.39949999,56362.36158901888,141082.26032500996
1613001600000,2021-02-11 00:00:00,XEM/USD,0.37,0.407358,0.35377382,0.39920006,105736.7631523943,264871.61137299
1612915200000,2021-02-10 00:00:00,XEM/USD,0.33986679,0.37399999,0.3,0.37399999,83728.21719372702,223872.24447179
1612828800000,2021-02-09 00:00:00,XEM/USD,0.3279,0.34324297,0.32,0.33937116,98388.55159608411,289914.29795060994
1612742400000,2021-02-08 00:00:00,XEM/USD,0.32700755,0.35963999,0.3,0.3266263,141376.9498367471,432840.06779842015
1612656000000,2021-02-07 00:00:00,XEM/USD,0.28309999,0.345,0.27265946,0.32499999,129923.21379508148,399763.74705451983
1612569600000,2021-02-06 00:00:00,XEM/USD,0.28499,0.289,0.2731,0.28309999,37480.89440303416,132394.54513239
1612483200000,2021-02-05 00:00:00,XEM/USD,0.26576309,0.2849,0.26545249,0.2849,35688.439836837875,125266.54909385004
1612396800000,2021-02-04 00:00:00,XEM/USD,0.28120654,0.28599998,0.234,0.26616706,29193.43583536927,109680.87424255002
1612310400000,2021-02-03 00:00:00,XEM/USD,0.277311,0.2848,0.266,0.28321637,29749.890596060424,105042.97684508994
1612224000000,2021-02-02 00:00:00,XEM/USD,0.2665719,0.28045488,0.25525556,0.2749,25258.841204757096,91883.74392418006
1612137600000,2021-02-01 00:00:00,XEM/USD,0.23220025,0.275,0.2322,0.26846162,72068.14020910129,268448.57827015006
1612051200000,2021-01-31 00:00:00,XEM/USD,0.23231048,0.23999997,0.22741534,0.2345,32191.06477284334,137275.32952172
1611964800000,2021-01-30 00:00:00,XEM/USD,0.23328385,0.23454615,0.2245,0.2317,15669.316245564967,67627.60572104
1611878400000,2021-01-29 00:00:00,XEM/USD,0.23439999,0.2463533,0.22,0.2351104,20750.024312726335,88256.51401523002
1611792000000,2021-01-28 00:00:00,XEM/USD,0.228,0.23639998,0.22556029,0.2351,26138.904469768717,111182.06920361002
1611705600000,2021-01-27 00:00:00,XEM/USD,0.24365566,0.2549,0.22076911,0.2292,29277.587102091336,127738.16362168995
1611619200000,2021-01-26 00:00:00,XEM/USD,0.22059,0.24500001,0.22000001,0.24500001,34378.03186588497,140318.49168449003
1611532800000,2021-01-25 00:00:00,XEM/USD,0.215,0.2265,0.215,0.224,14976.995866085123,66861.58868788001
1611446400000,2021-01-24 00:00:00,XEM/USD,0.2197,0.2217,0.21155165,0.2138,13489.415188216402,63093.61640886999
1611360000000,2021-01-23 00:00:00,XEM/USD,0.2167221,0.22161371,0.20687634,0.2149,15915.522650216571,74060.13331883002
1611273600000,2021-01-22 00:00:00,XEM/USD,0.21,0.2246,0.196,0.21671258,21846.65788016753,100809.36639750001
1611187200000,2021-01-21 00:00:00,XEM/USD,0.23391542,0.23969999,0.209,0.21239999,17822.89353635489,83911.93208792001
1611100800000,2021-01-20 00:00:00,XEM/USD,0.24364126,0.24699989,0.22047101,0.23407271,18160.852257117243,77586.37158991
1611014400000,2021-01-19 00:00:00,XEM/USD,0.23465016,0.25155999,0.23206878,0.24258047,42456.37011939719,175019.73724181997
1610928000000,2021-01-18 00:00:00,XEM/USD,0.22230859,0.235,0.21706813,0.235,17049.120286201643,72549.44802638997
1610841600000,2021-01-17 00:00:00,XEM/USD,0.21625071,0.231158,0.2117,0.22252812,22626.7744414659,101680.51768677999
1610755200000,2021-01-16 00:00:00,XEM/USD,0.21680995,0.22919625,0.21068175,0.21941707,12608.373478077634,57463.04732844001
1610668800000,2021-01-15 00:00:00,XEM/USD,0.22560913,0.2284221,0.205,0.21319998,19184.034499475252,89981.40853238002
1610582400000,2021-01-14 00:00:00,XEM/USD,0.22585182,0.23039997,0.22,0.2255075,34527.054073065956,153108.22954032995
1610496000000,2021-01-13 00:00:00,XEM/USD,0.21,0.23,0.20571291,0.22805775,27462.984892935863,120421.18670791
1610409600000,2021-01-12 00:00:00,XEM/USD,0.2106,0.229635,0.2057,0.2148,28498.842407733886,132676.17508256
1610323200000,2021-01-11 00:00:00,XEM/USD,0.23362338,0.23643145,0.192,0.210733,30714.481900544393,145750.69827954992
1610236800000,2021-01-10 00:00:00,XEM/USD,0.24899999,0.2689,0.22,0.23406231,37185.261701164294,158869.07080924005
1610150400000,2021-01-09 00:00:00,XEM/USD,0.23232322,0.24999,0.22569999,0.24999,21223.55434490965,84897.61328416997
1610064000000,2021-01-08 00:00:00,XEM/USD,0.24666255,0.26,0.2213812,0.23419198,30983.4725934268,132299.46044022002
1609977600000,2021-01-07 00:00:00,XEM/USD,0.25414346,0.27931,0.23150012,0.24472247,24697.404926498,100920.05415970997
1609891200000,2021-01-06 00:00:00,XEM/USD,0.20554593,0.28449999,0.19650057,0.25414346,58621.73387559563,230663.94813227
1609804800000,2021-01-05 00:00:00,XEM/USD,0.20300348,0.21714998,0.185,0.20495688,19509.54369789767,95188.52793766995
1609718400000,2021-01-04 00:00:00,XEM/USD,0.20979598,0.22135323,0.1811,0.20227427,22054.637707317874,109033.33235274004
1609632000000,2021-01-03 00:00:00,XEM/USD,0.204,0.21599999,0.19,0.20881048,38813.43339640261,185878.76143190998
1609545600000,2021-01-02 00:00:00,XEM/USD,0.22537439,0.226882,0.20083162,0.203,19573.876383363742,96423.03637124995
1609459200000,2021-01-01 00:00:00,XEM/USD,0.20789607,0.24729819,0.20757537,0.22493928,19062.298465136293,84744.19614544998
1609372800000,2020-12-31 00:00:00,XEM/USD,0.20275761,0.21,0.1835,0.20644245,18018.320753235843,87280.11488546005
1609286400000,2020-12-30 00:00:00,XEM/USD,0.22149459,0.22761321,0.19421603,0.19856981,19215.122559529125,96767.59301693004
1609200000000,2020-12-29 00:00:00,XEM/USD,0.23255636,0.2408366,0.20970035,0.22021871,18559.710207832035,84278.53477041998
1609113600000,2020-12-28 00:00:00,XEM/USD,0.23484697,0.24377583,0.2281549,0.23255624,20160.541378755286,86691.03602102996
1609027200000,2020-12-27 00:00:00,XEM/USD,0.23595314,0.24729843,0.21646191,0.23574641,27361.332238886498,116062.56162665
1608940800000,2020-12-26 00:00:00,XEM/USD,0.24791956,0.25917813,0.23332126,0.23598964,17507.73641527482,74188.58054648
1608854400000,2020-12-25 00:00:00,XEM/USD,0.26127855,0.26999999,0.24000023,0.24327862,22744.1480053871,93490.12258203002
1608768000000,2020-12-24 00:00:00,XEM/USD,0.22750117,0.26678143,0.19913718,0.25904588,52253.44653153119,201715.02643288975
1608681600000,2020-12-23 00:00:00,XEM/USD,0.27528762,0.29436756,0.213,0.23190725,32106.625166484715,138445.97426982
1608595200000,2020-12-22 00:00:00,XEM/USD,0.27294889,0.27843251,0.25365001,0.27603913,22226.471202708468,80519.27711375002
1608508800000,2020-12-21 00:00:00,XEM/USD,0.29025053,0.30470829,0.2566,0.274059,32168.739975601642,117378.88547941006
1608422400000,2020-12-20 00:00:00,XEM/USD,0.29705447,0.30045737,0.27740001,0.29038099,23808.0737986075,81989.09232525
1608336000000,2020-12-19 00:00:00,XEM/USD,0.30371128,0.31678724,0.29201557,0.29705689,31781.524260895632,106988.00576850996
1608249600000,2020-12-18 00:00:00,XEM/USD,0.27604316,0.30999998,0.26523431,0.30313957,49724.88881470381,164032.98591043
1608163200000,2020-12-17 00:00:00,XEM/USD,0.25681475,0.29,0.24800001,0.27885084,38410.40377384988,137745.34003143
1608076800000,2020-12-16 00:00:00,XEM/USD,0.2464445,0.26,0.23573595,0.25747871,40067.44641435515,155614.59980266
1607990400000,2020-12-15 00:00:00,XEM/USD,0.2465893,0.251,0.23320388,0.24576903,17047.19608916666,69362.66985782
1607904000000,2020-12-14 00:00:00,XEM/USD,0.25099313,0.25399992,0.23376555,0.24534339,26480.35119100291,107931.78977026
1607817600000,2020-12-13 00:00:00,XEM/USD,0.25928935,0.27,0.24800006,0.25080186,29417.417835641652,117293.45960847999
1607731200000,2020-12-12 00:00:00,XEM/USD,0.202633,0.26169999,0.202633,0.25928678,54862.259786543626,211589.11297577003
1607644800000,2020-12-11 00:00:00,XEM/USD,0.21671321,0.21801083,0.19500001,0.20394379,40585.822366297696,199004.94330471006
1607558400000,2020-12-10 00:00:00,XEM/USD,0.21572406,0.2299,0.20762287,0.21652819,16041.013412968565,74082.79454499003
1607472000000,2020-12-09 00:00:00,XEM/USD,0.2125,0.2171771,0.18422359,0.21617949,27404.893242633007,126769.16409893004
1607385600000,2020-12-08 00:00:00,XEM/USD,0.23549121,0.23616537,0.20220011,0.21250001,32926.13795126,154946.52424374007
1607299200000,2020-12-07 00:00:00,XEM/USD,0.24632917,0.25139999,0.2258,0.23465413,23231.250874598776,99002.09672251999
1607212800000,2020-12-06 00:00:00,XEM/USD,0.25831226,0.26036898,0.22800001,0.24632917,25701.266516051695,104337.0808096
1607126400000,2020-12-05 00:00:00,XEM/USD,0.24057678,0.27329088,0.23291729,0.25967958,36155.80313968558,139232.36913616996
1607040000000,2020-12-04 00:00:00,XEM/USD,0.21602901,0.27,0.21100001,0.2360379,96857.96672108282,410349.21392319974
1606953600000,2020-12-03 00:00:00,XEM/USD,0.19428241,0.21765634,0.19100002,0.21700137,51030.30203629368,235161.19753665003
1606867200000,2020-12-02 00:00:00,XEM/USD,0.185,0.19786949,0.1757013,0.19440589,19032.200742357953,97899.30100553
1606780800000,2020-12-01 00:00:00,XEM/USD,0.18912445,0.19425981,0.17,0.185,33211.60917589046,179522.21176157004
1606694400000,2020-11-30 00:00:00,XEM/USD,0.17327722,0.18930224,0.17017326,0.18898782,23902.09165662191,126474.24398367
1606608000000,2020-11-29 00:00:00,XEM/USD,0.18186888,0.18186888,0.16836119,0.17386882,14279.913754094227,82130.38861190998
1606521600000,2020-11-28 00:00:00,XEM/USD,0.1732396,0.18960059,0.16982329,0.18150438,18842.5607093047,103813.25623825002
1606435200000,2020-11-27 00:00:00,XEM/USD,0.15715896,0.1735549,0.15279964,0.1735549,21565.557417472017,124257.84243183001
1606348800000,2020-11-26 00:00:00,XEM/USD,0.18089768,0.19162673,0.14064814,0.15730413,41905.006887487994,266394.8294777003
1606262400000,2020-11-25 00:00:00,XEM/USD,0.16000872,0.20000001,0.16000872,0.17760139,55763.77262843313,313982.74883115006
1606176000000,2020-11-24 00:00:00,XEM/USD,0.14855737,0.178,0.135,0.16149299,40926.12712602661,253423.55185835998
1606089600000,2020-11-23 00:00:00,XEM/USD,0.13753066,0.162,0.132959,0.14933251,28401.070476447483,190186.78837211992
1606003200000,2020-11-22 00:00:00,XEM/USD,0.13760126,0.15160001,0.12279041,0.13537399,16567.723618967942,122384.83640002
1605916800000,2020-11-21 00:00:00,XEM/USD,0.12470915,0.138008,0.12409294,0.13761997,23169.89034956664,168361.39660230008
1605830400000,2020-11-20 00:00:00,XEM/USD,0.12221642,0.128998,0.11532589,0.12480609,11116.872938503291,89073.16092110002
1605744000,2020-11-19 00:00:00,XEM/USD,0.1317,0.1318,0.1315,0.1317,15.8,120.0
1605657600,2020-11-18 00:00:00,XEM/USD,0.1349,0.1349,0.1234,0.1317,16284.64,126288.15
1605571200,2020-11-17 00:00:00,XEM/USD,0.1362,0.1372,0.1315,0.1349,16639.9,124878.39
1605484800,2020-11-16 00:00:00,XEM/USD,0.1348,0.138,0.1324,0.1362,8936.85,65635.46
1605398400,2020-11-15 00:00:00,XEM/USD,0.1352,0.1399,0.1298,0.1348,8347.39,61753.99
1605312000,2020-11-14 00:00:00,XEM/USD,0.1341,0.1379,0.1295,0.1352,8193.73,60757.87
1605225600,2020-11-13 00:00:00,XEM/USD,0.1305,0.1361,0.1258,0.1341,11813.86,88880.76
1605139200,2020-11-12 00:00:00,XEM/USD,0.1334,0.1343,0.1274,0.1305,10140.28,77339.11
1605052800,2020-11-11 00:00:00,XEM/USD,0.132,0.1373,0.129,0.1334,9846.83,74562.64
1604966400,2020-11-10 00:00:00,XEM/USD,0.1238,0.1321,0.123,0.132,16184.06,127514.44
1604880000,2020-11-09 00:00:00,XEM/USD,0.1246,0.128,0.118,0.1238,11064.18,89431.49
1604793600,2020-11-08 00:00:00,XEM/USD,0.1156,0.128,0.1144,0.1246,10048.13,82171.54
1604707200,2020-11-07 00:00:00,XEM/USD,0.1233,0.13,0.1078,0.1156,17851.3,145702.04
1604620800,2020-11-06 00:00:00,XEM/USD,0.1014,0.125,0.1013,0.1233,14337.62,126059.6
1604534400,2020-11-05 00:00:00,XEM/USD,0.09831,0.103,0.09691,0.1014,10220.63,102586.08
1604448000,2020-11-04 00:00:00,XEM/USD,0.09933,0.1014,0.09552,0.09831,8140.16,81866.69
1604361600,2020-11-03 00:00:00,XEM/USD,0.1003,0.102,0.0948,0.09933,8383.82,84747.04
1604275200,2020-11-02 00:00:00,XEM/USD,0.09909,0.1029,0.09858,0.1003,8488.72,84656.91
1604188800,2020-11-01 00:00:00,XEM/USD,0.09805,0.1006,0.09675,0.09909,8222.82,83928.59
1604102400,2020-10-31 00:00:00,XEM/USD,0.0968,0.1011,0.09542,0.09805,8802.03,90355.73
1604016000,2020-10-30 00:00:00,XEM/USD,0.09822,0.099,0.09479,0.0968,9678.99,99904.69
1603929600,2020-10-29 00:00:00,XEM/USD,0.0936,0.1002,0.0932,0.09822,7449.74,75816.3
1603843200,2020-10-28 00:00:00,XEM/USD,0.1018,0.108,0.089,0.0936,12081.87,125766.14
1603756800,2020-10-27 00:00:00,XEM/USD,0.1013,0.1055,0.0985,0.1018,12171.49,119544.42
1603670400,2020-10-26 00:00:00,XEM/USD,0.1062,0.1076,0.09717,0.1013,10830.8,104970.16
1603584000,2020-10-25 00:00:00,XEM/USD,0.1076,0.1079,0.1035,0.1062,13075.6,123624.66
1603497600,2020-10-24 00:00:00,XEM/USD,0.1078,0.1103,0.1057,0.1076,8535.76,78773.33
1603411200,2020-10-23 00:00:00,XEM/USD,0.1097,0.1138,0.1072,0.1078,9718.42,87634.89
1603324800,2020-10-22 00:00:00,XEM/USD,0.1079,0.1118,0.1051,0.1097,14900.92,137143.91
1603238400,2020-10-21 00:00:00,XEM/USD,0.111,0.1133,0.1011,0.1079,15988.5,148991.7
1603152000,2020-10-20 00:00:00,XEM/USD,0.1131,0.1165,0.1085,0.111,19558.84,176579.41
1603065600,2020-10-19 00:00:00,XEM/USD,0.1156,0.1157,0.109,0.1131,13665.47,121259.62
1602979200,2020-10-18 00:00:00,XEM/USD,0.1149,0.1167,0.113,0.1156,11885.79,103646.1
1602892800,2020-10-17 00:00:00,XEM/USD,0.1124,0.121,0.1104,0.1149,12662.73,110507.37
1602806400,2020-10-16 00:00:00,XEM/USD,0.1178,0.1197,0.1093,0.1124,13776.23,121034.8
1602720000,2020-10-15 00:00:00,XEM/USD,0.1197,0.1213,0.117,0.1178,12394.37,104514.95
1602633600,2020-10-14 00:00:00,XEM/USD,0.1232,0.1236,0.1178,0.1197,9841.91,81197.32
1602547200,2020-10-13 00:00:00,XEM/USD,0.1226,0.1242,0.1214,0.1232,7245.93,59139.88
1602460800,2020-10-12 00:00:00,XEM/USD,0.1227,0.1245,0.1204,0.1226,7790.28,63784.19
1602374400,2020-10-11 00:00:00,XEM/USD,0.121,0.1228,0.1202,0.1227,7653.17,62843.5
1602288000,2020-10-10 00:00:00,XEM/USD,0.1197,0.125,0.1197,0.121,9167.08,74411.93
1602201600,2020-10-09 00:00:00,XEM/USD,0.1194,0.125,0.1168,0.1197,11483.95,96160.16
1602115200,2020-10-08 00:00:00,XEM/USD,0.117,0.1199,0.115,0.1194,9718.37,82943.71
1602028800,2020-10-07 00:00:00,XEM/USD,0.1178,0.118,0.1119,0.117,8731.6,75572.59
1601942400,2020-10-06 00:00:00,XEM/USD,0.1227,0.1236,0.1153,0.1178,5774.14,47988.47
1601856000,2020-10-05 00:00:00,XEM/USD,0.1153,0.1255,0.1153,0.1227,4400.25,36341.14
1601769600,2020-10-04 00:00:00,XEM/USD,0.1137,0.1165,0.1111,0.1153,3303.82,29102.74
1601683200,2020-10-03 00:00:00,XEM/USD,0.116,0.1171,0.1118,0.1137,1882.07,16299.44
1601596800,2020-10-02 00:00:00,XEM/USD,0.1161,0.1187,0.11,0.116,2327.46,20183.82
1601510400,2020-10-01 00:00:00,XEM/USD,0.1151,0.1196,0.1126,0.1161,7001.54,60532.92
1601424000,2020-09-30 00:00:00,XEM/USD,0.1197,0.1197,0.1114,0.1151,8846.67,76454.46
1601337600,2020-09-29 00:00:00,XEM/USD,0.1194,0.12,0.1153,0.1197,12685.33,107929.55
1601251200,2020-09-28 00:00:00,XEM/USD,0.1212,0.1246,0.119,0.1194,6786.2,55959.14
1601164800,2020-09-27 00:00:00,XEM/USD,0.1223,0.1258,0.1172,0.1212,13241.82,109028.16
1601078400,2020-09-26 00:00:00,XEM/USD,0.1174,0.1248,0.1148,0.1223,7163.08,61199.16
1600992000,2020-09-25 00:00:00,XEM/USD,0.1072,0.1184,0.105,0.1174,6573.47,60967.5
1600905600,2020-09-24 00:00:00,XEM/USD,0.1046,0.1072,0.1037,0.1072,5209.59,49506.05
1600819200,2020-09-23 00:00:00,XEM/USD,0.1076,0.11,0.1041,0.1046,4613.2,43290.67
1600732800,2020-09-22 00:00:00,XEM/USD,0.1079,0.1094,0.1036,0.1076,1648.3,15539.86
1600646400,2020-09-21 00:00:00,XEM/USD,0.11,0.1159,0.1036,0.1079,7285.18,64920.76
1600560000,2020-09-20 00:00:00,XEM/USD,0.1143,0.117,0.1078,0.11,12888.15,116162.3
1600473600,2020-09-19 00:00:00,XEM/USD,0.109,0.1201,0.109,0.1143,10755.64,92525.15
1600387200,2020-09-18 00:00:00,XEM/USD,0.1062,0.112,0.0986,0.109,11618.51,112451.68
1600300800,2020-09-17 00:00:00,XEM/USD,0.1109,0.1149,0.1045,0.1062,17622.74,162388.42
1600214400,2020-09-16 00:00:00,XEM/USD,0.119,0.1194,0.1102,0.1109,15016.88,130760.5
1600128000,2020-09-15 00:00:00,XEM/USD,0.1209,0.124,0.1165,0.119,13255.1,109215.8
1600041600,2020-09-14 00:00:00,XEM/USD,0.1183,0.1249,0.1175,0.1209,20558.32,169523.89
1599955200,2020-09-13 00:00:00,XEM/USD,0.1295,0.1295,0.1133,0.1183,16713.85,140636.93
1599868800,2020-09-12 00:00:00,XEM/USD,0.1303,0.1331,0.1276,0.1295,9290.51,71399.73
1599782400,2020-09-11 00:00:00,XEM/USD,0.1333,0.1367,0.1261,0.1303,19636.4,151713.03
1599696000,2020-09-10 00:00:00,XEM/USD,0.123,0.1372,0.123,0.1333,24998.62,189819.95
1599609600,2020-09-09 00:00:00,XEM/USD,0.123,0.1298,0.1196,0.123,16257.54,130144.3
1599523200,2020-09-08 00:00:00,XEM/USD,0.1355,0.1355,0.1201,0.123,18152.51,144564.44
1599436800,2020-09-07 00:00:00,XEM/USD,0.1344,0.1373,0.1134,0.1355,27983.62,223080.46
1599350400,2020-09-06 00:00:00,XEM/USD,0.1117,0.1386,0.1029,0.1344,24989.44,213420.77
1599264000,2020-09-05 00:00:00,XEM/USD,0.136,0.1415,0.1011,0.1117,29915.03,252747.29
1599177600,2020-09-04 00:00:00,XEM/USD,0.1398,0.1465,0.1202,0.136,25597.82,188051.28
1599091200,2020-09-03 00:00:00,XEM/USD,0.1571,0.1671,0.133,0.1398,33369.72,215895.0
1599004800,2020-09-02 00:00:00,XEM/USD,0.1564,0.1619,0.1331,0.1571,30850.98,207655.72
1598918400,2020-09-01 00:00:00,XEM/USD,0.1385,0.168,0.1369,0.1564,58153.71,368461.34
1598832000,2020-08-31 00:00:00,XEM/USD,0.1264,0.144,0.1228,0.1385,45190.25,334619.51
1598745600,2020-08-30 00:00:00,XEM/USD,0.1418,0.145,0.1208,0.1264,49356.06,361970.3
1598659200,2020-08-29 00:00:00,XEM/USD,0.1062,0.145,0.1052,0.1418,53941.19,444468.26
1598572800,2020-08-28 00:00:00,XEM/USD,0.0911,0.1062,0.09062,0.1062,16710.95,171703.51
