https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMP,Volume USD
1617076800000,2021-03-30 04:00:00,AMP/USD,0.02503,0.02992,0.02476,0.02776,80652498.34558243,2238913.354073368
1616990400000,2021-03-29 04:00:00,AMP/USD,0.0245,0.0258,0.02351,0.02503,43419694.25274887,1086794.9471463042
1616904000000,2021-03-28 04:00:00,AMP/USD,0.02561,0.02579,0.02353,0.0245,32002933.79956351,784071.878089306
1616817600000,2021-03-27 04:00:00,AMP/USD,0.02579,0.0263,0.02421,0.02561,31110394.40304622,796737.2006620137
1616731200000,2021-03-26 04:00:00,AMP/USD,0.02392,0.0258,0.02366,0.02579,31078978.37655731,801526.8523314131
1616644800000,2021-03-25 04:00:00,AMP/USD,0.02407,0.02712,0.02305,0.02392,53188283.00471378,1272263.7294727536
1616558400000,2021-03-24 04:00:00,AMP/USD,0.02584,0.02706,0.02294,0.02407,67138183.82167123,1616016.0845876266
1616472000000,2021-03-23 04:00:00,AMP/USD,0.02703,0.02732,0.02538,0.02584,54952313.63140187,1419967.7842354241
1616385600000,2021-03-22 04:00:00,AMP/USD,0.02829,0.02885,0.0265,0.02703,48442077.0991301,1309389.3439894866
1616299200000,2021-03-21 04:00:00,AMP/USD,0.03112,0.03141,0.0275,0.02829,67105986.40497462,1898428.3553967318
1616212800000,2021-03-20 04:00:00,AMP/USD,0.02802,0.03141,0.028,0.03112,77058035.78660724,2398046.073679217
1616126400000,2021-03-19 04:00:00,AMP/USD,0.02655,0.02876,0.02655,0.02802,23765398.03044382,665906.4528130358
1616040000000,2021-03-18 04:00:00,AMP/USD,0.02621,0.0298,0.02539,0.02655,118499160.26199642,3146152.704956005
1615953600000,2021-03-17 04:00:00,AMP/USD,0.02349,0.027,0.0229,0.02621,87401850.5321058,2290802.502446493
1615867200000,2021-03-16 04:00:00,AMP/USD,0.02318,0.02399,0.0225,0.02349,44478976.69166388,1044811.1624871846
1615780800000,2021-03-15 04:00:00,AMP/USD,0.02506,0.02524,0.023,0.02318,49482962.15494659,1147015.062751662
1615694400000,2021-03-14 04:00:00,AMP/USD,0.0263,0.02749,0.02435,0.02506,57234969.44907293,1434308.3343937674
1615608000000,2021-03-13 04:00:00,AMP/USD,0.0231,0.02649,0.02255,0.0263,65389857.24975095,1719753.24566845
1615521600000,2021-03-12 04:00:00,AMP/USD,0.02468,0.02505,0.02285,0.0231,34055233.88251538,786675.9026861052
1615435200000,2021-03-11 04:00:00,AMP/USD,0.0249,0.02496,0.0237,0.02468,24663745.6126304,608701.2417197183
1615348800000,2021-03-10 04:00:00,AMP/USD,0.02425,0.028,0.023,0.0249,84207669.80690141,2096770.978191845
1615262400000,2021-03-09 04:00:00,AMP/USD,0.0211,0.0268,0.02059,0.02425,110488423.2391505,2679344.2635493996
1615176000000,2021-03-08 04:00:00,AMP/USD,0.02138,0.02203,0.0185,0.0211,79792037.6040788,1683611.9934460628
1615089600000,2021-03-07 04:00:00,AMP/USD,0.0222,0.0224,0.02103,0.02138,44451519.91866608,950373.4958610808
1615003200000,2021-03-06 04:00:00,AMP/USD,0.02208,0.02247,0.021,0.0222,21861685.39465519,485329.41576134524
1614916800000,2021-03-05 04:00:00,AMP/USD,0.02187,0.0232,0.0201,0.02208,52357051.20306679,1156043.6905637146
1614830400000,2021-03-04 04:00:00,AMP/USD,0.02403,0.02403,0.0211,0.02187,37507598.19213355,820291.1724619608
1614744000000,2021-03-03 04:00:00,AMP/USD,0.02348,0.0249,0.02326,0.02403,41587733.36352444,999353.2327254922
1614657600000,2021-03-02 04:00:00,AMP/USD,0.02505,0.0255,0.02292,0.02348,56263411.85892163,1321064.91044748
1614571200000,2021-03-01 04:00:00,AMP/USD,0.02335,0.0252,0.02247,0.02505,52358947.83265122,1311591.643207913
1614484800000,2021-02-28 04:00:00,AMP/USD,0.02302,0.02399,0.021,0.02335,58947931.53018951,1376434.201229925
1614398400000,2021-02-27 04:00:00,AMP/USD,0.0243,0.02508,0.02257,0.02302,37095943.0887234,853948.6099024126
1614312000000,2021-02-26 04:00:00,AMP/USD,0.02385,0.02509,0.023,0.0243,45982524.6925307,1117375.350028496
1614225600000,2021-02-25 04:00:00,AMP/USD,0.02714,0.0272,0.023,0.02385,42979871.16962063,1025069.927395452
1614139200000,2021-02-24 04:00:00,AMP/USD,0.02495,0.028,0.02318,0.02714,84472404.35262024,2292581.0541301137
1614052800000,2021-02-23 04:00:00,AMP/USD,0.02536,0.026,0.02011,0.02495,161879238.56545946,4038887.0022082133
1613966400000,2021-02-22 04:00:00,AMP/USD,0.02704,0.0293,0.0245,0.02536,109113886.33622323,2767128.1574866213
1613880000000,2021-02-21 04:00:00,AMP/USD,0.02916,0.03141,0.02626,0.02704,92836694.5977483,2510304.221923114
1613793600000,2021-02-20 04:00:00,AMP/USD,0.02914,0.03149,0.02626,0.02916,88592769.9515776,2583365.171788003
1613707200000,2021-02-19 04:00:00,AMP/USD,0.03127,0.03225,0.0252,0.02914,206102476.6604205,6005826.169884654
1613620800000,2021-02-18 04:00:00,AMP/USD,0.03341,0.03395,0.031,0.03127,45036541.42587348,1408292.6503870636
1613534400000,2021-02-17 04:00:00,AMP/USD,0.03449,0.03477,0.03015,0.03341,117107626.99763268,3912565.8179909084
1613448000000,2021-02-16 04:00:00,AMP/USD,0.0379,0.038,0.03265,0.03449,95908254.99453238,3307875.7147614216
1613361600000,2021-02-15 04:00:00,AMP/USD,0.03284,0.03879,0.03134,0.0379,132204864.18755949,5010564.352708505
1613275200000,2021-02-14 04:00:00,AMP/USD,0.0313,0.03715,0.02901,0.03284,168010851.06091574,5517476.348840473
1613188800000,2021-02-13 04:00:00,AMP/USD,0.03696,0.04094,0.031,0.0313,169930953.7087597,5318838.851084178
1613102400000,2021-02-12 04:00:00,AMP/USD,0.03341,0.056,0.02504,0.03696,432163325.5172468,15972756.511117442
1613016000000,2021-02-11 04:00:00,AMP/USD,0.02046,0.0335,0.02046,0.03341,246242744.6023163,8226970.097163388
1612929600000,2021-02-10 04:00:00,AMP/USD,0.0143,0.02198,0.01385,0.02046,308881756.24209785,6319720.732713322
1612843200000,2021-02-09 04:00:00,AMP/USD,0.01233,0.01434,0.01187,0.0143,99967116.66199854,1429529.7682665791
1612756800000,2021-02-08 04:00:00,AMP/USD,0.01153,0.01374,0.01133,0.01233,79922225.07303303,985441.0351504973
1612670400000,2021-02-07 04:00:00,AMP/USD,0.01147,0.01301,0.0108,0.01153,57090109.65245463,658248.9642928019
1612584000000,2021-02-06 04:00:00,AMP/USD,0.0128,0.01483,0.0108,0.01147,85571370.8917532,981503.6241284091
1612497600000,2021-02-05 04:00:00,AMP/USD,0.01317,0.01501,0.01124,0.0128,162844262.87308177,2084406.564775447
1612411200000,2021-02-04 04:00:00,AMP/USD,0.00979,0.01317,0.00979,0.01317,83449471.45095816,1099029.539009119
1612324800000,2021-02-03 04:00:00,AMP/USD,0.0096,0.00979,0.00902,0.00979,48680559.80574588,476582.68049825216
1612238400000,2021-02-02 04:00:00,AMP/USD,0.00965,0.00998,0.00922,0.0096,44226555.36004633,424574.9314564447
1612152000000,2021-02-01 04:00:00,AMP/USD,0.0097,0.0099,0.009,0.00965,86574220.58787505,835441.2286729943
1612065600000,2021-01-31 04:00:00,AMP/USD,0.00786,0.0097,0.00725,0.0097,120915452.34347522,1172879.8877317098
1611979200000,2021-01-30 04:00:00,AMP/USD,0.00782,0.0087,0.00641,0.00786,93928534.21284597,738278.2789129694
1611892800000,2021-01-29 04:00:00,AMP/USD,0.0066,0.00813,0.006,0.00782,112479200.87584493,879587.3508491074
1611806400000,2021-01-28 04:00:00,AMP/USD,0.00583,0.00678,0.00561,0.0066,40812771.59705063,269364.29254053417
1611720000000,2021-01-27 04:00:00,AMP/USD,0.00637,0.00653,0.00552,0.00583,29991079.76657825,174847.9950391512
1611633600000,2021-01-26 04:00:00,AMP/USD,0.00635,0.00662,0.00577,0.00637,21444474.1811286,136601.30053378918
1611547200000,2021-01-25 04:00:00,AMP/USD,0.00666,0.00684,0.00616,0.00635,25699559.61915638,163192.203581643
1611460800000,2021-01-24 04:00:00,AMP/USD,0.00645,0.0075,0.0059,0.00666,24437067.95365641,162750.87257135168
1611374400000,2021-01-23 04:00:00,AMP/USD,0.0067,0.00749,0.00607,0.00645,26343641.61913894,169916.48844344617
1611288000000,2021-01-22 04:00:00,AMP/USD,0.00657,0.0077,0.0064,0.0067,25086940.08118864,168082.4985439639
1611201600000,2021-01-21 04:00:00,AMP/USD,0.00711,0.00711,0.0062,0.00657,3599751.33719968,23650.3662854019
1611115200000,2021-01-20 04:00:00,AMP/USD,0.00747,0.00782,0.00693,0.00711,32664801.30936998,232246.73730962057
1611028800000,2021-01-19 04:00:00,AMP/USD,0.00787,0.00817,0.0074,0.00747,19624851.84955192,146597.64331615285
1610942400000,2021-01-18 04:00:00,AMP/USD,0.00801,0.00824,0.00735,0.00787,34936929.35833604,274953.63405010465
1610856000000,2021-01-17 04:00:00,AMP/USD,0.00777,0.00825,0.00762,0.00801,14277240.38123585,114360.69545369915
1610769600000,2021-01-16 04:00:00,AMP/USD,0.00792,0.00824,0.00751,0.00777,20755782.36824959,161272.42900129932
1610683200000,2021-01-15 04:00:00,AMP/USD,0.00826,0.0084,0.0077,0.00792,23761910.75804075,188194.33320368273
1610596800000,2021-01-14 04:00:00,AMP/USD,0.00774,0.00842,0.00774,0.00826,4651739.47121789,38423.36803225977
1610510400000,2021-01-13 04:00:00,AMP/USD,0.00755,0.00843,0.00712,0.00774,17029170.15297843,131805.77698405305
1610424000000,2021-01-12 04:00:00,AMP/USD,0.00795,0.008,0.0071,0.00755,15717157.11294271,118664.53620271747
1610337600000,2021-01-11 04:00:00,AMP/USD,0.00864,0.00879,0.00692,0.00795,37583659.13321664,298790.09010907233
1610251200000,2021-01-10 04:00:00,AMP/USD,0.00875,0.00905,0.00841,0.00864,22313859.21879887,192791.74365042223
1610164800000,2021-01-09 04:00:00,AMP/USD,0.00905,0.0092,0.0084,0.00875,19105517.31687327,167173.27652264113
1610078400000,2021-01-08 04:00:00,AMP/USD,0.00855,0.0092,0.00803,0.00905,24627827.36208714,222881.83762688865
1609992000000,2021-01-07 04:00:00,AMP/USD,0.00885,0.0094,0.00855,0.00855,5820196.70286168,49762.681809467365
1609905600000,2021-01-06 04:00:00,AMP/USD,0.00972,0.01008,0.0085,0.00885,37236267.96236058,329540.9714668912
1609819200000,2021-01-05 04:00:00,AMP/USD,0.00914,0.0108,0.0089,0.00972,57054038.76397235,554565.2567858112
1609732800000,2021-01-04 04:00:00,AMP/USD,0.0084,0.01023,0.0076,0.00914,70025303.1788647,640031.2710548234
1609646400000,2021-01-03 04:00:00,AMP/USD,0.00632,0.00844,0.0062,0.0084,30531871.77078079,256467.72287455862
1609560000000,2021-01-02 04:00:00,AMP/USD,0.00671,0.0073,0.006,0.00632,26883104.58403481,169901.2209711
1609473600000,2021-01-01 04:00:00,AMP/USD,0.00682,0.00706,0.0066,0.00671,13832160.70582322,92813.7983360738
1609387200000,2020-12-31 04:00:00,AMP/USD,0.00694,0.00734,0.0066,0.00682,14110499.40135581,96233.60591724662
1609300800000,2020-12-30 04:00:00,AMP/USD,0.00671,0.0071,0.00649,0.00694,13906625.21031909,96511.97895961448
1609214400000,2020-12-29 04:00:00,AMP/USD,0.00655,0.0071,0.0065,0.00671,10629495.05858587,71323.91184311119
1609128000000,2020-12-28 04:00:00,AMP/USD,0.00667,0.00699,0.0062,0.00655,9869208.67219,64643.3168028445
1609041600000,2020-12-27 04:00:00,AMP/USD,0.00614,0.007,0.0059,0.00667,6838395.72939776,45612.09951508306
1608955200000,2020-12-26 04:00:00,AMP/USD,0.00637,0.0065,0.00591,0.00614,4490762.90263647,27573.284222187925
1608868800000,2020-12-25 04:00:00,AMP/USD,0.0063,0.00651,0.006,0.00637,7471893.342151,47595.96058950187
1608782400000,2020-12-24 04:00:00,AMP/USD,0.00631,0.0067,0.00622,0.0063,4424110.44066576,27871.895776194287
1608696000000,2020-12-23 04:00:00,AMP/USD,0.00641,0.0067,0.006,0.00631,6393843.5291978,40345.152669238116
1608609600000,2020-12-22 04:00:00,AMP/USD,0.00665,0.0068,0.0064,0.00641,4922907.993716,31555.840239719557
1608523200000,2020-12-21 04:00:00,AMP/USD,0.00697,0.00713,0.0063,0.00665,18448786.36637629,122684.4293364023
1608436800000,2020-12-20 04:00:00,AMP/USD,0.00738,0.00745,0.00679,0.00697,8817427.43384745,61457.469213916724
1608350400000,2020-12-19 04:00:00,AMP/USD,0.00676,0.00768,0.00676,0.00738,17805821.0499607,131406.95934870996
1608264000000,2020-12-18 04:00:00,AMP/USD,0.00629,0.00689,0.00619,0.00676,15302644.18826781,103445.8747126904
1608177600000,2020-12-17 04:00:00,AMP/USD,0.00615,0.00658,0.00607,0.00629,3079914.468098,19372.66200433642
1608091200000,2020-12-16 04:00:00,AMP/USD,0.00618,0.00659,0.006,0.00615,13349242.13966757,82097.83915895555
1608004800000,2020-12-15 04:00:00,AMP/USD,0.00639,0.00646,0.00609,0.00618,4369700.5860536,27004.749621811243
1607918400000,2020-12-14 04:00:00,AMP/USD,0.00635,0.00657,0.00631,0.00639,6866593.29496209,43877.53115480776
1607832000000,2020-12-13 04:00:00,AMP/USD,0.00609,0.00645,0.00609,0.00635,5796688.70971144,36808.97330666764
1607745600000,2020-12-12 04:00:00,AMP/USD,0.00609,0.00632,0.00606,0.00609,5616551.51069205,34204.79870011458
1607659200000,2020-12-11 04:00:00,AMP/USD,0.00643,0.0066,0.00589,0.00609,9252025.40031712,56344.83468793126
1607572800000,2020-12-10 04:00:00,AMP/USD,0.00642,0.00665,0.00625,0.00643,591292.403215,3802.01015267245
1607486400000,2020-12-09 04:00:00,AMP/USD,0.00694,0.00724,0.0062,0.00642,6111646.30590506,39236.769283910486
1607400000000,2020-12-08 04:00:00,AMP/USD,0.007,0.0075,0.00667,0.00694,12570447.06721769,87238.90264649078
1607313600000,2020-12-07 04:00:00,AMP/USD,0.00752,0.00775,0.0066,0.007,14781617.0506808,103471.3193547656
1607227200000,2020-12-06 04:00:00,AMP/USD,0.00661,0.008,0.0064,0.00752,18984107.44262249,142760.48796852113
1607140800000,2020-12-05 04:00:00,AMP/USD,0.00572,0.00685,0.00558,0.00661,16197972.38764119,107068.59748230827
1607054400000,2020-12-04 04:00:00,AMP/USD,0.00583,0.0059,0.00542,0.00572,1535066.84232911,8780.58233812251
1606968000000,2020-12-03 04:00:00,AMP/USD,0.00591,0.00614,0.0056,0.00583,6599703.101131,38476.26907959373
1606881600000,2020-12-02 04:00:00,AMP/USD,0.006,0.00636,0.00565,0.00591,7142427.60787627,42211.74716254876
1606795200000,2020-12-01 04:00:00,AMP/USD,0.00611,0.00629,0.00576,0.006,7152259.82472731,42913.55894836386
1606708800000,2020-11-30 04:00:00,AMP/USD,0.00611,0.0064,0.00576,0.00611,14251341.61896521,87075.69729187744
1606622400000,2020-11-29 04:00:00,AMP/USD,0.00615,0.00655,0.00595,0.00611,13506163.75632833,82522.66055116609
1606536000000,2020-11-28 04:00:00,AMP/USD,0.00595,0.00655,0.00565,0.00615,8058684.27680664,49560.90830236084
1606449600000,2020-11-27 04:00:00,AMP/USD,0.0054,0.00622,0.0054,0.00595,9919995.39942426,59023.97262657435
1606363200000,2020-11-26 04:00:00,AMP/USD,0.0058,0.00581,0.0051,0.0054,8074906.02323412,43604.49252546425
1606276800000,2020-11-25 04:00:00,AMP/USD,0.00574,0.0064,0.00556,0.0058,21313521.9142998,123618.42710293883
1606190400000,2020-11-24 04:00:00,AMP/USD,0.00556,0.0064,0.00524,0.00574,27363724.14885621,157067.77661443467
1606104000000,2020-11-23 04:00:00,AMP/USD,0.0049,0.0058,0.0048,0.00556,16232550.01620854,90252.97809011949
1606017600000,2020-11-22 04:00:00,AMP/USD,0.0048,0.00515,0.00449,0.0049,8098096.80262433,39680.67433285921
1605931200000,2020-11-21 04:00:00,AMP/USD,0.00456,0.005,0.00441,0.0048,5608303.95729798,26919.8589950303
1605844800000,2020-11-20 04:00:00,AMP/USD,0.00454,0.005,0.00437,0.00456,5403706.98754488,24640.903863204654
1605758400000,2020-11-19 04:00:00,AMP/USD,0.00463,0.00466,0.00448,0.00454,553167.59002525,2511.380858714635
1605672000000,2020-11-18 04:00:00,AMP/USD,0.00471,0.0051,0.00438,0.00463,8362805.15215767,38719.78785449001
1605585600000,2020-11-17 04:00:00,AMP/USD,0.00439,0.00487,0.00416,0.00471,13401848.68716162,63122.70731653123
1605499200000,2020-11-16 04:00:00,AMP/USD,0.00439,0.00455,0.0041,0.00439,4707490.96491975,20665.8853359977
1605412800000,2020-11-15 04:00:00,AMP/USD,0.0044,0.0046,0.0041,0.00439,5016137.589747,22020.844018989326
1605326400000,2020-11-14 04:00:00,AMP/USD,0.00423,0.00473,0.00423,0.0044,7331786.52386268,32259.860704995797
1605240000000,2020-11-13 04:00:00,AMP/USD,0.0039,0.0045,0.0037,0.00423,9986628.79415069,42243.43979925742
1605153600000,2020-11-12 04:00:00,AMP/USD,0.00372,0.00393,0.0037,0.0039,1742476.82476369,6795.65961657839
1605067200000,2020-11-11 04:00:00,AMP/USD,0.00333,0.0038,0.00318,0.00372,6636855.8579674,24689.10379163873
1604980800000,2020-11-10 04:00:00,AMP/USD,0.00351,0.00365,0.00297,0.00333,12664893.732182,42174.09612816606
1604894400000,2020-11-09 04:00:00,AMP/USD,0.00361,0.00379,0.0032,0.00351,16190639.64216613,56829.145144003116
1604808000000,2020-11-08 04:00:00,AMP/USD,0.00363,0.00363,0.00356,0.00361,3359279.82857755,12127.000181164956
1604721600000,2020-11-07 04:00:00,AMP/USD,0.00362,0.00366,0.00361,0.00363,5072228.868663,18412.19079324669
1604635200000,2020-11-06 04:00:00,AMP/USD,0.00363,0.0041,0.0034,0.00362,17961120.33382317,65019.255608439875
1604548800000,2020-11-05 04:00:00,AMP/USD,0.00378,0.00392,0.0034,0.00363,8399230.0799629,30489.205190265326
1604462400000,2020-11-04 04:00:00,AMP/USD,0.00379,0.004,0.00358,0.00378,5322387.45425343,20118.624577077964
1604376000000,2020-11-03 04:00:00,AMP/USD,0.00377,0.0039,0.00357,0.00379,3397064.801832,12874.87559894328
1604289600000,2020-11-02 04:00:00,AMP/USD,0.00364,0.00387,0.0036,0.00377,5533394.0885814,20860.89571395188
1604203200000,2020-11-01 04:00:00,AMP/USD,0.00361,0.00386,0.00358,0.00364,3725453.76826,13560.6517164664
1604116800000,2020-10-31 04:00:00,AMP/USD,0.00365,0.00366,0.00361,0.00361,3594310.6030669,12975.461277071508
1604030400000,2020-10-30 04:00:00,AMP/USD,0.00364,0.00386,0.00357,0.00365,11610067.67429775,42376.74701118679
1603944000000,2020-10-29 04:00:00,AMP/USD,0.004,0.00412,0.00357,0.00364,8828528.68647101,32135.844418754474
1603857600000,2020-10-28 04:00:00,AMP/USD,0.00424,0.00426,0.00377,0.004,12904255.63996196,51617.02255984784
1603771200000,2020-10-27 04:00:00,AMP/USD,0.00447,0.00447,0.00391,0.00424,11918659.38574336,50535.11579555184
1603684800000,2020-10-26 04:00:00,AMP/USD,0.00471,0.00472,0.0042,0.00447,10718806.62937037,47913.06563328556
1603598400000,2020-10-25 04:00:00,AMP/USD,0.00501,0.0051,0.00447,0.00471,9340888.07092029,43995.58281403457
1603512000000,2020-10-24 04:00:00,AMP/USD,0.00525,0.0053,0.00488,0.00501,5970539.59245906,29912.40335821989
1603425600000,2020-10-23 04:00:00,AMP/USD,0.00531,0.00531,0.0052,0.00525,1711871.13320901,8987.323449347303
1603339200000,2020-10-22 04:00:00,AMP/USD,0.00529,0.00532,0.00524,0.00531,4709359.97055,25006.701443620495
1603252800000,2020-10-21 04:00:00,AMP/USD,0.00522,0.00555,0.00522,0.00529,6793570.60342,35937.9884920918
1603166400000,2020-10-20 04:00:00,AMP/USD,0.00579,0.00586,0.00518,0.00522,6199588.65746518,32361.852791968242
1603080000000,2020-10-19 04:00:00,AMP/USD,0.00596,0.006,0.00558,0.00579,5274054.84137016,30536.777531533226
1602993600000,2020-10-18 04:00:00,AMP/USD,0.00604,0.00621,0.00595,0.00596,2262584.90522821,13485.006035160133
1602907200000,2020-10-17 04:00:00,AMP/USD,0.00602,0.0062,0.00599,0.00604,1328271.65531377,8022.760798095172
1602820800000,2020-10-16 04:00:00,AMP/USD,0.00595,0.00621,0.0059,0.00602,4887766.76441091,29424.35592175368
1602734400000,2020-10-15 04:00:00,AMP/USD,0.0062,0.00628,0.0057,0.00595,9531456.83049592,56712.168141450726
1602648000000,2020-10-14 04:00:00,AMP/USD,0.0062,0.00629,0.00615,0.0062,5284035.07914243,32761.017490683065
1602561600000,2020-10-13 04:00:00,AMP/USD,0.00625,0.00635,0.00615,0.0062,2628301.480497,16295.469179081398
1602475200000,2020-10-12 04:00:00,AMP/USD,0.00626,0.00633,0.00619,0.00625,3458220.96763541,21613.881047721312
1602388800000,2020-10-11 04:00:00,AMP/USD,0.00624,0.00633,0.00619,0.00626,1950822.02919649,12212.145902770028
1602302400000,2020-10-10 04:00:00,AMP/USD,0.00618,0.00633,0.00614,0.00624,2796361.47463145,17449.295601700247
1602216000000,2020-10-09 04:00:00,AMP/USD,0.006,0.00633,0.006,0.00618,3120841.958992,19286.80330657056
1602129600000,2020-10-08 04:00:00,AMP/USD,0.006,0.00635,0.00599,0.006,1067161.93683503,6402.971621010181
1602043200000,2020-10-07 04:00:00,AMP/USD,0.00611,0.00634,0.00591,0.006,3681662.44852704,22089.97469116224
1601956800000,2020-10-06 04:00:00,AMP/USD,0.00653,0.00653,0.00588,0.00611,7015349.31113047,42863.78429100717
1601870400000,2020-10-05 04:00:00,AMP/USD,0.00638,0.0067,0.00624,0.00653,6840507.28423147,44668.5125660315
1601784000000,2020-10-04 04:00:00,AMP/USD,0.00634,0.00658,0.0061,0.00638,5080660.67528436,32414.615108314214
1601697600000,2020-10-03 04:00:00,AMP/USD,0.00624,0.0064,0.0061,0.00634,4426592.07445869,28064.593752068096
1601611200000,2020-10-02 04:00:00,AMP/USD,0.00639,0.00642,0.0061,0.00624,5537094.10783345,34551.46723288073
1601524800000,2020-10-01 04:00:00,AMP/USD,0.00644,0.00669,0.00631,0.00639,1479651.454532,9454.97279445948
1601438400000,2020-09-30 04:00:00,AMP/USD,0.00652,0.00714,0.00606,0.00644,6845414.33953208,44084.4683465866
1601352000000,2020-09-29 04:00:00,AMP/USD,0.0065,0.00713,0.006,0.00652,8805691.39468261,57413.10789333062
1601265600000,2020-09-28 04:00:00,AMP/USD,0.00666,0.00705,0.0061,0.0065,10930020.0548839,71045.13035674534
1601179200000,2020-09-27 04:00:00,AMP/USD,0.00704,0.00715,0.00628,0.00666,6299392.22032,41953.952187331204
1601092800000,2020-09-26 04:00:00,AMP/USD,0.00726,0.00755,0.00677,0.00704,8007744.06048064,56374.51818578371
1601006400000,2020-09-25 04:00:00,AMP/USD,0.00755,0.00778,0.00696,0.00726,6585954.6940627,47814.0310788952
1600920000000,2020-09-24 04:00:00,AMP/USD,0.00761,0.00779,0.00738,0.00755,1921602.88418597,14508.101775604075
1600833600000,2020-09-23 04:00:00,AMP/USD,0.00783,0.00804,0.0073,0.00761,10500156.41199985,79906.19029531885
1600747200000,2020-09-22 04:00:00,AMP/USD,0.00771,0.00814,0.00746,0.00783,8836680.64492042,69191.20944972688
1600660800000,2020-09-21 04:00:00,AMP/USD,0.00842,0.00868,0.00758,0.00771,8970354.14621919,69161.43046734996
1600574400000,2020-09-20 04:00:00,AMP/USD,0.00873,0.00894,0.00799,0.00842,7109161.13805013,59859.13678238209
1600488000000,2020-09-19 04:00:00,AMP/USD,0.0083,0.00895,0.00829,0.00873,7936081.24419575,69281.9892618289
1600401600000,2020-09-18 04:00:00,AMP/USD,0.00835,0.00863,0.00731,0.0083,5029955.97863373,41748.634622659956
1600315200000,2020-09-17 04:00:00,AMP/USD,0.01,0.01018,0.008,0.00835,11968049.2386712,99933.21114290452
1600228800000,2020-09-16 04:00:00,AMP/USD,0.0115,0.0118,0.0095,0.01,18406310.2545063,184063.102545063
1600142400000,2020-09-15 04:00:00,AMP/USD,0.0,0.014,0.0,0.0115,37320724.34248189,429188.3299385417
