https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume USD
1634011200000,2021-10-12 04:00:00,PAXG/USD,1763.76,1777.06,1761.34,1767.67,39.6536013806,70094.48155244521
1633924800000,2021-10-11 04:00:00,PAXG/USD,1765.0,1819.21,1758.91,1763.76,38.1901539476,67358.26592661897
1633838400000,2021-10-10 04:00:00,PAXG/USD,1761.78,1767.32,1758.91,1765.0,6.2585551238,11046.349793506999
1633752000000,2021-10-09 04:00:00,PAXG/USD,1766.2,1771.98,1751.41,1761.78,41.8244355075,73685.45398840334
1633665600000,2021-10-08 04:00:00,PAXG/USD,1767.35,1781.99,1763.76,1766.2,73.7396967005,130239.05231242311
1633579200000,2021-10-07 04:00:00,PAXG/USD,1781.15,1784.45,1762.19,1767.35,41.2328972242,72872.96090918987
1633492800000,2021-10-06 04:00:00,PAXG/USD,1763.76,1781.99,1763.38,1781.15,47.8433973671,85216.26722041017
1633406400000,2021-10-05 04:00:00,PAXG/USD,1771.07,1777.09,1758.91,1763.76,34.2135313522,60344.458057756274
1633320000000,2021-10-04 04:00:00,PAXG/USD,1766.23,1780.45,1756.49,1771.07,51.6122426985,91408.89467603239
1633233600000,2021-10-03 04:00:00,PAXG/USD,1769.6,1772.2,1763.76,1766.23,17.1567840532,30302.826698283436
1633147200000,2021-10-02 04:00:00,PAXG/USD,1764.79,1774.64,1763.8,1769.6,16.5400725742,29269.312427304318
1633060800000,2021-10-01 04:00:00,PAXG/USD,1761.71,1769.75,1757.58,1764.79,19.7635001737,34878.42747154402
1632974400000,2021-09-30 04:00:00,PAXG/USD,1741.64,1767.32,1732.45,1761.71,26.3057323881,46343.07180543966
1632888000000,2021-09-29 04:00:00,PAXG/USD,1745.54,1745.54,1731.0,1741.64,16.4230526682,28603.04544904385
1632801600000,2021-09-28 04:00:00,PAXG/USD,1757.36,1761.19,1737.23,1745.54,54.9884422213,95984.525434968
1632715200000,2021-09-27 04:00:00,PAXG/USD,1764.89,1764.89,1754.07,1757.36,14.0184939436,24635.540516724894
1632628800000,2021-09-26 04:00:00,PAXG/USD,1754.57,1764.89,1749.24,1764.89,14.15604745,24983.866584030504
1632542400000,2021-09-25 04:00:00,PAXG/USD,1754.57,1760.03,1750.08,1754.57,10.0388510104,17613.86681731753
1632456000000,2021-09-24 04:00:00,PAXG/USD,1760.03,1762.46,1747.85,1754.57,23.229216886,40757.287071669016
1632369600000,2021-09-23 04:00:00,PAXG/USD,1772.44,1779.53,1747.08,1760.03,42.778129829,75290.79184293486
1632283200000,2021-09-22 04:00:00,PAXG/USD,1784.45,1789.38,1700.0,1772.44,109.930253448,194844.77842137314
1632196800000,2021-09-21 04:00:00,PAXG/USD,1779.15,1791.85,1761.64,1784.45,122.9574880091,219411.4894778385
1632110400000,2021-09-20 04:00:00,PAXG/USD,1757.6,1801.01,1750.1,1779.15,122.8100462587,218497.4938011661
1632024000000,2021-09-19 04:00:00,PAXG/USD,1774.06,1774.64,1750.1,1757.6,51.5257105186,90561.58880749135
1631937600000,2021-09-18 04:00:00,PAXG/USD,1767.32,1774.06,1761.98,1774.06,14.000253056,24837.28893652736
1631851200000,2021-09-17 04:00:00,PAXG/USD,1766.68,1772.2,1757.61,1767.32,18.7910870898,33209.86403554534
1631764800000,2021-09-16 04:00:00,PAXG/USD,1797.17,1798.37,1753.64,1766.68,72.2151449658,127581.05230817954
1631678400000,2021-09-15 04:00:00,PAXG/USD,1812.34,1812.34,1793.17,1797.17,12.8327670425,23062.663945769727
1631592000000,2021-09-14 04:00:00,PAXG/USD,1796.75,1814.98,1790.0,1812.34,47.6053679526,86277.11255521508
1631505600000,2021-09-13 04:00:00,PAXG/USD,1796.78,1801.0,1780.13,1796.75,56.4412102801,101410.74457076968
1631419200000,2021-09-12 04:00:00,PAXG/USD,1799.26,1801.75,1785.78,1796.78,19.8237728013,35618.95849391981
1631332800000,2021-09-11 04:00:00,PAXG/USD,1793.79,1802.83,1790.91,1799.26,11.4664671548,20631.15569294545
1631246400000,2021-09-10 04:00:00,PAXG/USD,1803.03,1806.72,1788.24,1793.79,41.8983452432,75156.83271379973
1631160000000,2021-09-09 04:00:00,PAXG/USD,1784.42,1805.45,1780.86,1803.03,47.12157224,84961.6083958872
1631073600000,2021-09-08 04:00:00,PAXG/USD,1795.65,1802.0,1783.7,1784.42,21.7146903482,38748.12775113505
1630987200000,2021-09-07 04:00:00,PAXG/USD,1825.2,1825.2,1780.58,1795.65,169.6838599337,304692.82308994845
1630900800000,2021-09-06 04:00:00,PAXG/USD,1825.0,1846.99,1820.0,1825.2,26.2169570575,47851.190021349
1630814400000,2021-09-05 04:00:00,PAXG/USD,1840.53,1846.99,1825.0,1825.0,26.233294751,47875.762920575
1630728000000,2021-09-04 04:00:00,PAXG/USD,1831.83,1846.99,1828.91,1840.53,21.37915419,39348.9746613207
1630641600000,2021-09-03 04:00:00,PAXG/USD,1805.57,1914.9,1805.57,1831.83,114.709906139,210129.04736260435
1630555200000,2021-09-02 04:00:00,PAXG/USD,1815.0,1818.0,1805.57,1805.57,201.8135946464,364388.5720857004
1630468800000,2021-09-01 04:00:00,PAXG/USD,1818.88,1821.62,1813.66,1815.0,10.3115786742,18715.515293673
1630382400000,2021-08-31 04:00:00,PAXG/USD,1817.06,1821.36,1808.36,1818.88,33.6278475645,61165.019378117766
1630296000000,2021-08-30 04:00:00,PAXG/USD,1820.35,1824.61,1813.05,1817.06,53.0728676093,96436.58481815465
1630209600000,2021-08-29 04:00:00,PAXG/USD,1824.92,1831.79,1817.47,1820.35,25.3301098123,46109.6653968203
1630123200000,2021-08-28 04:00:00,PAXG/USD,1836.85,1836.85,1820.01,1824.92,25.6656308214,46837.72299858929
1630036800000,2021-08-27 04:00:00,PAXG/USD,1804.59,1837.57,1792.24,1836.85,50.1260760735,92074.08283560847
1629950400000,2021-08-26 04:00:00,PAXG/USD,1795.55,1817.48,1788.24,1804.59,75.7320976519,136665.38610164222
1629864000000,2021-08-25 04:00:00,PAXG/USD,1801.11,1803.44,1792.85,1795.55,12.4752402386,22399.91761041823
1629777600000,2021-08-24 04:00:00,PAXG/USD,1803.69,1814.2,1801.11,1801.11,23.638736197,42575.964151778666
1629691200000,2021-08-23 04:00:00,PAXG/USD,1794.32,1816.34,1788.16,1803.69,41.800507523,75395.15741415987
1629604800000,2021-08-22 04:00:00,PAXG/USD,1790.75,1794.32,1782.25,1794.32,17.573107096,31531.777524494722
1629518400000,2021-08-21 04:00:00,PAXG/USD,1795.0,1801.65,1783.32,1790.75,56.3157338021,100847.40030611058
1629432000000,2021-08-20 04:00:00,PAXG/USD,1786.91,1796.75,1783.32,1795.0,24.0018190399,43083.2651766205
1629345600000,2021-08-19 04:00:00,PAXG/USD,1785.04,1791.85,1778.41,1786.91,30.2467095911,54048.1478354325
1629259200000,2021-08-18 04:00:00,PAXG/USD,1791.85,1796.26,1785.0,1785.04,7.5643325658,13502.636203255632
1629172800000,2021-08-17 04:00:00,PAXG/USD,1795.04,1801.75,1782.52,1791.85,39.881830399,71462.25780044815
1629086400000,2021-08-16 04:00:00,PAXG/USD,1784.22,1796.05,1775.96,1795.04,27.6437861067,49621.701812970765
1629000000000,2021-08-15 04:00:00,PAXG/USD,1776.95,1790.0,1775.98,1784.22,48.7718736028,87019.75231958782
1628913600000,2021-08-14 04:00:00,PAXG/USD,1775.96,1784.45,1775.96,1776.95,9.8122111182,17435.808546485492
1628827200000,2021-08-13 04:00:00,PAXG/USD,1758.91,1799.26,1742.02,1775.96,118.2527342857,210012.12598203178
1628740800000,2021-08-12 04:00:00,PAXG/USD,1759.36,1769.41,1746.96,1758.91,53.3413979723,93822.7183074582
1628654400000,2021-08-11 04:00:00,PAXG/USD,1736.54,1762.46,1736.54,1759.36,17.5110672538,30808.27128364557
1628568000000,2021-08-10 04:00:00,PAXG/USD,1745.09,1745.09,1730.06,1736.54,41.5762379447,72198.80024048933
1628481600000,2021-08-09 04:00:00,PAXG/USD,1740.75,1758.28,1734.38,1745.09,83.1432313821,145092.42165258888
1628395200000,2021-08-08 04:00:00,PAXG/USD,1781.99,1784.45,1691.11,1740.75,102.6624715842,178709.69741019615
1628308800000,2021-08-07 04:00:00,PAXG/USD,1771.12,1781.99,1765.0,1781.99,69.6254759664,124071.90191736515
