https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONE,Volume USDT,tradecount
1621641600000,2021-05-22 00:00:00,ONE/USDT,0.10445000,0.10865000,0.08840000,0.08932000,504133742.40000000,48709671.18092400,152829
1621555200000,2021-05-21 00:00:00,ONE/USDT,0.12138000,0.12870000,0.08400000,0.10445000,909213498.20000000,98089510.35658900,257986
1621468800000,2021-05-20 00:00:00,ONE/USDT,0.10747000,0.14000000,0.09500000,0.12139000,1214594791.90000000,145989217.58530100,387920
1621382400000,2021-05-19 00:00:00,ONE/USDT,0.17546000,0.17736000,0.07000000,0.10765000,2258644809.80000000,307778112.01440400,722210
1621296000000,2021-05-18 00:00:00,ONE/USDT,0.13445000,0.18858000,0.13425000,0.17543000,1863774901.70000000,313764938.78372600,657101
1621209600000,2021-05-17 00:00:00,ONE/USDT,0.14900000,0.16639000,0.13162000,0.13448000,1161043747.10000000,168851062.61219700,354020
1621123200000,2021-05-16 00:00:00,ONE/USDT,0.15837000,0.18506000,0.14509000,0.14886000,2198346692.80000000,357442960.85899100,779887
1621036800000,2021-05-15 00:00:00,ONE/USDT,0.11544000,0.17658000,0.11297000,0.15842000,1751464724.70000000,255375057.87989000,597912
1620950400000,2021-05-14 00:00:00,ONE/USDT,0.10902000,0.12421000,0.10790000,0.11548000,311829711.40000000,36200813.53905700,106911
1620864000000,2021-05-13 00:00:00,ONE/USDT,0.10663000,0.11565000,0.09833000,0.10902000,499692667.30000000,53676727.13410300,154641
1620777600000,2021-05-12 00:00:00,ONE/USDT,0.12458000,0.13166000,0.10523000,0.10663000,444840687.60000000,53057143.85066600,135034
1620691200000,2021-05-11 00:00:00,ONE/USDT,0.12176000,0.12999000,0.11500000,0.12458000,363022934.10000000,44465235.40301600,125230
1620604800000,2021-05-10 00:00:00,ONE/USDT,0.13121000,0.15176000,0.11010000,0.12173000,945478150.70000000,128731893.15604800,327040
1620518400000,2021-05-09 00:00:00,ONE/USDT,0.12731000,0.13200000,0.11944000,0.13121000,276292275.20000000,34645110.89039000,102608
1620432000000,2021-05-08 00:00:00,ONE/USDT,0.13018000,0.13379000,0.12501000,0.12732000,219224832.70000000,28432532.58909600,79328
1620345600000,2021-05-07 00:00:00,ONE/USDT,0.12753000,0.14114000,0.12400000,0.13010000,433881755.50000000,57822408.24268600,160989
1620259200000,2021-05-06 00:00:00,ONE/USDT,0.13087000,0.13262000,0.12259000,0.12751000,314165917.30000000,40351673.73178500,113206
1620172800000,2021-05-05 00:00:00,ONE/USDT,0.12244000,0.13750000,0.12066000,0.13090000,366648985.70000000,47863081.86011700,126258
1620086400000,2021-05-04 00:00:00,ONE/USDT,0.14130000,0.14166000,0.11944000,0.12244000,439870700.00000000,57238605.92240300,161206
1620000000000,2021-05-03 00:00:00,ONE/USDT,0.14022000,0.14990000,0.13838000,0.14134000,311177487.40000000,44972600.27226400,131136
1619913600000,2021-05-02 00:00:00,ONE/USDT,0.14589000,0.14639000,0.13587000,0.14035000,255822288.40000000,36204547.52468600,101785
1619827200000,2021-05-01 00:00:00,ONE/USDT,0.15264000,0.15266000,0.14260000,0.14590000,342866700.30000000,50545443.98742100,144059
1619740800000,2021-04-30 00:00:00,ONE/USDT,0.13242000,0.15960000,0.12956000,0.15268000,753670497.10000000,110371922.98378900,276337
1619654400000,2021-04-29 00:00:00,ONE/USDT,0.13255000,0.14599000,0.12500000,0.13236000,512056192.00000000,69000342.11537000,170861
1619568000000,2021-04-28 00:00:00,ONE/USDT,0.14208000,0.15200000,0.12579000,0.13256000,558303068.10000000,76616181.94314900,184858
1619481600000,2021-04-27 00:00:00,ONE/USDT,0.13623000,0.15200000,0.13179000,0.14192000,747291707.20000000,106180920.08288900,246605
1619395200000,2021-04-26 00:00:00,ONE/USDT,0.09569000,0.14794000,0.09500000,0.13624000,1438646474.60000000,190181314.29049100,511523
1619308800000,2021-04-25 00:00:00,ONE/USDT,0.09929000,0.10558000,0.08729000,0.09564000,246765776.70000000,24160476.28766300,73750
1619222400000,2021-04-24 00:00:00,ONE/USDT,0.10640000,0.10924000,0.09554000,0.09929000,391465867.40000000,39740091.44648900,105286
1619136000000,2021-04-23 00:00:00,ONE/USDT,0.10433000,0.10890000,0.06959000,0.10626000,919818941.10000000,85780371.29849300,235417
1619049600000,2021-04-22 00:00:00,ONE/USDT,0.11438000,0.12480000,0.10092000,0.10434000,475318214.80000000,54626913.41412900,153310
1618963200000,2021-04-21 00:00:00,ONE/USDT,0.11967000,0.12543000,0.11302000,0.11453000,411047205.10000000,48974059.78460200,140772
1618876800000,2021-04-20 00:00:00,ONE/USDT,0.11571000,0.12492000,0.10536000,0.11962000,659234800.30000000,76679217.94404000,207080
1618790400000,2021-04-19 00:00:00,ONE/USDT,0.12834000,0.13893000,0.11162000,0.11587000,662902215.10000000,83295143.45866600,219532
1618704000000,2021-04-18 00:00:00,ONE/USDT,0.14327000,0.14500000,0.10100000,0.12835000,872505411.40000000,107984316.35401400,292449
1618617600000,2021-04-17 00:00:00,ONE/USDT,0.14109000,0.15522000,0.14102000,0.14338000,661154065.80000000,97744440.29509500,215982
1618531200000,2021-04-16 00:00:00,ONE/USDT,0.15379000,0.15452000,0.13600000,0.14116000,768858872.10000000,110542651.69680000,222331
1618444800000,2021-04-15 00:00:00,ONE/USDT,0.14961000,0.16500000,0.14429000,0.15380000,601373184.90000000,93214188.01958400,217349
1618358400000,2021-04-14 00:00:00,ONE/USDT,0.14726000,0.15318000,0.13989000,0.14964000,561283602.70000000,81298940.87968400,170208
1618272000000,2021-04-13 00:00:00,ONE/USDT,0.14936000,0.16438000,0.14404000,0.14724000,816045949.80000000,125141776.03368800,296610
1618185600000,2021-04-12 00:00:00,ONE/USDT,0.14241000,0.14950000,0.13600000,0.14936000,552059096.50000000,78776609.18353500,190779
1618099200000,2021-04-11 00:00:00,ONE/USDT,0.15050000,0.15571000,0.14228000,0.14247000,386107794.00000000,57053704.06323000,147931
1618012800000,2021-04-10 00:00:00,ONE/USDT,0.15741000,0.16065000,0.14700000,0.15029000,417031423.10000000,63826585.29449200,155732
1617926400000,2021-04-09 00:00:00,ONE/USDT,0.16086000,0.16840000,0.15411000,0.15741000,479437283.40000000,76195265.13710000,177818
1617840000000,2021-04-08 00:00:00,ONE/USDT,0.15512000,0.17697000,0.15291000,0.16085000,865447644.80000000,142665129.44550200,312072
1617753600000,2021-04-07 00:00:00,ONE/USDT,0.14512000,0.16937000,0.11850000,0.15477000,1560562692.30000000,233424311.18040900,495386
1617667200000,2021-04-06 00:00:00,ONE/USDT,0.15430000,0.15972000,0.13404000,0.14504000,647671230.70000000,95211596.38150600,231295
1617580800000,2021-04-05 00:00:00,ONE/USDT,0.15850000,0.16976000,0.15000000,0.15433000,710158109.40000000,111645709.91679700,284355
1617494400000,2021-04-04 00:00:00,ONE/USDT,0.15162000,0.17000000,0.14888000,0.15868000,632136378.40000000,101341856.19984100,239006
1617408000000,2021-04-03 00:00:00,ONE/USDT,0.16906000,0.18060000,0.14520000,0.15166000,822935366.50000000,134935495.26745700,334637
1617321600000,2021-04-02 00:00:00,ONE/USDT,0.17700000,0.17869000,0.16600000,0.16906000,455902255.60000000,78631261.83794400,195702
1617235200000,2021-04-01 00:00:00,ONE/USDT,0.17639000,0.19640000,0.17213000,0.17699000,650824318.60000000,119301222.73972800,284996
1617148800000,2021-03-31 00:00:00,ONE/USDT,0.18989000,0.19042000,0.17000000,0.17622000,584699433.40000000,106393480.31638400,283171
1617062400000,2021-03-30 00:00:00,ONE/USDT,0.19843000,0.20400000,0.18500000,0.18989000,695047300.90000000,134383817.32468400,356233
1616976000000,2021-03-29 00:00:00,ONE/USDT,0.20116000,0.22403000,0.19258000,0.19846000,1207021157.50000000,250604738.86170000,550715
1616889600000,2021-03-28 00:00:00,ONE/USDT,0.16413000,0.20930000,0.16000000,0.20116000,1259205537.10000000,234625985.17873100,539929
1616803200000,2021-03-27 00:00:00,ONE/USDT,0.18093000,0.18900000,0.16278000,0.16448000,692706271.50000000,121882537.10957100,304931
1616716800000,2021-03-26 00:00:00,ONE/USDT,0.17886000,0.19555000,0.17500000,0.18096000,858665034.80000000,158343373.24582300,336041
1616630400000,2021-03-25 00:00:00,ONE/USDT,0.19833000,0.20176000,0.16600000,0.17853000,1531375608.60000000,279992753.17078600,551114
1616544000000,2021-03-24 00:00:00,ONE/USDT,0.15764000,0.22000000,0.15690000,0.19799000,2338117611.30000000,452181653.16959400,851576
1616457600000,2021-03-23 00:00:00,ONE/USDT,0.15513000,0.18733000,0.13817000,0.15772000,1800060579.80000000,293182389.96982900,555615
1616371200000,2021-03-22 00:00:00,ONE/USDT,0.17666000,0.19200000,0.14800000,0.15511000,2556392774.50000000,435133555.30552600,861169
1616284800000,2021-03-21 00:00:00,ONE/USDT,0.11328000,0.18166000,0.11081000,0.17651000,3468721254.70000000,521273563.50984500,969409
1616198400000,2021-03-20 00:00:00,ONE/USDT,0.11644000,0.12525000,0.10750000,0.11328000,1044740179.20000000,119917669.22759000,302184
1616112000000,2021-03-19 00:00:00,ONE/USDT,0.09517000,0.12700000,0.08964000,0.11644000,2778909039.70000000,313949222.98907900,775069
1616025600000,2021-03-18 00:00:00,ONE/USDT,0.08221000,0.10250000,0.07805000,0.09517000,1535745718.60000000,138636939.91348700,318733
1615939200000,2021-03-17 00:00:00,ONE/USDT,0.08411000,0.08919000,0.07371000,0.08221000,1021662300.60000000,83172751.25040500,220052
1615852800000,2021-03-16 00:00:00,ONE/USDT,0.08644000,0.10159000,0.07586000,0.08425000,1625286987.60000000,141795794.27797500,326697
1615766400000,2021-03-15 00:00:00,ONE/USDT,0.08119000,0.10800000,0.07608000,0.08642000,4361249636.20000000,403762057.72929400,716425
1615680000000,2021-03-14 00:00:00,ONE/USDT,0.05312000,0.08979000,0.05251000,0.08120000,2745076718.50000000,201529097.18210300,436132
1615593600000,2021-03-13 00:00:00,ONE/USDT,0.05864000,0.06770000,0.05215000,0.05312000,2027067176.60000000,122008719.40079700,348331
1615507200000,2021-03-12 00:00:00,ONE/USDT,0.04211000,0.06335000,0.04125000,0.05866000,2361599989.70000000,125782017.30073800,336681
1615420800000,2021-03-11 00:00:00,ONE/USDT,0.04131000,0.04248000,0.03820000,0.04211000,423519641.40000000,17135786.58156000,77324
1615334400000,2021-03-10 00:00:00,ONE/USDT,0.04190000,0.04694000,0.03965000,0.04130000,838513052.20000000,35708374.44344400,148477
1615248000000,2021-03-09 00:00:00,ONE/USDT,0.03619000,0.04249000,0.03555000,0.04191000,572349646.30000000,22061910.26644200,116325
1615161600000,2021-03-08 00:00:00,ONE/USDT,0.03706000,0.03850000,0.03435000,0.03623000,465483232.40000000,16830993.60995900,85735
1615075200000,2021-03-07 00:00:00,ONE/USDT,0.03765000,0.03886000,0.03551000,0.03705000,495611515.10000000,18293985.18014500,87894
1614988800000,2021-03-06 00:00:00,ONE/USDT,0.03619000,0.04347000,0.03527000,0.03766000,1275291140.60000000,50035923.94245900,202300
1614902400000,2021-03-05 00:00:00,ONE/USDT,0.03257000,0.03750000,0.02950000,0.03619000,868674818.80000000,29511555.74003600,125627
1614816000000,2021-03-04 00:00:00,ONE/USDT,0.02999000,0.03332000,0.02844000,0.03257000,377456781.10000000,11611953.25135600,59217
1614729600000,2021-03-03 00:00:00,ONE/USDT,0.02887000,0.03148000,0.02846000,0.02998000,334656127.00000000,10078449.47749000,55724
1614643200000,2021-03-02 00:00:00,ONE/USDT,0.02912000,0.03194000,0.02716000,0.02882000,375052013.30000000,10921184.29861800,60846
1614556800000,2021-03-01 00:00:00,ONE/USDT,0.02423000,0.03050000,0.02409000,0.02913000,510021854.00000000,14267794.41503900,80119
1614470400000,2021-02-28 00:00:00,ONE/USDT,0.02572000,0.02600000,0.02151000,0.02414000,460129302.90000000,10897218.37449900,62570
1614384000000,2021-02-27 00:00:00,ONE/USDT,0.02861000,0.02919000,0.02461000,0.02574000,403444993.60000000,10953756.16126400,62350
1614297600000,2021-02-26 00:00:00,ONE/USDT,0.02417000,0.03035000,0.02270000,0.02859000,1046055063.50000000,27823365.71378400,126311
1614211200000,2021-02-25 00:00:00,ONE/USDT,0.02297000,0.02948000,0.02166000,0.02416000,574077243.00000000,14546612.31249100,74337
1614124800000,2021-02-24 00:00:00,ONE/USDT,0.02051000,0.02462000,0.01928000,0.02296000,397232479.90000000,8909370.21172200,56259
1614038400000,2021-02-23 00:00:00,ONE/USDT,0.02599000,0.02600000,0.01700000,0.02051000,741591066.40000000,15502270.33293000,76328
1613952000000,2021-02-22 00:00:00,ONE/USDT,0.02937000,0.02999000,0.02160000,0.02600000,610081033.50000000,16008290.65090900,77587
1613865600000,2021-02-21 00:00:00,ONE/USDT,0.02974000,0.03154000,0.02866000,0.02938000,429824300.00000000,12852559.86520700,67398
1613779200000,2021-02-20 00:00:00,ONE/USDT,0.03269000,0.03500000,0.02800000,0.02970000,612431389.60000000,19636646.86416600,103821
1613692800000,2021-02-19 00:00:00,ONE/USDT,0.02804000,0.03380000,0.02785000,0.03270000,688403241.90000000,21089880.55089000,113725
1613606400000,2021-02-18 00:00:00,ONE/USDT,0.02696000,0.02959000,0.02581000,0.02798000,537180946.60000000,14773219.16067600,83474
1613520000000,2021-02-17 00:00:00,ONE/USDT,0.02837000,0.02998000,0.02510000,0.02703000,764574013.30000000,20822339.30553100,99399
1613433600000,2021-02-16 00:00:00,ONE/USDT,0.03057000,0.03337000,0.02681000,0.02835000,522054226.60000000,15702594.40451000,85329
1613347200000,2021-02-15 00:00:00,ONE/USDT,0.03508000,0.03550000,0.02703000,0.03057000,944086733.10000000,29599697.78063900,135948
1613260800000,2021-02-14 00:00:00,ONE/USDT,0.02864000,0.03866000,0.02851000,0.03506000,2223848331.40000000,75338329.02567200,269881
1613174400000,2021-02-13 00:00:00,ONE/USDT,0.02188000,0.03145000,0.02150000,0.02861000,1893678710.30000000,51380482.50786700,194738
1613088000000,2021-02-12 00:00:00,ONE/USDT,0.01844000,0.02344000,0.01750000,0.02185000,804357486.70000000,16346691.74794700,102693
1613001600000,2021-02-11 00:00:00,ONE/USDT,0.01872000,0.02100000,0.01738000,0.01844000,605867387.40000000,11250983.04394300,78872
1612915200000,2021-02-10 00:00:00,ONE/USDT,0.02080000,0.02199000,0.01651000,0.01875000,872834303.00000000,16501155.82321600,109825
1612828800000,2021-02-09 00:00:00,ONE/USDT,0.01302000,0.02279000,0.01264000,0.02077000,2140795103.00000000,38918849.49072100,193992
1612742400000,2021-02-08 00:00:00,ONE/USDT,0.01065000,0.01316000,0.01059000,0.01302000,715150346.60000000,8739208.41612900,66006
1612656000000,2021-02-07 00:00:00,ONE/USDT,0.01070000,0.01141000,0.01008000,0.01065000,335302426.60000000,3615982.52454600,31210
1612569600000,2021-02-06 00:00:00,ONE/USDT,0.01150000,0.01158000,0.01034000,0.01071000,338716105.90000000,3662223.99382200,31387
1612483200000,2021-02-05 00:00:00,ONE/USDT,0.01053000,0.01185000,0.01050000,0.01150000,352880414.90000000,3987227.38349600,35701
1612396800000,2021-02-04 00:00:00,ONE/USDT,0.01056000,0.01198000,0.01030000,0.01051000,655387759.50000000,7245597.41900200,59645
1612310400000,2021-02-03 00:00:00,ONE/USDT,0.00929000,0.01100000,0.00909000,0.01056000,558309768.30000000,5579931.21397000,44806
1612224000000,2021-02-02 00:00:00,ONE/USDT,0.00845000,0.00944000,0.00837000,0.00930000,359572691.20000000,3205532.05789200,31763
1612137600000,2021-02-01 00:00:00,ONE/USDT,0.00863000,0.00880000,0.00814000,0.00845000,240909068.20000000,2025104.18532100,19463
1612051200000,2021-01-31 00:00:00,ONE/USDT,0.00901000,0.00919000,0.00812000,0.00861000,250917879.30000000,2144753.27513800,20351
1611964800000,2021-01-30 00:00:00,ONE/USDT,0.00855000,0.00950000,0.00830000,0.00902000,516464625.30000000,4606910.46134700,37558
1611878400000,2021-01-29 00:00:00,ONE/USDT,0.00818000,0.00940000,0.00813000,0.00857000,932337833.90000000,8090823.25238800,49463
1611792000000,2021-01-28 00:00:00,ONE/USDT,0.00699000,0.00975000,0.00688000,0.00817000,1533586276.30000000,12848549.12405900,59884
1611705600000,2021-01-27 00:00:00,ONE/USDT,0.00726000,0.00726000,0.00631000,0.00697000,408288459.50000000,2788079.02728200,17575
1611619200000,2021-01-26 00:00:00,ONE/USDT,0.00726000,0.00732000,0.00681000,0.00726000,273869373.30000000,1930069.40796000,13304
1611532800000,2021-01-25 00:00:00,ONE/USDT,0.00744000,0.00756000,0.00725000,0.00726000,241158463.40000000,1784513.08967200,11471
1611446400000,2021-01-24 00:00:00,ONE/USDT,0.00755000,0.00785000,0.00734000,0.00744000,337411418.70000000,2544875.26338100,15134
1611360000000,2021-01-23 00:00:00,ONE/USDT,0.00716000,0.00764000,0.00710000,0.00755000,324537176.60000000,2386392.38647600,16972
1611273600000,2021-01-22 00:00:00,ONE/USDT,0.00699000,0.00731000,0.00616000,0.00716000,322104141.00000000,2197863.66082500,18786
1611187200000,2021-01-21 00:00:00,ONE/USDT,0.00759000,0.00765000,0.00690000,0.00699000,355024852.10000000,2559888.16034300,18642
1611100800000,2021-01-20 00:00:00,ONE/USDT,0.00758000,0.00779000,0.00677000,0.00758000,423781459.60000000,3097645.19184600,21202
1611014400000,2021-01-19 00:00:00,ONE/USDT,0.00770000,0.00814000,0.00746000,0.00760000,407473569.50000000,3151627.18856600,22378
1610928000000,2021-01-18 00:00:00,ONE/USDT,0.00710000,0.00786000,0.00697000,0.00769000,562471421.30000000,4184920.63500200,27868
1610841600000,2021-01-17 00:00:00,ONE/USDT,0.00709000,0.00730000,0.00673000,0.00709000,353649093.40000000,2487236.12144500,17943
1610755200000,2021-01-16 00:00:00,ONE/USDT,0.00716000,0.00766000,0.00701000,0.00709000,329707193.20000000,2425551.68443800,18858
1610668800000,2021-01-15 00:00:00,ONE/USDT,0.00715000,0.00756000,0.00640000,0.00716000,379566298.80000000,2677489.14821700,21828
1610582400000,2021-01-14 00:00:00,ONE/USDT,0.00659000,0.00749000,0.00642000,0.00716000,351337778.50000000,2479508.81492600,22318
1610496000000,2021-01-13 00:00:00,ONE/USDT,0.00606000,0.00669000,0.00575000,0.00657000,233473120.70000000,1457611.01580500,14859
1610409600000,2021-01-12 00:00:00,ONE/USDT,0.00621000,0.00650000,0.00592000,0.00606000,319673301.90000000,1961802.58009300,17176
1610323200000,2021-01-11 00:00:00,ONE/USDT,0.00682000,0.00688000,0.00520000,0.00623000,737419407.70000000,4401257.32757000,29079
1610236800000,2021-01-10 00:00:00,ONE/USDT,0.00748000,0.00759000,0.00622000,0.00682000,701483758.70000000,4925450.21928200,28925
1610150400000,2021-01-09 00:00:00,ONE/USDT,0.00664000,0.00880000,0.00633000,0.00748000,1432446818.00000000,11093919.75217100,67022
1610064000000,2021-01-08 00:00:00,ONE/USDT,0.00625000,0.00675000,0.00571000,0.00665000,613266255.90000000,3804255.18133300,26482
1609977600000,2021-01-07 00:00:00,ONE/USDT,0.00555000,0.00645000,0.00537000,0.00625000,810327376.60000000,4838158.38477900,33003
1609891200000,2021-01-06 00:00:00,ONE/USDT,0.00501000,0.00571000,0.00486000,0.00556000,742682007.20000000,3945760.69724400,29483
1609804800000,2021-01-05 00:00:00,ONE/USDT,0.00495000,0.00537000,0.00490000,0.00501000,509242662.30000000,2573910.23983100,19929
1609718400000,2021-01-04 00:00:00,ONE/USDT,0.00488000,0.00568000,0.00450000,0.00494000,968048582.30000000,4862875.73551800,31202
1609632000000,2021-01-03 00:00:00,ONE/USDT,0.00424000,0.00500000,0.00420000,0.00488000,1025730418.70000000,4700498.81988500,25636
1609545600000,2021-01-02 00:00:00,ONE/USDT,0.00423000,0.00439000,0.00412000,0.00423000,966094638.30000000,4107850.36217700,20151
1609459200000,2021-01-01 00:00:00,ONE/USDT,0.00424000,0.00449000,0.00410000,0.00423000,631336691.80000000,2704207.23027200,18787
1609372800000,2020-12-31 00:00:00,ONE/USDT,0.00409000,0.00429000,0.00400000,0.00423000,323644723.20000000,1336601.17557200,11068
1609286400000,2020-12-30 00:00:00,ONE/USDT,0.00443000,0.00450000,0.00407000,0.00410000,273859475.50000000,1164264.27918500,14592
1609200000000,2020-12-29 00:00:00,ONE/USDT,0.00480000,0.00481000,0.00421000,0.00444000,278766696.60000000,1241609.99627800,14505
1609113600000,2020-12-28 00:00:00,ONE/USDT,0.00493000,0.00510000,0.00476000,0.00480000,223139891.10000000,1090240.27540600,11006
1609027200000,2020-12-27 00:00:00,ONE/USDT,0.00476000,0.00514000,0.00463000,0.00492000,304033263.50000000,1489600.88595400,13736
1608940800000,2020-12-26 00:00:00,ONE/USDT,0.00475000,0.00489000,0.00455000,0.00476000,168727665.30000000,793944.62051800,9510
1608854400000,2020-12-25 00:00:00,ONE/USDT,0.00473000,0.00490000,0.00456000,0.00475000,188790944.80000000,892400.68819500,9349
1608768000000,2020-12-24 00:00:00,ONE/USDT,0.00436000,0.00474000,0.00430000,0.00472000,186862396.40000000,844725.84643600,9281
1608681600000,2020-12-23 00:00:00,ONE/USDT,0.00511000,0.00517000,0.00411000,0.00435000,390731131.90000000,1842281.81308100,16022
1608595200000,2020-12-22 00:00:00,ONE/USDT,0.00502000,0.00524000,0.00487000,0.00511000,206944364.60000000,1049090.33425900,10511
1608508800000,2020-12-21 00:00:00,ONE/USDT,0.00527000,0.00535000,0.00473000,0.00503000,304858664.60000000,1540744.37116100,12701
1608422400000,2020-12-20 00:00:00,ONE/USDT,0.00521000,0.00550000,0.00509000,0.00528000,397684695.30000000,2108303.23352300,16986
1608336000000,2020-12-19 00:00:00,ONE/USDT,0.00517000,0.00539000,0.00514000,0.00521000,340599675.40000000,1785841.96990100,12936
1608249600000,2020-12-18 00:00:00,ONE/USDT,0.00512000,0.00532000,0.00495000,0.00518000,400141210.80000000,2058554.33603400,15622
1608163200000,2020-12-17 00:00:00,ONE/USDT,0.00557000,0.00570000,0.00506000,0.00512000,610840899.90000000,3253732.69932400,19181
1608076800000,2020-12-16 00:00:00,ONE/USDT,0.00540000,0.00569000,0.00521000,0.00557000,510553532.50000000,2779435.89112700,21689
1607990400000,2020-12-15 00:00:00,ONE/USDT,0.00524000,0.00552000,0.00506000,0.00540000,267864124.90000000,1426875.48168700,13305
1607904000000,2020-12-14 00:00:00,ONE/USDT,0.00540000,0.00541000,0.00503000,0.00523000,270227604.10000000,1404796.37820900,12058
1607817600000,2020-12-13 00:00:00,ONE/USDT,0.00525000,0.00558000,0.00506000,0.00541000,315979747.20000000,1661366.28069000,16233
1607731200000,2020-12-12 00:00:00,ONE/USDT,0.00454000,0.00529000,0.00454000,0.00526000,329520951.20000000,1639880.91044400,16390
1607644800000,2020-12-11 00:00:00,ONE/USDT,0.00482000,0.00484000,0.00453000,0.00455000,209675178.70000000,973153.49887700,10650
1607558400000,2020-12-10 00:00:00,ONE/USDT,0.00514000,0.00519000,0.00479000,0.00482000,157436764.80000000,784562.47449300,8262
1607472000000,2020-12-09 00:00:00,ONE/USDT,0.00474000,0.00519000,0.00461000,0.00514000,286529192.30000000,1400593.93654400,15233
1607385600000,2020-12-08 00:00:00,ONE/USDT,0.00518000,0.00519000,0.00468000,0.00474000,190171605.20000000,934640.20749900,10260
1607299200000,2020-12-07 00:00:00,ONE/USDT,0.00512000,0.00525000,0.00482000,0.00517000,234013019.20000000,1177334.95161700,9762
1607212800000,2020-12-06 00:00:00,ONE/USDT,0.00517000,0.00526000,0.00503000,0.00511000,110602224.10000000,566561.18629700,6525
1607126400000,2020-12-05 00:00:00,ONE/USDT,0.00508000,0.00529000,0.00490000,0.00518000,140510272.70000000,716895.32454500,8829
1607040000000,2020-12-04 00:00:00,ONE/USDT,0.00530000,0.00543000,0.00497000,0.00508000,224465899.10000000,1176275.10661400,10593
1606953600000,2020-12-03 00:00:00,ONE/USDT,0.00540000,0.00544000,0.00525000,0.00531000,211964062.40000000,1135034.22426800,8263
1606867200000,2020-12-02 00:00:00,ONE/USDT,0.00531000,0.00548000,0.00523000,0.00540000,191395427.50000000,1023315.19456200,8697
1606780800000,2020-12-01 00:00:00,ONE/USDT,0.00558000,0.00569000,0.00511000,0.00531000,499248885.30000000,2708046.55744900,18678
1606694400000,2020-11-30 00:00:00,ONE/USDT,0.00541000,0.00567000,0.00527000,0.00559000,268358212.70000000,1466832.21369900,11170
1606608000000,2020-11-29 00:00:00,ONE/USDT,0.00535000,0.00580000,0.00526000,0.00541000,215821934.30000000,1166561.24264700,9043
1606521600000,2020-11-28 00:00:00,ONE/USDT,0.00500000,0.00544000,0.00493000,0.00535000,245533330.50000000,1286404.14634000,10729
1606435200000,2020-11-27 00:00:00,ONE/USDT,0.00530000,0.00542000,0.00477000,0.00500000,269439307.50000000,1369225.98191400,12853
1606348800000,2020-11-26 00:00:00,ONE/USDT,0.00607000,0.00643000,0.00476000,0.00529000,718338086.70000000,3820000.68305100,27810
1606262400000,2020-11-25 00:00:00,ONE/USDT,0.00597000,0.00685000,0.00571000,0.00606000,622973714.50000000,3902274.79489000,26807
1606176000000,2020-11-24 00:00:00,ONE/USDT,0.00545000,0.00631000,0.00541000,0.00597000,606799886.30000000,3581611.61145500,21893
1606089600000,2020-11-23 00:00:00,ONE/USDT,0.00518000,0.00591000,0.00509000,0.00545000,562355007.60000000,3131496.18345000,17662
1606003200000,2020-11-22 00:00:00,ONE/USDT,0.00558000,0.00577000,0.00498000,0.00519000,410563447.20000000,2206263.38960000,13750
1605916800000,2020-11-21 00:00:00,ONE/USDT,0.00511000,0.00565000,0.00510000,0.00557000,460326750.00000000,2471133.90859400,14631
1605830400000,2020-11-20 00:00:00,ONE/USDT,0.00465000,0.00533000,0.00459000,0.00511000,420852640.20000000,2120350.97198700,14404
1605744000000,2020-11-19 00:00:00,ONE/USDT,0.00476000,0.00493000,0.00452000,0.00465000,217783463.50000000,1032209.05809100,7440
1605657600000,2020-11-18 00:00:00,ONE/USDT,0.00497000,0.00506000,0.00443000,0.00476000,287651986.90000000,1358122.67922600,10603
1605571200000,2020-11-17 00:00:00,ONE/USDT,0.00491000,0.00519000,0.00486000,0.00499000,194183283.80000000,973248.29347500,6425
1605484800000,2020-11-16 00:00:00,ONE/USDT,0.00473000,0.00502000,0.00468000,0.00491000,164429727.40000000,802609.36749300,6077
1605398400000,2020-11-15 00:00:00,ONE/USDT,0.00487000,0.00501000,0.00463000,0.00474000,175408664.60000000,842805.40699200,6007
1605312000000,2020-11-14 00:00:00,ONE/USDT,0.00522000,0.00530000,0.00481000,0.00486000,145678853.60000000,730237.06732300,5113
1605225600000,2020-11-13 00:00:00,ONE/USDT,0.00506000,0.00528000,0.00503000,0.00522000,101505089.40000000,524096.70205100,4599
1605139200000,2020-11-12 00:00:00,ONE/USDT,0.00516000,0.00516000,0.00489000,0.00505000,127558423.50000000,637223.20564300,6758
1605052800000,2020-11-11 00:00:00,ONE/USDT,0.00533000,0.00544000,0.00504000,0.00516000,163549123.60000000,857801.90919500,8944
1604966400000,2020-11-10 00:00:00,ONE/USDT,0.00528000,0.00550000,0.00506000,0.00535000,243217256.40000000,1276690.63647400,11332
1604880000000,2020-11-09 00:00:00,ONE/USDT,0.00504000,0.00530000,0.00470000,0.00528000,129649415.30000000,650489.10416100,7209
1604793600000,2020-11-08 00:00:00,ONE/USDT,0.00473000,0.00509000,0.00466000,0.00502000,102598255.80000000,499128.68276500,5665
1604707200000,2020-11-07 00:00:00,ONE/USDT,0.00489000,0.00524000,0.00436000,0.00473000,282727653.70000000,1375840.60305100,13233
1604620800000,2020-11-06 00:00:00,ONE/USDT,0.00425000,0.00495000,0.00425000,0.00488000,298352713.90000000,1397945.50190600,11998
1604534400000,2020-11-05 00:00:00,ONE/USDT,0.00425000,0.00446000,0.00404000,0.00425000,206359190.40000000,880545.08705300,6267
